"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.215003583E0,-7.713010712E0,-5.778733063E0,1.037253021E1
9.315121583E0,-6.892267456E0,-3.160377960E0,1.082938019E1
9.415239583E0,7.118447113E0,-1.245410156E-1,5.145998840E0
9.515357583E0,-6.747518463E0,-4.586612091E0,1.063119232E1
9.615476333E0,-2.476899261E0,-2.729124756E0,1.123578506E1
9.715594333E0,1.521585846E0,5.149291992E-1,4.906496887E0
9.815712333E0,-7.333250427E0,-7.920628967E0,1.475242218E1
9.915830333E0,5.337899780E-1,-1.144519958E0,9.106762390E0
1.001594833E1,-1.179846497E0,-1.160087585E-1,4.324656830E0
1.011606633E1,-5.487887878E0,-6.707551575E0,1.203018311E1
1.021618433E1,-8.351133728E-1,-3.626358948E0,8.674161987E0
1.031630133E1,7.999365234E-1,-2.064357147E0,9.573042755E0
1.041641933E1,3.409459991E0,-2.506088562E0,9.340127106E0
1.051653733E1,8.313861237E0,-2.048490143E0,7.320826263E0
1.061665408E1,-3.287613373E0,-4.369862823E0,7.587721252E0
1.071677208E1,2.221081238E0,-3.270698547E0,9.841284943E0
1.081689008E1,6.403533783E0,-3.138673096E0,8.571325836E0
1.091700808E1,-1.138382721E0,-1.759141846E0,7.864046631E0
1.101712608E1,2.975213013E0,-3.028502197E0,1.113669113E1
1.111724408E1,5.878725128E0,-2.543061676E0,8.347990265E0
1.121736208E1,-4.733905792E0,-2.731370087E0,1.029708710E1
1.131748008E1,7.488926697E0,-2.757116547E0,9.389674072E0
1.141759808E1,1.128353577E0,-4.590953064E0,7.804620209E0
1.151771608E1,-2.363734589E0,-3.162174225E0,1.068283493E1
1.161783396E1,6.901697845E0,-2.488275604E0,7.693551178E0
1.171795196E1,-5.461542664E0,-5.333858185E0,9.754764862E0
1.181806996E1,-1.711690521E0,-2.408192139E0,9.941576385E0
1.191818796E1,3.722608795E0,-2.018253021E0,8.369395752E0
1.201830596E1,5.144801331E-1,-3.110980682E0,8.485703888E0
1.211842396E1,-2.400558014E0,-3.341052246E-1,1.003767654E1
1.221854196E1,-7.383994904E0,-1.984423370E0,7.238647156E0
1.231865996E1,-7.195686493E0,-3.325634308E0,6.828350372E0
1.241877796E1,-5.520520020E0,-3.050805817E0,8.523575134E0
1.251889596E1,-4.917723541E0,-1.458566895E0,8.121960297E0
1.261901275E1,-3.531755676E0,-1.811083832E0,7.607180786E0
1.271913075E1,-3.854334869E0,-1.392254791E0,8.799002380E0
1.281924875E1,-1.114881592E0,-1.976789246E0,9.617051239E0
1.291936675E1,-1.716330872E0,-2.447111206E0,8.825646973E0
1.301948475E1,2.547252960E0,-1.625020752E0,1.064526306E1
1.311960275E1,1.589544525E0,-9.139993286E-1,9.906998291E0
1.321972075E1,2.446961517E0,-1.482666779E0,9.747130737E0
1.331983875E1,-3.130440216E0,-2.347268829E0,6.812034302E0
1.341995675E1,-9.790839844E0,-5.171296234E0,4.230203247E0
1.352007475E1,5.252277832E0,-4.127067719E0,1.234437973E1
1.362019121E1,5.199587402E0,-1.023870850E0,8.718320160E0
1.372030921E1,2.938389587E-1,-1.407223663E0,3.789968719E0
1.382042721E1,-1.106229584E1,-5.743556213E0,5.027894440E0
1.392054521E1,-1.583706665E0,-2.943479004E0,7.038812714E0
1.402066321E1,4.515809326E0,-6.333329773E-1,8.856482849E0
1.412078121E1,5.761518860E-1,-2.336042175E0,1.026340714E1
1.422089921E1,8.292755127E-1,-2.125280457E0,9.144783325E0
1.432101721E1,1.282982025E0,-1.915716248E0,9.523645477E0
1.442113421E1,4.589755554E0,-2.789598999E0,9.506730652E0
1.452125221E1,3.737577667E0,-1.907633057E0,9.044342194E0
1.462137121E1,-4.984634399E-2,-3.883823547E0,8.880433044E0
1.472148921E1,-1.703457642E0,-3.683689728E0,9.269324341E0
1.482160721E1,-4.186793518E0,-2.736908569E0,6.291865997E0
