"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.948440583E0,2.422769070E-1,-6.490065455E-1,4.332994521E-1
9.038546583E0,-1.390687190E-2,-9.094129801E-1,2.464876696E-2
9.128652583E0,-4.036226273E-1,9.195958376E-1,-7.489185333E-1
9.218758583E0,-4.253845215E-1,-7.876625657E-1,3.058698475E-1
9.308864583E0,3.600847125E-1,-8.621890098E-2,1.189093828E0
9.398970583E0,1.747498363E-1,9.402493834E-1,-7.761318088E-1
9.489076583E0,-1.084570408E0,4.463489354E-1,-9.968371391E-1
9.579183583E0,2.710623145E-1,-5.673368573E-1,1.028578877E0
9.669290333E0,5.284056664E-1,-1.378105164E0,-8.456704021E-2
9.759396333E0,-8.657138944E-1,3.861413002E-1,-1.033753633E0
9.849502333E0,2.319808006E-1,-4.723969698E-1,1.032382011E0
9.939608333E0,5.273724198E-1,-9.958038926E-1,4.993642271E-1
1.002971433E1,-6.199498773E-1,5.196101069E-1,-1.095278144E0
1.011982033E1,1.528709531E-1,-3.155902922E-1,3.254248798E-1
1.020992733E1,1.458309405E-2,-1.881423116E0,9.250648618E-1
1.030003333E1,2.960233390E-2,-2.400871992E0,1.471615791E0
1.039013933E1,1.815852225E-1,-2.303205729E0,1.787357211E0
1.048024533E1,3.277508318E-1,-1.307841301E0,1.045620203E0
1.057035133E1,1.120607704E-1,3.977998719E-2,-4.491350353E-1
1.066045608E1,-3.415392041E-1,7.408751249E-1,2.383276373E-1
1.075056208E1,2.080321014E-1,-3.419632614E-1,7.272922993E-1
1.084066908E1,2.651237547E-1,3.434172869E-1,-2.996984720E-1
1.093077508E1,-4.233990908E-1,6.947698593E-1,-3.360304832E-1
1.102088108E1,2.281142920E-1,-5.708716512E-1,2.615872622E-1
1.111098708E1,1.778795719E-1,1.376705527E0,-7.865974307E-1
1.120109308E1,-4.292454720E-1,5.721252561E-1,-2.313849926E-1
1.129119908E1,2.141322941E-1,-1.101275563E0,2.856090069E-1
1.138130508E1,9.375841916E-2,1.206229776E-1,-5.914353728E-1
1.147141108E1,-3.341051042E-1,8.465826511E-1,-1.441893727E-1
1.156151808E1,2.334979624E-1,-7.350788713E-1,5.331745744E-1
1.165162496E1,-1.561647952E-1,8.113868237E-1,-9.563521743E-1
1.174173096E1,-1.186268553E-1,4.704266191E-1,-6.396387815E-1
1.183183696E1,3.670845032E-1,-8.423587680E-1,3.460686803E-1
1.192194296E1,1.863139719E-1,8.328933716E-1,-2.746424675E-1
1.201204896E1,2.620075643E-1,3.454869032E0,-1.842710733E0
1.210215496E1,6.158077717E-1,2.625895500E0,-2.058574200E0
1.219226096E1,4.339427054E-1,2.510156393E0,-1.325697541E0
1.228236796E1,5.036669970E-1,9.896918535E-1,5.389391631E-2
1.237247396E1,-3.345803022E-1,3.222517967E-1,4.811206460E-1
1.246257996E1,-2.497465014E-1,-1.616437674E0,3.694150150E-1
1.255268596E1,-7.994344831E-2,-1.264467478E0,2.937565148E-1
1.264279175E1,-6.311549246E-2,-2.127566338E0,4.733484611E-2
1.273289775E1,-3.391894698E-1,-6.459542513E-1,2.100092173E-1
1.282300375E1,-3.775457144E-1,-1.342699677E-1,1.807359606E-1
1.291310975E1,-6.589382142E-2,-1.846282840E0,1.515707076E-1
1.300321575E1,-8.912625909E-2,-2.270817518E0,6.947455555E-2
1.309332175E1,1.324687153E-1,-7.969956398E-1,-3.763892055E-1
1.318342875E1,-4.668730795E-1,2.109732628E0,-5.390777588E-1
1.327353475E1,9.049567580E-2,4.374115944E0,-3.394816816E-1
1.336364075E1,-4.796958342E-2,1.392445564E0,-2.620894611E-1
1.345374675E1,-4.765663147E-1,-6.958779812E0,1.013070226E0
1.354385275E1,4.429009259E-1,3.924739659E-1,3.807870746E-1
1.363395821E1,-6.044810414E-1,4.454976082E0,-7.184258848E-2
1.372406421E1,2.345294356E-1,5.491292000E0,-1.814031959E0
1.381417021E1,-4.842837453E-1,1.416841745E0,-5.792235732E-1
1.390427621E1,-5.506363511E-2,-7.321887970E0,1.119033575E0
1.399438221E1,2.327958196E-1,-2.115362167E0,2.760691047E-1
1.408448921E1,-2.091791928E-1,-7.195699215E-1,4.787520692E-2
1.417459521E1,6.411091983E-2,-4.935106039E-1,2.276766747E-1
1.426470121E1,5.302936584E-2,-1.003536820E0,3.644141555E-1
1.435480721E1,9.983906150E-2,-3.358438611E-1,4.622987211E-1
1.444491321E1,2.283850014E-1,5.474955440E-1,-2.744035721E-1
1.453501921E1,2.410800904E-1,1.297740340E0,-8.031489849E-1
1.462512621E1,3.388502821E-2,2.342658520E0,-2.910270095E-1
1.471523221E1,2.184969336E-1,3.130363941E0,-6.862955689E-1
1.480533821E1,2.653893530E-1,8.253403306E-1,-3.950738609E-1
1.489544421E1,-3.868792951E-1,1.859492183E0,-9.296207875E-2
1.498555021E1,-7.551129162E-2,1.928536057E0,-1.778005213E-1
1.507565721E1,-5.790954232E-1,3.144640446E0,-2.835626006E-1
1.516576321E1,-6.558758616E-1,2.294440985E0,-8.759938926E-2
1.525586921E1,3.358906209E-1,-7.410029888E0,2.492440194E-1
1.534597521E1,2.557013743E-2,-3.492114305E0,5.989886522E-1
1.543608121E1,1.344412714E-1,-1.554899573E0,1.234115213E-1
1.552618721E1,-4.723145813E-2,6.701848030E0,-4.716109633E-1
1.561629308E1,-1.849788129E-1,4.599395275E0,-7.745113373E-1
1.570639908E1,1.305246651E-1,-3.936660290E0,2.263131142E-1
1.579650508E1,5.930493474E-1,-6.498691559E0,4.236110151E-1
1.588661108E1,4.900506139E-2,-1.476428151E0,4.309782684E-1
1.597671708E1,2.333266884E-1,-5.739267468E-1,1.034954637E-1
1.606682308E1,9.650684893E-2,5.732753873E-1,-2.653762698E-1
1.615693008E1,1.016394272E-1,7.244771123E-1,-1.289722174E-1
1.624703608E1,-6.989114881E-1,-2.461196184E-1,2.173585892E-1
1.633714208E1,-1.700151712E-1,-8.832233548E-1,1.930189580E-1
1.642724808E1,-1.833345890E-1,-3.652507365E-1,5.165696740E-1
1.651735408E1,-8.273969591E-2,-9.477928877E-1,3.495799899E-1
1.660746021E1,-2.518203855E-2,-1.138007045E-1,-2.069851458E-1
1.669756621E1,-1.256965548E-1,1.417948484E0,-4.923263490E-1
1.678767221E1,-1.067043096E-1,2.459143698E-1,-1.279195845E-1
1.687777821E1,-2.372057885E-1,4.929670691E-1,2.757339180E-1
1.696788421E1,8.031895012E-2,-6.463529468E-1,-1.474926434E-2
1.705799021E1,-4.036261141E-2,9.143401980E-1,-7.770264149E-1
1.714809621E1,-4.772805870E-1,1.102167130E0,-1.901366860E-1
1.723820221E1,-2.066498250E-1,-5.161643028E-1,1.082832336E0
1.732830921E1,4.949388206E-1,-1.335984826E0,-1.034859419E0
1.741841521E1,-3.276278675E-1,1.671276450E0,-5.879890323E-1
1.750852121E1,-2.046077102E-1,-6.298147440E-1,8.787468672E-1
1.759862683E1,2.505132854E-1,-1.879551172E0,-2.058032900E-1
1.768873283E1,-2.436243892E-1,1.549634576E0,-1.049188018E0
1.777883883E1,6.026436575E-3,-1.699767828E0,6.397693157E-1
1.786894483E1,7.482715696E-2,-4.668273628E-1,-2.485762909E-2
1.795905083E1,-3.738708794E-1,1.955717921E0,-1.035250068E0
1.804915683E1,-7.829317451E-2,-6.252608448E-2,-5.464721918E-1
1.813926283E1,-1.810902059E-1,1.269584894E0,-5.031676292E-1
1.822936883E1,-3.228828311E-1,2.686204672E0,-7.555214763E-1
1.831947483E1,-2.570640147E-1,3.050380707E0,-9.499765038E-1
1.840958083E1,-2.275030762E-1,2.977455616E0,-7.533311844E-1
1.849968783E1,3.681933880E-2,1.123379469E0,-6.631149054E-1
1.858979383E1,-8.645933121E-2,8.753247857E-1,-5.263356566E-1
1.867989983E1,-5.139041319E-2,1.391449720E-1,-3.743491471E-1
1.877000583E1,-4.017291665E-1,8.651076257E-2,-2.205164880E-1
1.886011183E1,-4.813349843E-1,2.781471014E-1,-2.393787950E-1
1.895021783E1,-2.392165363E-1,1.245557219E-1,-1.156163216E-1
1.904032383E1,1.009273380E-1,2.434568405E-1,-7.438735664E-2
1.913042983E1,4.092479944E-1,3.488956019E-3,-1.331220716E-1
1.922053583E1,4.497335851E-1,-2.412480563E-1,-9.200306982E-2
1.931064183E1,8.498235792E-2,-5.915903449E-1,7.787304372E-2
1.940074783E1,-2.102646530E-1,-2.417802960E-1,1.852145046E-1
1.949085383E1,-4.181744158E-1,-4.292658716E-2,2.148310244E-1
1.958095983E1,-2.453060597E-1,1.860305965E-1,1.155951247E-1
1.967106583E1,1.495019794E-1,-1.344624348E-2,-4.256199673E-2
1.976117283E1,4.257144928E-1,1.028459296E-1,-1.254167259E-1
1.985127883E1,3.915545046E-1,-3.864166141E-2,-7.916134596E-2
1.994138483E1,1.834460944E-1,-2.122381143E-2,-4.057872575E-3
2.003149083E1,-8.573691547E-2,4.235750437E-2,1.168064699E-1
2.012159683E1,-2.106421739E-1,-1.638423055E-1,1.884615123E-1
2.021170283E1,-1.301257461E-1,-1.604479924E-2,1.496139821E-2
2.030180883E1,-3.901458159E-2,-8.182831109E-2,-7.431358844E-2
2.039191483E1,8.099868149E-2,1.174044237E-2,8.018476889E-3
2.048202083E1,2.780708075E-1,-1.562275589E-1,1.925736070E-1
2.057212683E1,3.659447432E-1,-3.701189160E-1,2.239836156E-1
2.066223288E1,2.974072397E-1,-2.228978425E-1,1.193882376E-1
2.075233988E1,1.396566331E-1,-1.432320178E-1,-2.428025007E-2
2.084244588E1,-5.591161922E-2,-1.920310855E-1,-1.450397819E-1
2.093255188E1,-1.666086614E-1,-2.200395465E-1,-3.008459508E-1
2.102265788E1,-1.696433127E-1,-2.015507668E-1,-3.824286759E-1
2.111276388E1,-1.473643184E-1,-1.929108053E-1,-2.228478789E-1
2.120286988E1,-5.991945416E-2,-1.341214478E-1,-4.987015203E-2
2.129297588E1,1.412484329E-2,-1.646409780E-1,4.959015548E-2
2.138308187E1,6.814192235E-2,-2.930281460E-1,1.273630410E-1
2.147318888E1,4.608022273E-1,-3.528437912E-1,6.098228693E-1
2.156329487E1,9.956822395E-1,-5.624251962E-1,1.445324779E0
2.165340108E1,1.423920631E0,-1.193110123E-1,2.191630602E0
2.174350708E1,1.921078920E0,-2.198333889E-1,3.259872198E0
2.183361308E1,2.153087616E0,-1.753051758E0,2.598868847E0
2.192371908E1,2.640120983E-1,-6.912479401E-1,1.437326968E-1
2.201382508E1,-3.503879309E0,3.612231612E-1,-2.786801338E0
2.210393208E1,-2.857964754E0,4.855560780E0,-4.886185169E0
2.219403808E1,3.257133961E-1,-5.659151673E-1,-1.191028282E-1
2.228414408E1,1.102625608E0,6.519802213E-1,1.262442470E0
2.237425008E1,1.661090851E0,-3.702609539E-1,2.550711870E0
2.246435608E1,2.340252399E0,-1.338212729E0,2.532409191E0
2.255446208E1,5.008962750E-1,-2.483225465E-1,3.905216753E-1
2.264456846E1,-2.432469130E0,6.467574239E-1,-2.083763599E0
2.273467546E1,-3.874208212E0,5.992628574E0,-4.564945221E0
2.282478146E1,-7.048931718E-2,-2.545485735E0,-7.265310884E-1
2.291488746E1,9.157265425E-1,9.656519294E-1,1.630860806E0
2.300499346E1,1.770407557E0,-9.610185027E-1,3.156157732E0
2.309509946E1,2.216009855E0,-1.632298589E0,2.414023399E0
2.318520546E1,4.293912649E-1,-8.253372461E-2,2.109703720E-1
2.327531146E1,-2.408238173E0,7.745116949E-1,-2.706493855E0
2.336541846E1,-2.916167021E0,5.585986137E0,-4.962468147E0
2.345552446E1,4.139993787E-1,-5.382602215E-1,4.367467761E-1
2.354563046E1,1.094880462E0,3.965902030E-1,2.331193924E0
2.363573571E1,2.046877384E0,-1.425775886E0,3.129390955E0
2.372584171E1,1.358289719E0,-1.060914397E0,1.532405734E0
2.381594771E1,-9.553291202E-1,2.357666492E-1,-1.003944397E0
2.390605371E1,-3.231302261E0,1.332257032E0,-3.788616896E0
2.399616071E1,1.090347990E-1,-2.180901051E0,-6.042703986E-1
2.408626671E1,1.038562655E0,2.007432938E0,7.587608099E-1
2.417637271E1,1.475027084E0,1.396070123E-1,4.822615981E-1
2.426647871E1,1.669873357E0,1.514277816E0,2.367868423E-1
2.435658471E1,2.046039581E0,1.151110053E0,-5.712700542E-3
2.444669071E1,2.196564436E0,1.528023481E0,-6.761547327E-1
2.453679771E1,1.879946113E0,7.593659163E-1,-1.261925697E0
2.462690383E1,9.258090258E-1,3.276228905E-1,-1.414317250E0
2.471700983E1,1.412050426E-1,5.033628941E-1,-1.133953333E0
2.480711583E1,-8.713669330E-2,-1.202549785E-1,-5.851278901E-1
2.489722183E1,-7.211310416E-2,-4.043772221E-1,-1.704962552E-1
2.498732783E1,-1.003070697E-1,-4.824000001E-1,-4.261913896E-2
2.507743383E1,-3.349260986E-1,-5.853186548E-2,-1.508772969E-1
2.516754083E1,-8.786891699E-1,3.852752149E-1,-1.388963461E-1
2.525764683E1,-1.098733664E0,4.342173576E0,1.074776500E-1
2.534775283E1,1.272365749E-1,-5.945476890E-1,1.203986883E0
2.543785883E1,4.793560505E-1,-1.946797609E0,2.349144965E-1
2.552796483E1,2.056972235E-1,1.354927272E-1,2.932804823E-1
2.561807046E1,5.621812940E-1,-1.500386119E0,5.261371136E-1
2.570817646E1,-4.804100096E-1,1.047737360E0,-1.921414435E-1
2.579828346E1,-1.039938480E-1,5.972446799E-1,-1.874919385E-1
2.588838946E1,-1.759727001E-1,-6.476314664E-1,2.977272272E-1
2.597849546E1,1.290194392E-1,-7.273793817E-1,3.814094886E-2
2.606860146E1,8.194547892E-2,-2.095300406E-1,-7.789025456E-2
2.615870746E1,4.780297279E-1,-9.402681589E-1,-1.650009677E-2
2.624881346E1,4.326383471E-1,-2.274137884E-1,-1.559904516E-1
2.633892046E1,-4.126746655E-1,-1.062396288E0,-2.794421911E-1
2.642902646E1,-3.387080729E-1,-9.128829241E-1,1.362036020E-1
2.651913246E1,-1.581936479E-1,-1.635964155E0,8.393270522E-2
2.660923833E1,3.301952481E-1,-1.772285223E0,-1.575453877E-1
2.669934433E1,6.491738558E-2,-7.674953341E-1,-1.150296032E-1
2.678945033E1,2.035440691E-2,2.076220810E-1,2.774667442E-1
2.687955633E1,1.049507968E-2,-3.009984493E-1,3.259432912E-1
2.696966233E1,2.788747847E-1,-8.106811643E-1,2.469179332E-1
2.705976933E1,7.114892006E-1,-1.344539165E0,4.444553256E-1
2.714987533E1,5.727455020E-1,-1.082417130E0,5.353966355E-1
2.723998133E1,5.425963998E-1,-1.749010205E0,9.753220677E-1
2.733008733E1,4.671240151E-1,-5.946638584E-1,1.279712796E0
2.742019333E1,4.468779266E-1,-9.210273623E-1,1.556769133E0
2.751029933E1,4.530520141E-1,-4.631271362E-1,1.603567600E0
2.760040533E1,4.619127214E-1,-3.559234738E-1,1.549522758E0
2.769051250E1,3.799387515E-1,-2.780333757E-1,1.429674387E0
2.778061850E1,2.061961144E-1,-1.461931020E-1,1.141348362E0
2.787072450E1,2.729470655E-2,-2.358717471E-1,9.225999117E-1
2.796083050E1,-8.106415719E-2,-1.324111670E-1,7.121345401E-1
2.805093650E1,-6.491212547E-2,-1.561654955E-1,5.725987554E-1
2.814104250E1,2.999754809E-2,-2.146520168E-1,3.738035262E-1
2.823114850E1,7.625997812E-2,-1.460576057E-1,2.129610926E-1
2.832125550E1,8.520680666E-2,-1.120446399E-1,1.598369628E-1
2.841136150E1,5.254798383E-2,-9.811918437E-2,6.942377985E-2
2.850146750E1,2.526148595E-2,7.056305185E-5,-1.805335283E-2
2.859157350E1,1.584776305E-2,3.803918511E-2,-6.921080500E-2
2.868167996E1,-1.121122390E-2,1.585929655E-2,-5.038364977E-2
2.877178596E1,-2.500680834E-2,5.197079852E-2,-5.676019937E-2
2.886189196E1,-3.700999916E-2,1.100011021E-1,-6.229019165E-2
2.895199896E1,-4.824278504E-2,1.185006052E-1,-5.476753041E-2
2.904210496E1,-4.928842559E-2,1.119756773E-1,-4.941425472E-2
2.913221096E1,-1.101605501E-2,9.650841355E-2,-4.869671538E-2
2.922231696E1,5.552568473E-4,7.103144377E-2,-6.354609132E-2
2.931242296E1,-3.446567804E-2,3.496488929E-2,-4.099401832E-2
2.940252896E1,-2.558325976E-2,5.578637589E-3,-3.434984758E-2
2.949263496E1,-1.817895472E-2,7.020629942E-3,-2.478438988E-2
2.958274096E1,-2.640627883E-2,5.778933875E-3,-6.139484700E-3
2.967284783E1,-3.076065332E-3,-2.721433155E-2,6.195066497E-3
2.976295383E1,4.209940135E-2,1.397531712E-3,4.426069092E-3
2.985305983E1,2.162764221E-2,-8.660028689E-4,1.241710037E-2
2.994316583E1,3.689858597E-3,-2.765486762E-2,2.249458246E-2
3.003327183E1,1.773739792E-2,9.436868131E-3,1.760344952E-2
3.012337783E1,6.421757862E-3,1.799412630E-2,2.679279260E-2
3.021348383E1,1.615103520E-2,-1.148580667E-2,3.712569922E-2
3.030359083E1,2.868889133E-3,-2.247134456E-3,2.866174839E-2
3.039369683E1,3.970699850E-3,1.498920377E-3,2.094317041E-2
3.048380283E1,1.821631752E-2,-3.182250634E-2,1.977600344E-2
3.057390883E1,-4.203320481E-3,-3.022878431E-2,1.173011493E-2
3.066401446E1,-4.069505259E-2,-2.116448805E-2,4.956439137E-3
3.075412046E1,-6.927078590E-3,-3.505379707E-2,8.150414564E-3
3.084422646E1,1.797220670E-2,-1.535913534E-2,-2.438030392E-2
3.093433246E1,-2.349657007E-2,-1.303741708E-2,-9.509081137E-4
3.102443946E1,-2.945543267E-2,-4.149111919E-3,2.639226429E-2
3.111454546E1,-1.375329122E-2,6.552843377E-3,3.009258956E-2
3.120465146E1,-3.166141920E-3,-3.201446682E-2,1.977659576E-2
3.129475746E1,-7.424719632E-3,-2.027639933E-2,-1.319312863E-2
3.138486346E1,-1.161178015E-2,-2.277080202E-3,-1.685248688E-2
3.147496946E1,-3.066039272E-2,-6.250700913E-3,-8.536178619E-3
3.156507546E1,-1.267562807E-2,-2.278589830E-2,1.249948610E-2
3.165518262E1,3.053718247E-4,-2.221997455E-2,8.573686704E-3
3.174528863E1,-2.438012278E-3,9.906750172E-3,1.223307569E-2
3.183539462E1,-1.031439379E-2,1.815091446E-2,-8.850677405E-4
3.192550063E1,-1.629644632E-2,1.308214292E-2,-5.719439127E-3
3.201560663E1,-1.121080481E-3,-4.970008042E-3,-9.188452736E-3
3.210571263E1,1.703689341E-4,-1.612428203E-2,-6.348265451E-4
3.219581863E1,1.133252634E-3,-1.719075814E-2,9.576254524E-3
3.228592463E1,-7.880590856E-3,-2.307692729E-2,6.311390549E-3
3.237603063E1,3.783876309E-4,-3.370752186E-2,9.186513722E-3
3.246613763E1,1.273209043E-2,-3.203782067E-2,9.294749238E-3
3.255624363E1,-7.057344541E-3,-2.056231722E-2,1.676595584E-2
3.264634946E1,-1.275954396E-2,-1.721736044E-5,1.207697392E-2
3.273645546E1,-5.283518694E-3,2.107509226E-2,2.495845314E-3
3.282656146E1,5.232403055E-3,-8.187163621E-3,6.364915986E-3
3.291666746E1,-1.037650462E-2,-5.197914690E-2,2.076250315E-2
3.300677346E1,2.834635787E-3,-5.123380572E-2,1.996582560E-2
3.309687946E1,-8.006557822E-3,-2.689363901E-3,-6.684878608E-4
3.318698646E1,9.387559257E-4,-2.484349161E-2,1.129740011E-2
3.327709246E1,-6.611757912E-3,-2.333261631E-2,8.605407551E-3
3.336719846E1,-1.706135459E-3,-1.634410769E-2,-2.838717774E-4
3.345730446E1,-6.143781357E-3,-8.241570555E-3,-1.707552001E-2
3.354741046E1,-2.952677431E-3,6.619449705E-3,-9.515818674E-4
3.363751596E1,-2.149249800E-2,2.988155000E-2,-1.303629857E-2
3.372762196E1,-1.382849552E-2,-8.085205918E-4,9.243812412E-3
3.381772796E1,-9.866264649E-3,1.843682863E-2,1.969096251E-2
3.390783396E1,-3.902178258E-3,5.469311960E-3,1.673532464E-2
3.399794096E1,-7.820284925E-3,4.563883878E-3,-4.217197653E-3
3.408804696E1,-5.087582394E-4,-6.645616610E-3,-5.416556727E-3
3.417815296E1,-2.998567652E-3,-1.563297003E-3,9.656643495E-3
3.426825896E1,-3.648861311E-4,-2.061465289E-3,6.223914213E-3
3.435836496E1,-9.148810990E-3,1.467903424E-2,1.703313552E-3
3.444847096E1,-1.386926230E-2,2.290721051E-2,8.807887789E-4
3.453857696E1,2.368216636E-3,1.753896847E-2,1.085233875E-3
3.462868371E1,2.037265804E-3,-1.746577770E-2,9.378936142E-3
3.471879071E1,4.412312992E-3,-2.886372618E-2,7.284942083E-3
