"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.894147612E1,-3.279415965E-1,1.309333920E0,-2.091935873E-1
1.904158912E1,-1.791619807E-1,2.167217135E-1,-9.830103070E-2
1.914170212E1,-1.036928892E-1,1.490834262E-2,-5.063509196E-2
1.924181542E1,-9.880697355E-3,1.757724956E-2,-1.113497615E-1
1.934192842E1,-1.005463526E-1,4.189263582E-1,-1.499136239E-1
1.944204142E1,-8.497381210E-2,7.332138419E-1,-2.134956121E-1
1.954215442E1,1.197653487E-1,1.255565882E-1,-2.512088716E-1
1.964226842E1,1.201135013E-2,-2.749280334E-1,-4.152123928E-1
1.974238142E1,-2.651790679E-1,1.775112301E-1,-6.082052588E-1
1.984249442E1,-2.671974003E-1,5.776686668E-1,-3.545116186E-1
1.994260842E1,-1.077595130E-1,-3.656387627E-1,-1.617951989E-1
2.004272142E1,-3.452780247E-1,3.399938941E-1,-2.683364749E-1
2.014283442E1,-3.625884652E-1,7.064924240E-1,-2.999962866E-1
2.024294750E1,-5.226223543E-2,-2.242974639E-1,1.066593900E-1
2.034306150E1,3.414373100E-2,-8.502807468E-4,8.240523189E-2
2.044317450E1,1.143993735E-1,3.317251205E-1,8.196121454E-2
2.054328750E1,1.794727743E-1,3.587943017E-1,1.047665998E-1
2.064340050E1,2.172557861E-1,1.378810257E-1,7.753227651E-2
2.074351450E1,2.046072930E-1,1.274162680E-1,1.803328097E-1
2.084362750E1,1.650046408E-1,-8.678530902E-2,1.569678783E-1
2.094374050E1,2.809616029E-1,-3.381496966E-1,4.227836616E-3
2.104385450E1,4.648663104E-2,1.418455094E-1,-1.045725308E-2
2.114396750E1,-8.467311971E-3,2.173589319E-1,2.187920175E-2
2.124408075E1,1.192274019E-1,1.228872910E-1,-9.103024006E-2
2.134419375E1,-2.850305289E-2,-1.898549497E-1,-4.741787165E-2
2.144430775E1,-7.748827338E-2,8.057139814E-2,5.879367143E-2
2.154442075E1,-6.929468364E-2,1.288411468E-1,4.740796611E-2
2.164453375E1,-5.093884468E-2,-1.749908030E-1,-8.571214974E-2
2.174464675E1,-1.528900266E-1,-1.658389568E-1,-2.017779499E-1
2.184476075E1,-2.250434309E-1,-6.770612597E-1,3.755545616E-2
2.194487375E1,-3.822204769E-1,-1.043339297E-1,-8.842909336E-2
2.204498675E1,-1.161632836E-1,9.366548806E-2,-2.913119271E-2
2.214510075E1,1.278657764E-1,2.061339617E-1,-6.172342971E-2
2.224521387E1,2.750406861E-1,6.598812342E-2,-4.580560327E-2
2.234532687E1,4.329224825E-1,-1.484525297E-2,-7.420637459E-2
2.244543987E1,5.703187585E-1,5.258380771E-1,1.704348624E-2
2.254555387E1,2.368359864E-1,1.757720113E-1,3.464164138E-1
2.264566687E1,9.979936481E-2,-6.908335686E-1,6.434755921E-1
2.274577987E1,3.427246809E-1,-3.380387723E-1,2.005581379E0
2.284589287E1,6.923747659E-1,-3.930423260E-1,4.147655487E0
2.294600687E1,1.536254048E0,-1.520295739E0,4.597032070E0
2.304611987E1,-1.557130367E-1,-5.198614001E-1,-9.927883148E-1
2.314623287E1,-3.085474014E0,2.466780901E0,-5.712635517E0
2.324634642E1,2.915171087E-1,-1.359096527E0,-2.334567785E0
2.334645942E1,6.901934743E-1,2.481503189E-1,5.088955402E0
2.344657242E1,1.603818893E0,-5.185107231E0,3.491542935E-1
2.354668542E1,-2.154238701E0,7.123592496E-1,-4.370202065E0
2.364679942E1,4.636018574E-1,-2.046525031E-1,-2.122203112E0
2.374691242E1,8.337962627E-1,-4.304807484E-1,5.273783684E0
2.384702542E1,1.331860781E0,-3.578443527E0,3.169483662E0
2.394713942E1,-2.481990099E0,1.611035585E0,-3.450033903E0
2.404725242E1,1.318996400E-1,2.595787525E0,-6.672128201E0
2.414736542E1,1.594661117E0,1.205594540E0,2.165737152E0
2.424747875E1,2.989054441E0,-1.055888295E0,1.538822055E0
2.434759275E1,2.315351963E0,-5.602278113E-1,-9.320385456E-1
2.444770575E1,9.007571936E-1,1.782453060E0,-2.068434477E0
2.454781975E1,-1.907140315E-1,1.518025398E0,-1.722214103E0
2.464793275E1,-5.209286809E-1,-6.922045946E-1,-5.606225133E-1
2.474804575E1,-4.258495867E-1,-1.786921144E0,1.470602155E-1
2.484815975E1,-8.057153821E-1,7.284638882E-1,4.396675229E-1
2.494827275E1,-1.486684442E0,5.722887039E0,5.390210450E-2
2.504838575E1,-2.549721599E-1,-7.860409617E-1,5.924563408E-1
2.514849975E1,-6.849241257E-1,2.258529425E0,2.398370504E-1
2.524861317E1,3.001594245E-1,-2.268478274E-1,-3.081693053E-1
2.534872617E1,6.224673390E-1,-1.601570845E0,8.641877770E-2
2.544884017E1,-1.750249505E0,4.775767803E0,-2.579547465E-1
2.554895317E1,8.804976940E-1,-1.442638993E0,1.129548624E-1
2.564906717E1,1.370343208E0,-1.886687279E0,4.539922476E-1
2.574918017E1,-7.307914495E-1,2.205654860E0,-2.719580233E-1
2.584929317E1,-3.220669627E-1,1.327568650E0,-9.100856632E-2
2.594940717E1,1.198663712E-1,-9.003362060E-1,8.825925179E-3
2.604952017E1,3.976549208E-1,-1.201707959E0,3.880831972E-2
2.614963417E1,5.159527659E-1,-1.203152061E0,-5.601295829E-1
2.624974712E1,2.769519985E-1,-4.279683903E-2,-4.183775187E-1
2.634986012E1,8.144605756E-1,-1.145362854E0,-4.928130805E-1
2.644997412E1,7.644200921E-1,-2.080240965E0,3.802322447E-1
2.655008712E1,4.759778082E-1,-1.220153332E0,3.641645610E-1
2.665020112E1,-3.427777812E-2,-1.354585528E0,1.298925757E0
2.675031412E1,-6.740071177E-1,-1.771245718E0,1.528362751E0
2.685042812E1,-8.332760334E-1,-3.455536366E0,1.900597572E0
2.695054112E1,-6.524270773E-1,-3.551911354E0,2.026369333E0
2.705065412E1,-3.911339343E-1,-2.274240494E0,2.168444157E0
2.715076812E1,-4.143440723E-1,-4.750208557E-1,8.581626415E-1
2.725088042E1,-4.717314243E-2,-7.119902372E-1,4.583093524E-1
2.735099442E1,-8.599565923E-2,-3.299850225E-1,2.832424641E-1
2.745110742E1,-2.739359811E-2,-1.717831194E-1,1.249702945E-1
2.755122042E1,-1.519735903E-2,1.563352942E-1,3.956547379E-2
2.765133442E1,-1.533476822E-2,1.376095116E-1,1.294543501E-2
2.775144742E1,-8.576767519E-3,1.312127113E-1,-4.542247951E-2
2.785156142E1,1.968822256E-2,-1.310838014E-1,1.412031054E-1
2.795167442E1,7.924846560E-2,-2.917767465E-1,6.535457820E-2
2.805178842E1,1.045449972E-1,-3.121809959E-1,-2.024096251E-2
2.815190142E1,1.211741045E-1,-4.558320343E-1,6.365504861E-2
2.825201487E1,8.972951025E-2,-2.154167444E-1,1.660693437E-1
2.835212887E1,8.442652971E-2,-5.516486242E-2,1.030861214E-1
2.845224187E1,1.534137577E-1,-5.351966992E-2,2.536194324E-1
2.855235587E1,-2.455198765E-2,-4.808759689E-2,2.877019346E-1
2.865246887E1,-6.875420921E-3,1.840234846E-1,5.191534385E-2
2.875258188E1,1.874008328E-1,7.393255830E-1,-8.690897375E-2
2.885269587E1,9.543671459E-2,1.636998057E-1,-1.754329354E-1
2.895280887E1,-5.246098712E-2,-1.224981695E-1,-8.368633687E-2
2.905292287E1,2.081748098E-4,-9.428080171E-2,-1.089762449E-1
2.915303587E1,-2.475862950E-2,2.353700623E-2,-3.839178756E-2
2.925315000E1,-6.555694621E-3,-1.777331531E-1,2.145082504E-2
2.935326300E1,-6.423309445E-2,-1.805662513E-1,8.372204006E-2
2.945337600E1,-1.150613800E-1,-2.393619567E-1,7.045323402E-2
2.955349000E1,-7.613638043E-2,-5.588312820E-2,3.000797518E-2
2.965360300E1,-5.256867409E-2,1.191598736E-2,6.123987492E-3
2.975371700E1,-5.429638177E-2,1.184531301E-1,-8.168624714E-3
2.985383000E1,-1.562686078E-2,1.346886624E-2,-3.093938343E-3
2.995394400E1,1.436838508E-2,-2.398256063E-1,-4.199110903E-3
3.005405700E1,1.442465186E-2,-1.626089662E-1,-3.200515360E-2
3.015417000E1,-3.128724173E-2,-6.198241189E-2,8.998975391E-4
3.025428404E1,1.006669179E-2,3.056172282E-2,-6.802605838E-2
3.035439704E1,2.379254252E-2,-7.214321941E-2,-4.980564862E-2
3.045451104E1,-2.628284879E-2,-3.626110405E-2,3.221035935E-3
3.055462404E1,5.013448372E-2,-1.004942954E-1,-1.407654211E-2
3.065473704E1,5.170906335E-2,-2.609992027E-2,-4.393235594E-2
3.075485104E1,-2.151896805E-2,-1.663103253E-1,-1.037029363E-2
3.085496404E1,-5.095429718E-2,-1.656781435E-1,6.099314988E-2
3.095507804E1,-9.877133183E-3,2.290427312E-2,-1.031824201E-2
3.105519104E1,5.591671169E-2,4.897712264E-3,-2.868593857E-2
3.115530404E1,1.002735496E-1,-1.835492253E-1,9.034494311E-2
3.125541787E1,5.721061304E-2,-1.744994894E-2,1.462845951E-1
3.135553087E1,-7.805637270E-2,1.293338388E-1,-7.594347466E-3
3.145564487E1,-4.730071500E-2,2.068014443E-1,-1.353972554E-1
3.155575787E1,-8.016792685E-2,7.474844158E-2,-2.637784928E-2
3.165587187E1,-4.989307746E-2,6.103972346E-2,-3.167119995E-2
3.175598487E1,2.981088124E-2,2.000296861E-2,-7.357016206E-2
3.185609787E1,6.230575219E-2,1.086376142E-2,-4.782039672E-2
3.195621187E1,9.362646379E-4,4.744948074E-2,-6.131866015E-3
3.205632487E1,-4.024203867E-3,7.812092453E-2,-3.061500564E-2
3.215643887E1,-2.706160210E-2,1.147468239E-1,-4.203798249E-2
3.225655175E1,-2.901419625E-2,-4.003459960E-2,-6.312627345E-2
3.235666475E1,-1.669447683E-2,-4.920795187E-2,-2.245345525E-2
3.245677875E1,-1.105194539E-2,-1.464480627E-2,1.232635695E-2
3.255689175E1,-1.699008793E-2,7.064868510E-2,8.479161188E-3
3.265700575E1,-2.474629553E-3,9.369159490E-2,1.175526809E-2
3.275711875E1,1.340660732E-2,1.386848688E-1,4.075364210E-3
3.285723175E1,1.391774626E-3,1.331385691E-2,-1.029667817E-2
3.295734575E1,1.084886119E-2,-7.799883932E-2,8.547544479E-3
3.305745875E1,7.824667729E-3,-4.839325696E-2,-9.950373322E-3
3.315757275E1,3.852811176E-3,-8.749658242E-3,-1.471420936E-2
3.325768650E1,5.238151178E-3,-1.169634797E-2,-2.792515326E-3
3.335779950E1,8.034810424E-3,2.685466409E-2,-2.566126641E-3
3.345791350E1,1.284936210E-3,4.671641067E-2,1.389727555E-2
3.355802650E1,5.925751291E-3,6.906009465E-2,-2.902597189E-3
3.365814050E1,-1.275455952E-2,9.696460515E-2,6.829545833E-3
3.375825350E1,-5.025966093E-3,9.678892791E-2,4.665840417E-3
3.385836650E1,5.533592775E-5,4.989937693E-2,1.287691854E-2
3.395848050E1,7.172846235E-3,4.496157914E-2,-1.660804730E-3
3.405859350E1,2.735624090E-3,-3.311148286E-2,6.019418128E-3
3.415870750E1,-1.007142477E-2,-3.401151672E-2,5.064402241E-3
3.425881975E1,-9.239355568E-4,1.910691895E-2,-3.770062234E-3
