"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.361419712E1,-8.589288483E0,-2.633623352E0,-3.861070862E0
1.371431112E1,-1.500270172E1,-2.667003937E0,9.988428955E0
1.381442412E1,-7.540569305E0,-4.994663544E0,-1.558708649E0
1.391453712E1,-8.321944427E0,-4.411027222E0,-6.406377869E0
1.401465112E1,-9.939181366E0,-2.015408936E0,3.443139954E0
1.411476412E1,-7.278763733E0,-2.748883667E0,-3.142115936E0
1.421487692E1,-6.912625122E0,-5.438789978E0,-6.101312256E0
1.431499092E1,-9.427245941E0,-2.820883942E0,-2.496807861E0
1.441510392E1,-1.138143219E1,-3.146606598E0,4.730462952E0
1.451521692E1,-1.034603531E1,-5.011129303E0,-1.234183502E0
1.461533092E1,-5.574557648E0,-3.194357300E0,-5.792055359E0
1.471544392E1,-9.986033936E0,-3.373385010E0,-1.098415833E0
1.481555692E1,-1.103954315E1,-1.787283325E0,5.142705688E0
1.491567092E1,-8.509654083E0,-6.558311920E0,-6.240971832E0
1.501578392E1,-7.816894684E0,-4.411176910E0,-3.783981171E0
1.511589692E1,-8.553063812E0,-4.345912628E0,4.718936920E0
1.521601054E1,-6.832841034E0,-2.996019745E0,7.553143158E0
1.531612454E1,-4.203708344E0,-4.252656555E0,8.628955994E0
1.541623754E1,-6.821315002E-1,-3.618126068E0,8.295449524E0
1.551635054E1,6.752458191E-1,-3.488345947E0,9.216633911E0
1.561646454E1,1.882335663E0,-3.104993134E0,7.407346344E0
1.571657754E1,-7.674690399E0,-3.486100616E0,9.830507355E0
1.581669054E1,2.302960968E0,-4.018992462E0,9.543404388E0
1.591680454E1,3.625460815E0,-2.723286896E0,9.956395569E0
1.601691754E1,-4.184398499E0,-2.903811493E0,9.400751038E0
1.611703054E1,2.308200073E0,-3.919898529E0,6.683302002E0
1.621714287E1,7.551795959E0,-3.805835724E0,1.000130219E1
1.631725687E1,-1.599274292E0,-4.363875275E0,8.438102875E0
1.641736987E1,-5.045108643E0,-2.610421600E0,7.545359344E0
1.651748287E1,4.801864471E0,-3.281027069E0,1.126632156E1
1.661759687E1,-2.063309326E0,-3.455863495E0,9.458680573E0
1.671770987E1,-7.744595032E0,-5.798941040E-1,7.173382874E0
1.681782287E1,4.474345551E0,-2.225422211E0,8.365653534E0
1.691793587E1,-4.861889648E-1,-4.473447418E0,1.270707550E1
1.701804987E1,-4.644841003E0,-1.672771454E0,6.767726440E0
1.711816287E1,2.115700378E0,-3.881129150E0,8.877888336E0
1.721827600E1,6.640790405E0,-5.191653900E0,1.172841064E1
1.731839000E1,-2.054328003E0,-2.654729462E0,9.400152283E0
1.741850300E1,6.905140686E-1,-5.459297333E0,7.989635468E0
1.751861600E1,8.643475800E0,-4.310137024E0,8.982071686E0
1.761873000E1,-6.466403046E0,-3.103196869E0,8.503816223E0
1.771884300E1,-5.870791626E-1,-2.650388489E0,7.699538727E0
1.781895600E1,8.266409912E0,-4.500092010E0,1.068508026E1
1.791906900E1,-1.445244598E0,-3.754342804E0,9.236392822E0
1.801918300E1,-5.797593842E0,-2.802621918E0,6.656208344E0
1.811929600E1,2.408042450E0,-4.393214264E0,1.094598770E1
1.821940912E1,1.395098877E-1,-2.205064545E0,9.256151733E0
1.831952312E1,-4.894821167E-2,-1.326840820E0,7.570507050E0
1.841963612E1,-3.883224792E0,-2.940335541E0,6.933132477E0
1.851974913E1,-6.748865662E0,-4.418811035E0,7.768096161E0
1.861986212E1,-7.319928131E0,-5.590424652E0,7.986791382E0
1.871997612E1,-6.316864014E0,-5.956712952E0,5.793252869E0
1.882008912E1,-5.557642822E0,-6.530469818E0,4.396657104E0
1.892020212E1,-5.871689758E0,-6.439010010E0,4.288731537E0
1.902031512E1,-6.486161957E0,-6.993157654E0,3.855382690E0
1.912042912E1,-5.838458862E0,-6.436914368E0,3.869303741E0
1.922054142E1,-5.630241852E0,-6.150410156E0,3.797602844E0
1.932065442E1,-5.842799835E0,-6.475234680E0,3.867357788E0
1.942076842E1,-5.788612518E0,-6.301296387E0,3.424279175E0
1.952088142E1,-7.107220459E0,-7.106322327E0,2.696193237E0
1.962099442E1,-6.721772003E0,-7.357799377E0,2.250719604E0
1.972110742E1,-5.431455231E0,-7.441175995E0,1.677262115E0
1.982122142E1,-5.801785126E0,-8.685388641E0,1.286724243E0
1.992133442E1,-5.138364716E0,-8.735684052E0,1.366957397E0
2.002144742E1,-4.593647461E0,-8.162226562E0,1.255888367E0
2.012156042E1,-4.598138123E0,-8.991801453E0,6.255491638E-1
2.022167450E1,-5.182971954E0,-9.280700684E0,5.677693176E-1
2.032178750E1,-4.820725250E0,-8.885073395E0,8.367599487E-1
2.042190050E1,-4.483326874E0,-8.815767517E0,5.391787720E-1
2.052201450E1,-4.878505096E0,-8.535999298E0,1.898052979E-1
2.062212750E1,-5.271737366E0,-8.280780029E0,-5.673202515E-2
2.072224050E1,-5.157375183E0,-8.687633972E0,3.032693481E-1
2.082235350E1,-5.221891022E0,-8.446784821E0,3.495231628E-1
2.092246750E1,-5.612428894E0,-7.909701691E0,7.210505676E-1
2.102258050E1,-6.095624084E0,-8.088729401E0,1.966909790E-1
2.112269350E1,-5.254223785E0,-7.493417358E0,5.716612244E-1
2.122280675E1,-6.087690582E0,-7.603288879E0,1.357676697E0
2.132292075E1,-5.779780884E0,-8.298742676E0,7.144642639E-1
2.142303375E1,-5.673352203E0,-7.870034180E0,6.304888916E-1
2.152314675E1,-5.508844299E0,-7.814499664E0,7.708969116E-1
2.162325975E1,-5.376070404E0,-7.636819153E0,7.264393616E-1
2.172337375E1,-5.395230560E0,-7.839946747E0,5.125341797E-1
2.182348675E1,-5.599705353E0,-8.522677002E0,-4.206253052E-2
2.192359975E1,-4.011508026E0,-8.586294708E0,2.339634705E-1
2.202371375E1,-4.281995544E0,-9.160949707E0,9.803114319E-1
2.212382675E1,-4.506378937E0,-9.098230133E0,1.076710968E0
2.222393987E1,-4.753964081E0,-8.893605652E0,4.680766296E-1
2.232405287E1,-3.997287598E0,-9.140292664E0,5.734574890E-1
2.242416687E1,-5.252876587E0,-9.197623444E0,6.771917725E-1
2.252427987E1,-5.539231110E0,-8.426576843E0,-6.794371033E-1
2.262439287E1,-6.447242889E0,-8.509803772E0,7.963439941E-1
2.272450587E1,-1.052955368E1,-9.551936646E0,3.369343414E0
2.282461987E1,-1.384994888E1,-9.116492157E0,2.548749847E0
2.292473287E1,-7.730374603E0,-6.259533234E0,1.171463928E0
2.302484587E1,9.506730652E0,-1.156345367E0,-5.584736481E0
2.312495988E1,2.484383698E0,-3.608396301E0,-2.623444519E0
2.322507242E1,-3.137580368E1,-1.414827850E1,4.237687683E-1
2.332518542E1,-2.063728455E1,-1.036354889E1,1.335971832E0
2.342529842E1,9.626331940E0,-5.205425262E0,-4.709805908E0
2.352541242E1,9.015901337E0,-2.518363037E0,-1.934577026E0
2.362552542E1,-2.736309814E1,-1.484702545E1,1.726210327E0
2.372563842E1,-2.118903717E1,-8.959169312E0,1.212478638E0
2.382575242E1,1.019679565E0,-8.769064636E0,-2.490520935E0
2.392586542E1,1.029529083E1,1.582359467E0,-5.835914154E0
2.402597842E1,-1.387135437E1,-1.340746902E1,2.768941956E0
2.412609242E1,-2.041499680E1,-1.283850220E1,5.616021423E0
2.422620575E1,-4.746329956E0,-5.019811249E0,3.340453491E0
2.432631875E1,-3.659889221E0,-3.563190308E0,3.872447205E-1
2.442643275E1,-6.054908752E0,-4.415667572E0,-1.488504639E0
2.452654575E1,-8.793014832E0,-7.636070709E0,-2.969674530E0
2.462665875E1,-9.356742554E0,-1.003662872E1,-1.757794647E0
2.472677275E1,-6.592141571E0,-8.808283081E0,-1.995350647E-1
2.482688575E1,-4.724625092E0,-9.366771698E0,1.221310272E0
2.492699875E1,-4.023034058E0,-9.497899017E0,-3.847000122E-1
2.502711275E1,-1.126227997E1,-6.750063171E0,-2.343975677E0
2.512722575E1,-3.363505554E-1,-6.745722198E0,-3.579656067E0
2.522733917E1,-2.885848846E0,-6.612050171E0,-5.734724579E0
2.532745317E1,-8.642877045E0,-9.065148926E0,-1.818568268E0
2.542756617E1,-3.217409363E0,-7.012766876E0,-5.208269348E0
2.552767917E1,-6.807843018E0,-8.729097748E0,-5.461991730E0
2.562779317E1,-4.758305054E0,-7.669451294E0,-3.121309204E0
2.572790617E1,-3.981270905E0,-7.400011597E0,-6.304589539E0
2.582802017E1,-5.495372314E0,-7.009024658E0,-2.787802734E0
2.592813317E1,-4.980443115E0,-7.456144867E0,-7.785460052E0
2.602824717E1,-4.685706024E0,-6.613397369E0,-4.140090637E0
2.612836017E1,-4.605323181E0,-7.587122498E0,-3.066074066E0
2.622847312E1,-4.743785248E0,-9.478888550E0,-3.433110809E0
2.632858712E1,-3.577410736E0,-8.791967010E0,-1.986968079E0
2.642870012E1,-4.122277679E0,-1.265453476E1,-2.005230103E0
2.652881412E1,-3.116070099E0,-9.223669281E0,-2.200274506E0
2.662892712E1,-6.444548492E0,-8.959468689E0,-2.324665833E0
2.672904012E1,-7.285948792E0,-5.702391815E0,2.462379456E-1
2.682915412E1,-8.425828400E0,-5.685926056E0,3.592229919E0
2.692926712E1,-5.598507843E0,-5.220992889E0,4.615801392E0
2.702938112E1,-3.925287323E0,-5.872587891E0,5.891448669E0
2.712949412E1,-2.845732269E0,-4.859794006E0,6.697971497E0
2.722960742E1,-5.137316895E0,-4.449347534E0,7.691156158E0
2.732972042E1,-4.958438873E0,-3.792812805E0,7.715854797E0
2.742983342E1,-4.916975098E0,-3.362308044E0,7.789202271E0
2.752994742E1,-4.908592529E0,-3.380270691E0,7.571704559E0
2.763006042E1,-5.083428955E0,-3.327729950E0,7.572602692E0
2.773017442E1,-5.027744751E0,-3.618575134E0,7.548652496E0
2.783028742E1,-5.444927216E0,-3.543281708E0,7.643555145E0
2.793040042E1,-4.812342682E0,-3.156036987E0,7.845934296E0
2.803051442E1,-4.924758911E0,-3.220253448E0,7.924071808E0
2.813062742E1,-4.374652863E0,-2.975512390E0,8.288863220E0
2.823074187E1,-4.212839355E0,-2.891087952E0,8.569679260E0
2.833085487E1,-3.054548035E0,-2.808459778E0,8.643924866E0
2.843096887E1,-4.733606415E0,-2.812201996E0,8.534652100E0
2.853108188E1,-3.071013794E0,-2.098935242E0,8.324040070E0
2.863119487E1,-4.395609283E0,-2.255060577E0,8.207282867E0
2.873130887E1,-4.966671753E0,-2.089504852E0,8.494535522E0
2.883142187E1,-4.956941986E0,-2.025138702E0,7.919431458E0
2.893153587E1,-4.878355408E0,-2.157164154E0,8.168962555E0
2.903164887E1,-5.058430939E0,-2.365530853E0,8.330925751E0
2.913176187E1,-4.884492645E0,-2.424208832E0,7.978558502E0
2.923187600E1,-5.018913116E0,-2.485132141E0,8.185428314E0
2.933198900E1,-4.907544708E0,-2.198927307E0,8.023764496E0
2.943210300E1,-4.729415131E0,-2.383643188E0,8.136031036E0
2.953221600E1,-4.652624817E0,-2.459235992E0,8.313861237E0
2.963233000E1,-4.480931854E0,-2.401605835E0,8.252189484E0
2.973244300E1,-4.467609558E0,-2.353256378E0,8.419092407E0
2.983255600E1,-4.627926178E0,-2.533930664E0,8.291557617E0
2.993267000E1,-5.126539307E0,-2.668351135E0,8.076005859E0
3.003278300E1,-4.937183075E0,-2.742447052E0,8.136480103E0
3.013289700E1,-4.529431000E0,-2.426005096E0,8.223449249E0
3.023301004E1,-4.358486481E0,-2.565964050E0,8.213420105E0
3.033312304E1,-4.849914551E0,-2.548151093E0,8.184829559E0
3.043323704E1,-4.523892517E0,-2.333347778E0,8.349636841E0
3.053335004E1,-4.374503174E0,-2.519859924E0,8.436905365E0
3.063346404E1,-4.250560913E0,-2.415676575E0,8.309969330E0
3.073357704E1,-4.557572479E0,-2.592309265E0,8.442443848E0
3.083369104E1,-4.476441193E0,-2.596500549E0,8.363707581E0
3.093380404E1,-4.285588074E0,-2.443368988E0,8.295898590E0
3.103391704E1,-4.478536835E0,-2.717898102E0,8.401878204E0
3.113403104E1,-4.723277893E0,-2.677781525E0,8.643775177E0
3.123414387E1,-4.063150635E0,-2.155517578E0,8.154442749E0
3.133425787E1,-3.338058472E0,-1.865121460E0,8.111781464E0
3.143437087E1,-3.793112183E0,-2.295626221E0,8.560997314E0
