"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.137676413E2,3.596278381E1,3.530046844E1,3.951263428E0
2.138577473E2,3.049145508E1,4.039739227E1,1.046075439E1
2.139478543E2,2.412765503E1,4.331005096E1,1.558807373E1
2.140379613E2,1.829472351E1,4.409753418E1,1.828689575E1
2.141280683E2,1.785392761E1,4.332951355E1,1.984237671E1
2.142181743E2,2.066625977E1,4.300180817E1,1.993841553E1
2.143082813E2,2.126600647E1,4.310016632E1,2.081118774E1
2.143983883E2,2.704995728E1,4.206510925E1,1.932098389E1
2.144884953E2,2.940744019E1,4.255705261E1,1.874902344E1
2.145786013E2,2.594206238E1,4.712149811E1,2.122769165E1
2.146687083E2,1.753135681E1,4.789567566E1,2.940075684E1
2.147588153E2,1.664678955E1,4.693998718E1,2.729769897E1
2.148489223E2,1.009625244E1,4.615338898E1,2.930401611E1
2.149390293E2,8.653244019E0,4.690744781E1,2.943487549E1
2.150291363E2,1.296818542E1,4.671551514E1,2.714456177E1
2.151192423E2,2.317897034E1,4.567411804E1,2.305047607E1
2.152093493E2,2.931306458E1,4.506190491E1,1.836538696E1
2.152994563E2,3.118898010E1,4.554177856E1,1.712319946E1
2.153895633E2,2.560586548E1,4.567445374E1,2.533691406E1
2.154796703E2,2.621861267E1,4.434785461E1,2.468789673E1
2.155697773E2,3.062881470E1,4.373533630E1,1.965289307E1
2.156598843E2,2.793783569E1,4.324761963E1,2.401541138E1
2.157499913E2,1.327627563E1,4.251467896E1,3.453421021E1
2.158400983E2,4.561813354E0,4.245803833E1,3.491870117E1
2.159302053E2,7.038497925E0,4.469941711E1,3.010845947E1
2.160203130E2,7.538330078E0,4.491184235E1,2.743023682E1
2.161104190E2,-2.542877197E-1,4.222052765E1,2.829891968E1
2.162005260E2,-2.645339966E0,4.054695892E1,3.001559448E1
2.162906330E2,-3.032028198E0,3.990415955E1,3.104519653E1
2.163807400E2,-4.715240479E0,3.912055969E1,3.186669922E1
2.164708470E2,-5.298248291E0,3.845449066E1,3.266662598E1
2.165609540E2,-6.129730225E0,3.731989288E1,3.428814697E1
2.166510610E2,-4.758605957E0,3.771535492E1,3.390255737E1
2.167411680E2,2.856445312E-1,3.944643402E1,3.184747314E1
2.168312740E2,4.288986206E0,4.141847229E1,2.880581665E1
2.169213810E2,8.838912964E0,4.362581635E1,2.289761353E1
2.170114873E2,1.374415588E1,4.544460297E1,1.678854370E1
2.171015943E2,1.783509827E1,4.635466766E1,1.176113892E1
2.171917013E2,1.843208313E1,4.644915771E1,9.615875244E0
2.172818083E2,1.757797241E1,4.661962891E1,9.295623779E0
2.173719143E2,1.486689758E1,4.688291168E1,1.029788208E1
2.174620213E2,1.501428223E1,4.692465973E1,1.003323364E1
2.175521283E2,1.575881958E1,4.694321442E1,1.013067627E1
2.176422353E2,1.655313110E1,4.708541107E1,1.082962036E1
2.177323423E2,1.700465393E1,4.682859039E1,1.246798706E1
2.178224493E2,1.723768616E1,4.694253540E1,1.277944946E1
2.179125553E2,1.803823853E1,4.679981995E1,1.271627808E1
2.180026628E2,1.868905640E1,4.667224121E1,1.166125488E1
2.180927698E2,1.886666870E1,4.638027954E1,9.414123535E0
2.181828768E2,1.854809570E1,4.663336182E1,7.169708252E0
2.182729838E2,1.898994446E1,4.591035461E1,5.751434326E0
2.183630898E2,1.937500000E1,4.553202057E1,4.666168213E0
