"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.159920833E0,3.919574022E-1,1.239734888E-1,6.890151501E-1
7.260031833E0,3.767504096E-1,5.801171064E-1,-6.900275946E-1
7.360143833E0,5.168297142E-2,5.070859194E-1,-1.220198512E0
7.460256250E0,-7.429013848E-1,-5.627870560E-1,1.650001407E-1
7.560367250E0,-1.368583143E-1,-8.849261999E-1,9.798877835E-1
7.660479250E0,3.875125945E-1,4.138963819E-1,4.890669286E-1
7.760591250E0,6.579604745E-1,6.993915439E-1,-7.436177135E-1
7.860702250E0,1.103186049E-2,1.014102697E0,-1.096936941E0
7.960814250E0,-9.004249573E-1,-9.585775137E-1,5.051617026E-1
8.060926250E0,-7.591954619E-2,-9.555288553E-1,1.003463387E0
8.161037250E0,7.022933960E-1,3.524838686E-1,2.015079409E-1
8.261149250E0,5.830081701E-1,7.514637113E-1,-1.024075270E0
8.361261250E0,-1.898243129E-1,1.327480555E0,-7.479556799E-1
8.461372333E0,-8.249704838E-1,-1.524673104E-1,4.471468031E-1
8.561484333E0,-2.214508653E-1,-5.211311579E-1,9.492425323E-1
8.661596333E0,5.288276672E-1,-1.349762917E0,6.161196828E-1
8.761707333E0,-2.229637057E-1,-4.698218405E-1,3.366909921E-1
8.861819333E0,-4.991389513E-1,2.002388716E0,-2.281900197E-1
8.961931333E0,-5.939830095E-2,-1.306156397E0,-1.217520714E0
9.062042333E0,-1.482484043E-1,-1.223519206E0,-1.585262299E0
9.162154333E0,-1.576184481E-1,1.037304997E0,-5.992161632E-1
9.262266333E0,2.599150240E-1,3.273772299E-1,7.629220486E-1
9.362378333E0,2.269661427E-1,-6.027243137E-1,1.037070036E0
9.462489083E0,-4.028011858E-1,2.214844227E0,-1.577408314E-1
9.562601083E0,-2.576519549E-2,6.589293480E-1,-9.591636658E-1
9.662713083E0,-1.223874651E-2,4.748294353E-1,5.379843116E-1
9.762824083E0,-1.802836508E-1,1.064337015E0,1.460193634E0
9.862936083E0,1.787813306E-1,6.326265335E-1,-5.832768083E-1
9.963048083E0,3.816779852E-1,-1.521798611E0,-1.339909315E0
1.006316008E1,1.165240481E-1,-5.123128891E-1,-1.052748188E-1
1.016327108E1,1.469985992E-1,-2.708763480E-1,8.570448160E-1
1.026338308E1,-2.164096758E-2,-9.515023232E-1,7.888621688E-1
1.036349508E1,9.013209492E-3,8.514656425E-1,-4.250580370E-1
1.046360733E1,1.873627007E-1,-1.999191940E-1,-9.322250485E-1
1.056371833E1,3.397437930E-1,-4.354907870E-1,6.093039513E-1
1.066383033E1,2.200050950E-1,-4.044831544E-2,5.766404867E-1
1.076394233E1,-3.927175421E-4,-2.174280286E-1,5.781639218E-1
1.086405433E1,1.289573610E-1,-2.258320451E-1,7.302822471E-1
1.096416533E1,5.121276975E-1,-6.713092923E-1,2.609326541E-1
1.106427733E1,2.242824435E-1,-3.749635071E-2,6.999780983E-2
1.116438933E1,-1.031784806E-2,1.543903351E-1,-1.596953869E-1
1.126450133E1,-5.254402161E-1,-2.148788981E-2,-5.810950398E-1
1.136461233E1,-1.027173758E0,4.765445888E-1,-8.092778325E-1
1.146472408E1,-2.414658368E-1,2.399968654E-1,7.175840437E-2
1.156483608E1,4.238640964E-1,-1.105582714E-2,9.637662172E-1
1.166494808E1,1.562791765E-1,4.129673839E-1,5.786885321E-2
1.176505908E1,-2.402951270E-1,6.117724776E-1,-5.007370710E-1
1.186517108E1,-4.507900178E-1,5.776016116E-1,-5.868470669E-1
1.196528308E1,1.794356108E-1,-4.993269145E-1,1.363295168E-1
1.206539508E1,6.234217286E-1,-7.295773029E-1,9.856233001E-1
1.216550608E1,1.186163165E-3,7.113173008E-1,-3.138980865E-1
1.226561808E1,-4.728316665E-1,5.995945334E-1,-9.535747170E-1
1.236573008E1,-2.722256184E-1,-9.258754253E-1,-8.557667583E-2
1.246584233E1,1.898198128E-1,-5.990260839E-1,8.293748498E-1
1.256595333E1,2.591362000E-1,-5.551092625E-1,5.005198121E-1
1.266606533E1,-1.705782712E-1,4.354873896E-1,-4.478574693E-1
1.276617733E1,-3.008968830E-1,6.401348710E-1,-8.629681468E-1
1.286628933E1,5.870230030E-3,5.352225900E-1,-2.242580615E-2
1.296640033E1,2.825209498E-1,6.480625868E-1,7.198024541E-2
1.306651233E1,2.433586633E-4,1.626480937E0,5.721693635E-1
1.316662433E1,-2.950176001E-1,1.414835453E0,5.086790919E-1
1.326673533E1,-3.305938542E-1,8.962974548E-1,2.314492017E-1
1.336684733E1,-1.512357593E-1,9.484415650E-1,4.859996215E-2
1.346695971E1,-2.065870762E-1,2.606250942E-1,1.997343302E-1
1.356707171E1,-6.630840153E-2,6.219782680E-2,7.199356705E-2
1.366718271E1,1.925017238E-1,4.468706250E-2,-1.883107126E-1
1.376729471E1,3.299992383E-1,1.580007821E-1,-2.494745404E-1
1.386740671E1,1.573569179E-1,-2.739226520E-1,-4.609712213E-2
1.396751871E1,-1.924997568E-2,3.903254867E-1,6.926436722E-2
1.406762971E1,5.948031321E-2,-3.532114625E-1,3.339237869E-1
1.416774171E1,2.005681545E-1,-5.303241014E-1,-2.630792744E-2
1.426785371E1,2.637557685E-1,-5.897765756E-1,1.776951849E-1
1.436796571E1,9.029757231E-2,2.623525448E-2,2.656554282E-1
1.446807596E1,-1.291520894E-1,-5.133102648E-3,8.960188180E-2
1.456818796E1,9.306120276E-1,2.264027148E-1,-5.034524798E-1
1.466829996E1,-2.114809453E-1,-1.686829329E-1,2.336852103E-1
1.476841196E1,-6.891330481E-1,2.561935782E-1,1.148273349E-1
1.486852296E1,7.052487731E-1,-3.548430800E-1,1.602617055E-1
1.496863496E1,7.254676819E-1,1.613141596E-2,-2.215754092E-1
1.506874696E1,3.501693904E-2,-9.769123793E-2,4.162594303E-2
1.516885896E1,-8.295738697E-1,-7.432648540E-2,-7.634795271E-3
1.526896996E1,4.312414825E-1,1.548951119E-1,1.652569771E-1
1.536908196E1,2.260467857E-1,-3.933387101E-1,1.534636915E-1
1.546919371E1,-4.430004060E-1,3.914222121E-1,-1.822602302E-1
1.556930571E1,-9.357162714E-1,-8.986627311E-2,3.008933365E-1
1.566941671E1,2.071613222E-1,-2.675890028E-1,3.885925934E-2
1.576952871E1,4.902077019E-1,-7.409705520E-1,3.114309013E-1
1.586964071E1,-1.819857657E-1,1.213936806E-1,-2.242440432E-1
1.596975271E1,-2.218667418E-1,-5.351649225E-2,2.391987741E-1
1.606986471E1,2.799769938E-1,-2.350120395E-1,-8.464261889E-2
1.616997571E1,-3.795023635E-2,-6.167688966E-1,-1.284619272E-1
1.627008771E1,-1.600976884E-1,4.815412164E-1,-1.079710051E-1
1.637019971E1,-3.030434549E-1,-8.218311071E-1,1.593431383E-1
1.647031158E1,2.488845736E-1,-4.052404165E-1,-1.410348341E-2
1.657042258E1,3.567440212E-1,-3.999263346E-1,-3.280499876E-1
1.667053458E1,-5.100410581E-1,-9.401665330E-1,2.641650736E-1
1.677064658E1,-1.108267307E0,-1.402962565E0,3.064317107E-1
1.687075858E1,-8.184201121E-1,-1.973303318E0,5.434264541E-1
1.697086958E1,-6.927144527E-1,-1.551630974E0,5.608066320E-1
1.707098158E1,-7.347827554E-1,-2.390102148E0,7.963444591E-1
1.717109358E1,-8.359348029E-2,-2.029808521E0,1.150894880E0
1.727120558E1,3.806225061E-1,-1.871842265E0,9.218717813E-1
1.737131758E1,1.560472995E-1,-1.170016527E0,-3.230130970E-1
1.747142925E1,5.902657658E-2,4.270115495E-1,-6.639763117E-1
1.757154125E1,8.179798722E-2,-5.824003220E-1,8.295313269E-2
1.767165325E1,1.244913936E-1,-9.085456729E-1,3.311485350E-1
1.777176525E1,1.844528168E-1,-5.346577168E-1,-5.357885957E-1
1.787187625E1,-1.588396281E-1,1.037582874E0,1.964409202E-1
1.797198825E1,2.701930404E-1,-9.230125546E-1,2.015504837E-1
1.807210025E1,1.454234123E-1,-8.067455888E-1,-6.591925025E-1
1.817221225E1,-2.630762756E-1,5.523903966E-1,-4.168319106E-1
1.827232325E1,-5.523752794E-2,3.901039064E-1,9.719524384E-1
1.837243525E1,-1.776548475E-2,-3.266774118E-1,-5.943260193E-1
1.847254671E1,-3.206922114E-2,2.408308536E-1,-9.278178215E-1
1.857265871E1,4.765256494E-2,-6.923051476E-1,6.006301641E-1
1.867276971E1,5.973070264E-1,-9.917260408E-1,-3.756357729E-1
1.877288171E1,-1.519205868E-1,1.201545000E0,-1.369116157E-1
1.887299371E1,-3.569196463E-1,1.121785164E0,5.574604869E-1
1.897310571E1,9.485723823E-2,-3.006681204E-1,-5.635442734E-1
1.907321771E1,-4.478231072E-2,6.224487443E-4,-8.240351081E-1
1.917332871E1,-1.155468076E-1,7.741293907E-1,-8.199443221E-1
1.927344071E1,-5.909631774E-2,8.102996945E-1,-7.204803824E-1
1.937355271E1,1.384204477E-1,1.639134526E0,-9.111344814E-1
1.947366546E1,5.679925680E-1,2.063103676E0,-1.543913603E0
1.957377646E1,5.197385550E-1,1.223359942E0,-8.894470334E-1
1.967388846E1,-4.874639809E-1,3.684319258E-1,3.006313927E-2
1.977400046E1,-2.259430885E-1,-1.490876228E-1,4.921876788E-1
1.987411246E1,-3.472018838E-1,-2.999249101E-1,1.771396846E-1
1.997422446E1,-6.743951440E-1,-8.694190979E-1,-6.024449691E-2
2.007433546E1,-2.065495700E-1,-2.448411703E0,2.944151759E-1
2.017444746E1,5.646680593E-1,8.703305721E-1,-1.137851179E-1
2.027455946E1,5.265568569E-2,5.238938332E0,-4.248525947E-2
2.037467146E1,-3.102416992E-1,-2.832033396E0,2.616451085E-1
2.047478271E1,2.272328287E-1,-2.117021799E0,4.845102429E-1
2.057489471E1,2.499009967E-1,-1.740444303E-1,2.375217080E-1
2.067500671E1,-1.882519126E-1,1.004168391E0,3.232669458E-2
2.077511871E1,-2.246968150E-1,2.644043922E0,-1.373991966E-1
2.087523071E1,-1.537470669E-1,2.621312141E0,-4.179021716E-1
2.097534171E1,1.904802173E-1,-2.476800203E0,-5.572136045E-1
2.107545371E1,2.200882882E-1,-1.507019758E0,-5.751012638E-2
2.117556571E1,7.449770719E-2,-2.463809013E0,2.240732014E-1
2.127567771E1,8.720921725E-2,-5.928103328E-1,3.965245560E-2
2.137578971E1,-7.440737635E-2,1.479691744E0,2.659437992E-2
2.147589988E1,-2.057915330E-1,1.470615864E0,-2.103713900E-1
2.157601188E1,-2.120750695E-1,1.524623394E0,-4.365865290E-1
2.167612388E1,-5.751236677E-1,3.934612274E0,1.285461634E-1
2.177623588E1,4.382025450E-3,1.453425646E0,-2.250449061E-1
2.187634788E1,-3.975684345E-1,9.451795816E-1,-1.142764986E-1
2.197645888E1,-2.594001964E-2,4.016484916E-1,-2.600725591E-1
2.207657088E1,-5.511911511E-1,1.658884525E0,-4.355626404E-1
2.217668288E1,-1.297535598E-1,-5.813811421E-1,1.008921042E-1
2.227679488E1,6.996434331E-1,-4.913897991E0,4.228583872E-1
2.237690688E1,5.245074034E-1,-1.473886609E0,4.901664555E-1
2.247701771E1,-6.938105226E-1,4.853370667E0,-5.309608579E-1
2.257712971E1,1.039661691E-1,-3.422310650E-1,4.846896827E-1
2.267724171E1,9.285453707E-2,1.865715720E-2,6.670950353E-2
2.277735371E1,-1.488811672E-1,2.001590967E0,-5.036010742E-1
2.287746571E1,-3.463545740E-1,-1.010282278E0,2.662501633E-1
2.297757771E1,-6.309114695E-1,-1.097113729E0,5.656957030E-1
2.307768871E1,-4.396034777E-1,-5.601742119E-2,3.827546239E-1
2.317780071E1,-5.657470226E-2,-7.328059673E-1,2.358166575E-1
2.327791271E1,1.066534892E-1,-7.691667080E-1,1.491246223E-1
2.337802471E1,-1.802830100E-1,-3.698794842E-1,4.716466181E-3
2.347813671E1,-1.709333993E-2,-3.446973860E-1,1.055630520E-1
2.357824871E1,2.428349853E-2,-2.065817118E0,2.649931908E-1
2.367835971E1,-4.492808282E-1,-2.073280096E0,7.942515612E-1
2.377847171E1,-1.198460814E-3,1.032820344E-1,-3.630229533E-1
2.387858371E1,-3.081627190E-1,4.660011530E-1,1.044380665E0
2.397869571E1,1.265094280E-1,-7.163494825E-1,2.338771820E-1
2.407880771E1,1.337169856E-1,8.927538991E-1,-6.329585910E-1
2.417891971E1,-5.399414152E-2,2.555674911E-1,1.030120611E0
2.427903071E1,5.052030087E-1,-1.087303400E0,-3.221702576E-1
2.437914271E1,-1.030240906E-3,8.009773493E-1,3.576623499E-1
2.447925471E1,5.522927046E-1,-1.094452441E-1,-1.229110658E-1
2.457936671E1,5.613499284E-1,2.401144266E0,-7.110062242E-1
2.467947871E1,7.621683478E-1,4.731618881E0,-3.687685430E-1
2.477959071E1,9.471368790E-1,2.996604443E0,3.794512153E-2
2.487970271E1,1.046352506E0,2.386321783E0,1.146485955E-1
2.497981371E1,1.152841330E0,1.045189381E0,5.705081299E-2
2.507992571E1,3.261444271E-1,2.931377590E-1,-1.686812937E-1
2.518003771E1,8.973326534E-2,-5.175287127E-1,1.339614019E-2
2.528014971E1,1.106281877E0,-9.585832357E-1,3.881308138E-1
2.538026171E1,2.527227104E-1,-6.890712976E-1,-1.267032176E-1
2.548037408E1,-5.338507891E-2,6.292018294E-1,7.165054977E-2
2.558048608E1,4.874676168E-1,1.233183384E0,1.912253499E-1
2.568059808E1,3.272651732E-1,-2.976046801E-1,-2.787992544E-2
2.578071008E1,-4.310111403E-1,3.940459192E-1,-8.712072670E-2
2.588082208E1,5.585518479E-1,-1.545881629E-1,2.971445322E-1
2.598093408E1,2.921037674E-1,-4.721981585E-1,-3.203888834E-1
2.608104608E1,-7.860390544E-1,3.206886053E-1,-2.934457064E-1
2.618115808E1,-6.453318149E-2,7.637149096E-1,1.048145741E-1
2.628127008E1,-2.242149040E-2,1.194011420E-1,4.338657018E-4
2.638138208E1,-1.693108082E-1,-9.151379466E-1,-3.757886589E-1
2.648149400E1,-8.579903841E-1,-1.604435682E0,-7.848674655E-1
2.658160600E1,-1.565978646E0,-3.664495468E0,-7.424651384E-1
2.668171800E1,-1.878572106E0,-2.182570696E0,-1.063821197E0
2.678183000E1,-1.482626438E0,-2.216400385E0,-8.351295590E-1
2.688194200E1,-6.423363686E-1,4.903448522E-1,-7.950515151E-1
2.698205400E1,1.292557269E-1,1.120366693E0,-8.224829435E-1
2.708216600E1,2.243126482E-1,1.204836845E0,-6.287986040E-1
2.718227800E1,3.678262830E-1,1.086403608E0,-1.603319943E-1
2.728239000E1,-1.290010661E-1,7.501124740E-1,-2.364320904E-1
2.738250200E1,2.892741002E-2,6.311262399E-2,1.138619483E-1
2.748261346E1,4.394884109E-1,2.873852849E-1,-1.990745217E-1
2.758272546E1,1.172676012E-1,2.675294876E-1,-1.667460203E-1
2.768283746E1,-3.599147797E-1,-7.289264351E-2,2.979924977E-1
2.778294946E1,-4.314530790E-1,2.303247340E-2,3.788286150E-1
2.788306146E1,3.080045879E-1,2.584249340E-2,-7.397459447E-2
2.798317346E1,6.515122056E-1,-5.052594841E-2,-3.141469359E-1
2.808328546E1,8.512586355E-2,-1.603556052E-2,-4.598158598E-2
2.818339746E1,-5.547008514E-1,-5.490215868E-2,3.303987682E-1
2.828350946E1,-3.551877737E-1,1.834896356E-1,2.498789132E-1
2.838362146E1,1.209944785E-1,2.816271484E-1,5.042126868E-3
2.848373400E1,3.366622329E-1,3.365298361E-2,-7.334060222E-2
2.858384600E1,2.913495302E-1,6.480173767E-2,4.378573969E-2
2.868395800E1,2.099680305E-1,-6.158215925E-2,7.503059506E-2
2.878407000E1,7.145506144E-2,-5.669788718E-1,-4.989184067E-2
2.888418200E1,-2.840740681E-1,-4.354765415E-1,-2.502700388E-1
2.898429400E1,-1.671171635E-1,-1.010682210E-1,2.856794894E-1
2.908440600E1,5.503393412E-1,-5.283650160E-1,1.823963404E0
2.918451800E1,1.064909458E0,-8.228989840E-1,3.014824867E0
2.928463000E1,9.193581939E-1,-1.364899158E0,2.331777573E0
2.938474200E1,-2.835808396E-1,-1.143919230E0,-5.629327893E-1
2.948485396E1,-2.564260721E0,2.452892303E0,-4.058808804E0
2.958496596E1,-1.124817729E-1,3.111453727E-2,-1.205611944E0
2.968507796E1,1.425529480E0,-1.355532527E0,3.066350937E0
2.978518996E1,1.817475200E0,-1.893705845E0,3.525132418E0
2.988530196E1,-7.088379264E-1,-5.769127607E-1,-5.667901039E-1
2.998541396E1,-2.993159533E0,3.684019089E0,-4.188987732E0
3.008552596E1,6.565989256E-1,-1.727346331E-1,-2.242529839E-1
3.018563796E1,1.695866585E0,-1.245550036E0,3.360747337E0
3.028574996E1,1.357958674E0,-1.247545242E0,2.800523520E0
3.038586296E1,-1.313013673E0,-1.442898512E-1,-1.087323785E0
3.048597513E1,-3.436823606E0,4.990622997E0,-4.366417885E0
3.058608713E1,1.152494788E0,5.207962990E-1,6.391376257E-2
3.068619913E1,2.514063120E0,9.934412688E-2,-3.198657930E-1
3.078631113E1,2.198782444E0,1.789576650E0,-1.512302995E0
3.088642313E1,1.569474816E0,1.096973896E0,-1.541135550E0
3.098653513E1,6.046423316E-1,3.384175897E-1,-1.056285262E0
3.108664713E1,-8.475923538E-2,4.442462921E-1,-6.936336160E-1
3.118675913E1,-3.228653073E-1,8.273308873E-1,-4.143142402E-1
3.128687113E1,-2.965966761E-1,6.014509797E-1,-1.060523763E-1
3.138698313E1,-1.306543052E-1,3.459968567E-1,3.545455933E-1
3.148709533E1,9.123069793E-2,1.126155138E0,-2.042782726E-3
3.158720733E1,-4.245405644E-2,1.510211229E0,4.059608579E-1
3.168731933E1,7.004800439E-1,-1.583425105E-1,4.355239570E-1
3.178743133E1,5.374233127E-1,-9.805312008E-2,1.388297826E-1
3.188754333E1,-6.756389886E-2,1.042146087E0,-4.799275659E-3
3.198765533E1,-3.978931010E-1,-6.399680972E-1,1.211548895E-1
3.208776733E1,1.686315984E-1,-1.865171641E-2,1.334096640E-1
3.218787933E1,1.552927941E-1,-1.475681305E0,-2.167771906E-1
3.228799133E1,6.981760263E-1,-1.952356100E0,1.670599282E-1
3.238810333E1,-2.586867809E-1,3.013202548E-1,-3.262433410E-1
3.248821538E1,3.939640522E-1,-1.037958980E0,-1.240109205E-1
3.258832738E1,2.393696755E-1,-1.078233242E0,2.512767017E-1
3.268843938E1,-3.582925200E-1,1.284116149E0,7.015722804E-3
3.278855238E1,-1.151496470E-1,2.705572248E-1,-1.035658494E-1
3.288866438E1,-3.865230381E-1,1.801891923E-1,-3.598060831E-2
3.298877638E1,-5.414125696E-2,2.427550405E-1,-1.933670491E-1
3.308888838E1,1.735528111E-1,-1.049886107E0,-2.347759157E-1
3.318900038E1,1.568641327E-2,-3.305687383E-2,-2.991923094E-1
3.328911238E1,-3.816936016E-1,-9.690126181E-1,-1.741932034E-1
3.338922438E1,-7.087086439E-1,-5.968926549E-1,-2.851470746E-2
3.348933633E1,-5.689988732E-1,-2.529343963E-1,-3.598936647E-2
3.358944833E1,-4.781680182E-2,-9.067047834E-1,7.475264370E-2
3.368956033E1,2.172127813E-1,-1.867521167E0,2.987300158E-1
3.378967233E1,3.832502961E-1,-1.378713369E0,4.231498539E-1
3.388978433E1,4.606141746E-1,-1.974747777E0,5.298154354E-1
3.398989633E1,3.673664629E-1,-1.686427474E0,1.055610418E0
3.409000833E1,2.374482006E-1,-1.407684565E0,1.459210277E0
3.419012033E1,2.740425467E-1,-6.535579562E-1,1.688726902E0
3.429023233E1,1.796546280E-1,-4.616746008E-1,1.673165679E0
3.439034533E1,3.288422152E-2,-3.904319406E-1,1.470430374E0
3.449045658E1,-1.409605294E-1,-3.219545186E-1,1.395415187E0
3.459056858E1,-1.437954605E-1,-1.002322137E-1,1.067241311E0
3.469068058E1,-1.106681004E-1,-5.686572790E-1,9.910312891E-1
3.479079258E1,-3.045429587E-1,-1.502413601E-1,8.183420897E-1
3.489090458E1,-1.033190489E-1,-5.785208941E-1,4.096400142E-1
3.499101658E1,-2.209623307E-1,-3.310943246E-1,1.784747094E-1
3.509112858E1,-2.610067427E-1,-3.677540123E-1,3.769141063E-2
3.519124058E1,-1.952426881E-1,-2.121299654E-1,-1.241546869E-1
3.529135258E1,1.535802148E-2,-4.786128700E-1,-3.039665818E-1
3.539146458E1,7.022378966E-3,5.980817601E-2,-2.216180414E-1
3.549157763E1,4.510124400E-2,-2.400280833E-1,-1.793836951E-1
3.559168963E1,-1.826784573E-2,-3.151251376E-1,-1.475721300E-1
3.569180163E1,-4.432618245E-2,-4.427804425E-2,-1.868969649E-1
3.579191363E1,-8.765946329E-2,-3.728270158E-2,-6.015003473E-2
3.589202563E1,-3.722983971E-2,8.588358760E-3,-2.743343078E-2
3.599213862E1,3.273769468E-2,1.642931551E-1,2.090033330E-2
3.609225062E1,4.458870366E-2,3.033781648E-1,5.505429953E-2
3.619236262E1,4.551384971E-2,-1.890075058E-1,-5.458158627E-2
3.629247462E1,3.043856286E-2,-5.682227761E-2,-2.547046728E-2
3.639258662E1,5.661537871E-2,4.734835774E-2,-1.625075936E-2
3.649269871E1,-4.220191762E-2,5.361702666E-2,2.053063549E-2
3.659281071E1,-2.195497043E-2,2.459710091E-2,2.027623728E-2
3.669292271E1,7.527551800E-2,-3.660925478E-2,4.730916396E-2
3.679303471E1,3.502050415E-2,-4.126897454E-2,2.408473380E-2
3.689314671E1,-1.043275837E-2,-1.528368741E-1,1.983369328E-2
3.699325871E1,-2.354168706E-2,1.695670784E-1,1.428858563E-2
3.709337071E1,1.165423822E-2,8.425053954E-2,2.411696315E-2
3.719348371E1,6.609177217E-3,-4.343809932E-2,9.821816348E-3
3.729359571E1,-1.001383923E-2,8.012925833E-2,5.310649425E-2
3.739370771E1,2.426131256E-2,4.011552036E-2,4.385394230E-2
3.749381975E1,-9.477263317E-3,1.265040338E-1,3.475557640E-2
3.759393175E1,-1.885288395E-3,1.342597902E-1,-3.994468134E-3
3.769404375E1,-5.115777254E-3,3.184472024E-2,2.080843970E-2
3.779415575E1,2.357180044E-2,-3.556283563E-2,-1.610816270E-2
3.789426775E1,1.637883717E-3,-3.529913351E-2,3.579007462E-3
3.799437975E1,1.581998728E-2,8.478892967E-3,-3.735270817E-3
3.809449175E1,2.298035473E-2,1.391331945E-2,-1.615296677E-2
3.819460375E1,6.967035122E-3,7.471123245E-3,-3.307595477E-2
3.829471575E1,6.292577833E-3,7.823179662E-2,-1.137334295E-2
3.839482775E1,2.068775520E-2,-3.972304985E-2,-1.830382273E-2
3.849494008E1,-8.211904205E-4,3.309656167E-3,-6.451247726E-3
3.859505208E1,-1.352224732E-3,8.112163097E-2,6.434135139E-4
