datetime,acc_x,acc_y,acc_z,linacc_x,linacc_y,linacc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,labelOne,labelTwo,labelThree,labelFour,labelFive
2025-01-01 00:13:17.000,-1.0086026,-1.825603638,9.595645752,-0.3937639274,0.03563015476,-0.01652773976,-0.1785884202,-0.007897681557,0.04862966388,23.43107605,13.62443542,-40.31661987,0,0,1,0,0
2025-01-01 00:13:17.100,-1.070723419,-2.113604736,9.475595398,-0.4444839916,-0.08976353109,-0.0533225137,-0.1378285736,0.008618034422,0.173135072,23.41905212,13.98574829,-40.13171387,0,0,1,0,0
2025-01-01 00:13:17.200,-0.7569758606,-2.411185913,9.604178009,-0.2106038805,-0.2359031381,0.06571861088,-0.09227646142,-0.08444002271,0.1904948056,23.41680908,14.19754028,-39.98364258,0,0,1,0,0
2025-01-01 00:13:17.300,-0.5396278381,-2.431992645,9.685758362,-0.1577828021,-0.3964687032,0.1594980097,-0.02595611289,-0.03683048487,0.07141573727,23.48873901,13.97026062,-39.9100647,0,0,1,0,0
2025-01-01 00:13:17.400,-0.5950126648,-2.031126251,9.570498047,0.004705692977,-0.01907624871,0.09503128767,0.01507928595,0.01221647486,-0.01113258116,23.5352478,13.89234161,-39.66516113,0,0,1,0,0
2025-01-01 00:13:17.500,-0.8994795227,-1.916913757,9.566306763,-0.12794785929,0.1391624169,-0.0249793052695,-0.015585986662,0.009482181862,0.01262107212,23.865226745,13.95680237,-39.684051515,0,0,1,0,0
2025-01-01 00:13:17.600,-0.9419911194,-2.066303101,9.541159058,-0.0597381518,0.1649123852,-0.2030398858,-0.04318673164,0.5732474923,0.02713729069,24.77438354,13.94074249,-38.93991089,0,0,1,0,0
2025-01-01 00:13:17.700,-0.9208850098,-1.604812775,8.224646759,1.215040595,0.8647339055,-1.631130508,-0.3841177523,1.718437076,-0.2083800137,27.9907074,14.3717041,-36.65048218,0,0,1,0,0
2025-01-01 00:13:17.800,-2.963686981,-3.01996994,7.983947296,0.3266868621,-0.528145076,-0.2859493107,-0.6759090424,3.048930645,-0.5355312824,34.35070801,17.26403809,-29.3241272,0,0,1,0,0
2025-01-01 00:13:17.900,-5.379363556,-3.603606262,6.920259247,0.3543406838,0.1082571048,-0.1212466943,-0.6558277607,3.026901484,-0.8324015141,39.24864197,21.06738281,-19.02453613,0,0,1,0,0
2025-01-01 00:13:18.000,-6.320456543,-4.644841003,5.003195801,0.5457972354,0.03268301189,-0.1420990348,-0.5234309435,2.331670046,-1.044549584,40.40119934,25.49015045,-7.945678711,0,0,1,0,0
2025-01-01 00:13:18.100,-8.171207886,-6.155499573,3.230432281,-0.9855815274,-0.5910125846,-0.2872000301,-0.3064774871,1.771106482,-0.9868195057,37.85754395,29.88925171,1.306182861,0,0,1,0,0
