datetime,acc_x,acc_y,acc_z,linacc_x,linacc_y,linacc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,score
2025-01-01 01:00:39.000,-2.2489732363333332,-2.5470533756666667,9.033614501666667,0.00445448197,0.11463451669,-0.0810771998645,0.00546356244,-0.13870598750000002,-0.007534514648,29.656440734999997,12.133003235,-35.19215393,5
2025-01-01 01:00:39.250,-1.814676361,-2.5180636595,9.220076752,0.11165572577499999,0.07463663800999999,-0.053063774405,-0.008852023862,-0.07658161223,0.016477282626,28.80767059,12.077796935,-35.674255375,5
2025-01-01 01:00:39.500,-1.655158081,-2.279859008666667,8.976283722,0.7298944325333333,0.4438452807,-0.11402440846333332,-0.15153538870333333,0.9346559993,-0.17484331627000002,29.7807312,12.553894043333335,-34.63469441666667,5
2025-01-01 01:00:39.750,-5.739140396,-4.062477035500001,6.6343537905000005,0.036341029999999996,-0.1540133214,-0.08265945643,-0.36377848685,2.5395472045,-0.73331126575,39.187240599999996,19.12843323,-17.011398315,5
2025-01-01 01:00:40.000,-6.826454315333334,-5.692711944333333,2.2534140016666666,0.4876920891,0.07984489916666665,-0.30134629636666665,-0.2894539137666667,1.8532651064333334,-0.8094664414666667,35.73350524666667,29.835825603333333,8.035227456466666,5
2025-01-01 01:00:40.250,-7.110438766,-7.309973831000001,0.45595184325000004,-0.19781247495,-0.377274340715,0.046811063465,-0.1875149086,0.4020448178,-0.41026824715,26.535202025,35.97216034,19.147644045,5
2025-01-01 01:00:40.500,-6.7879344176666665,-7.695447235333333,0.06027465820333333,-0.4028558116866667,-0.230098265999,0.21421079026666667,-0.10827075689,-0.082154259094,-0.12131653105,21.399398803333337,37.648513793333336,22.65837606,5
2025-01-01 01:00:40.750,-6.021453323499999,-7.228992233,-0.56492523195,0.218745506995,0.33945893525,-0.264360824042,-0.08835821039,0.059888251145,-0.1373484433,19.689422605,38.281570435,24.40452576,5
2025-01-01 01:00:41.000,-5.875232391333334,-8.237470092666667,-0.5497567749466666,0.23985746383333337,-0.6050347923666667,0.05006817273333334,-0.19006441286999998,-0.01494731008666666,0.010000394039999999,18.34637451,37.838923136666665,28.028198243333332,5
2025-01-01 01:00:41.250,-5.7396643065,-8.3081730655,0.05995033265000001,0.41172233459999996,-0.69991960735,0.65479105275,0.3745190203,0.18400201945,-0.032022287135,18.906303405000003,38.00717926,27.599105835,5
