"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.883769242E1,2.428277617E0,-4.369644722E-1,-1.227265077E0
9.892780042E1,1.976317960E-1,-2.217518529E-1,4.630059242E-2
9.901790742E1,-6.390287501E-1,-1.832318580E-1,6.394854176E-1
9.910801508E1,1.004191095E0,5.519771576E-2,-2.732842416E-1
9.919812308E1,-5.761856537E-1,2.672516692E-1,4.973261565E-1
9.928823008E1,-1.005227733E-1,-1.765081447E-1,-7.688714361E-1
9.937833808E1,-2.753682477E0,2.257417005E-1,7.635387754E-1
9.946844608E1,-1.160735311E0,4.162802392E-1,8.520539260E-1
9.955855408E1,3.403409877E-1,1.386927393E-1,2.365058398E-1
9.964866108E1,3.771522801E-1,-3.871657830E-1,-2.448673582E-1
9.973876908E1,3.535552566E-1,-8.475734970E-1,7.667044580E-2
9.982887708E1,5.402301013E-1,-6.369181976E-1,2.332004088E-1
9.991898508E1,1.737004580E-1,2.098130080E-1,-7.417672527E-1
1.000090921E2,1.956221080E-1,-4.777297980E-1,-3.192182136E-1
1.000992002E2,1.135650756E0,1.299638988E0,1.825487863E0
1.001893082E2,-5.105601597E-1,-5.432180285E-2,-2.412222624E0
1.002794152E2,1.002656274E0,1.555128399E-1,-9.239325786E-1
1.003695232E2,-5.992057031E-1,-4.220254210E-1,4.826993465E-2
1.004596312E2,-4.087016630E-1,-6.762588492E-1,8.342164099E-1
1.005497392E2,-2.238220596E-1,4.499724805E-2,-5.534085560E-1
1.006398462E2,7.046695930E-1,1.815686175E-1,-6.645038992E-1
1.007299542E2,-8.256163251E-1,-3.371413913E-1,4.790913221E-1
1.008200622E2,2.512256205E-1,8.644932926E-2,2.766890752E-1
1.009101702E2,1.205802287E0,1.427606472E-1,1.140916319E0
1.010002772E2,-2.754957170E0,3.968171972E-1,-1.738016148E0
1.010903852E2,9.666751403E-1,4.956450820E-2,2.182335833E-1
1.011804932E2,-1.226041839E0,-1.249257624E-1,2.656799376E-2
1.012706002E2,-5.768599838E-1,-1.141329718E-1,-5.287517247E-1
1.013607082E2,9.125977510E-1,-1.053309826E0,9.472202843E-1
1.014508162E2,-1.020311649E0,-7.271231934E-1,4.229408026E-1
1.015409242E2,3.667918033E0,-2.320429525E-1,-1.419130933E0
1.016310312E2,2.737174618E0,-2.133657762E-1,-6.345877898E-1
1.017211392E2,-2.562817079E0,-5.321498340E-1,2.408514905E-1
1.018112472E2,-9.366298074E-1,1.023968498E0,-1.124062597E0
1.019013552E2,-4.730356532E-1,-6.816420883E-2,4.670393336E-1
1.019914622E2,-1.514756298E-1,-4.818436065E-1,5.165880543E-1
1.020815712E2,1.453010285E0,-1.888577566E-1,3.133669049E-1
1.021716792E2,-1.966758347E0,1.329551589E-1,1.804213938E-1
1.022617872E2,1.793215325E0,-3.336953348E-1,1.586045551E0
1.023518942E2,-2.008929636E0,-9.138905704E-1,9.735602367E-1
1.024420022E2,-9.470746887E-1,1.460878007E0,-1.070325809E0
1.025321102E2,-1.247328628E0,6.514657778E-1,-2.132919259E0
1.026222182E2,-4.714118814E-1,-1.776559532E-2,-5.930088240E-1
1.027123252E2,2.820860553E-1,-5.622252801E-1,6.104083836E-1
1.028024332E2,5.637546194E-1,-6.576956937E-1,8.867361009E-1
1.028925412E2,-1.281621963E-2,-5.755861679E-1,6.097488177E-1
1.029826482E2,2.795188937E0,-1.860814986E-1,-3.118273330E-1
1.030727554E2,1.166987592E0,-1.320207739E-1,4.171964979E-1
1.031628634E2,-4.192854157E-1,1.060781398E0,-1.968311368E0
1.032529714E2,-3.967000190E0,-1.049224961E0,9.485113496E-1
1.033430784E2,-1.463111351E0,1.133153264E0,-3.006228983E-2
1.034331864E2,3.302253631E0,8.874398133E-1,-1.100781031E0
1.035232944E2,-2.029694268E0,-2.846479251E0,-1.205748492E-1
1.036134024E2,-1.949526018E0,-1.635595734E0,5.230006957E-1
1.037035094E2,5.892471932E0,2.739769904E0,-3.739604312E-1
1.037936174E2,-1.584049020E0,-2.256268320E0,-5.744655490E-1
1.038837254E2,-3.555754696E0,-1.368498724E0,2.708664179E-2
1.039738324E2,6.774866475E0,2.801825235E0,1.695107818E-1
1.040639395E2,2.518120962E-1,4.336704433E-2,-2.338352995E0
1.041540475E2,-3.576200362E0,-1.687894985E0,-8.908630657E-1
1.042441555E2,5.791124482E0,2.583291397E0,3.035957982E0
1.043342625E2,-3.464592218E-1,1.875513424E0,-2.087405117E0
1.044243705E2,-8.354691174E0,-4.683107522E0,-1.049001013E0
1.045144785E2,3.880761653E0,1.942959010E0,9.564840281E-1
1.046045865E2,1.066700242E0,5.132972413E-1,-1.011763605E0
1.046946935E2,-1.159226875E0,-2.438994686E0,1.259972062E0
1.047848015E2,1.426725882E0,-2.471052631E0,5.802659869E-2
1.048749095E2,1.989660137E0,1.324016030E0,1.731353538E0
1.049650175E2,1.462296833E0,4.867210615E-1,1.659043653E-1
1.050551248E2,7.747742003E-1,-4.177727410E-1,-2.021169612E0
1.051452328E2,2.074311447E-1,3.848844919E-1,-2.601324795E0
1.052353408E2,-3.581944667E0,-5.145318809E-1,-1.485523143E0
1.053254488E2,-2.029061599E0,-1.341327005E0,3.727319897E0
1.054155558E2,-3.858068901E-1,-1.036079544E0,1.543394206E0
1.055056638E2,5.747544014E-1,4.383613721E-1,-2.449188722E0
1.055957718E2,-1.640824022E0,2.105613931E0,2.387301207E-2
1.056858798E2,5.168418235E-1,-7.509207764E-1,3.269108105E-1
1.057759868E2,2.300463037E0,-4.123058867E-1,-2.207934066E0
1.058660948E2,-2.401644427E-1,1.665766197E0,-3.478125014E0
1.059562028E2,-2.061020726E0,-1.561653891E0,4.065136642E0
1.060463102E2,1.779258606E0,-1.090629680E0,1.866011991E0
1.061364182E2,1.992289630E0,1.123365902E0,-3.059866662E0
1.062265262E2,-2.641249875E0,1.337054737E0,-1.806618313E0
