"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.802639804E1,9.514158219E-2,-3.380869031E-1,-6.077021733E-2
1.811650604E1,-1.489883363E-1,-3.299732208E-1,1.078768522E-1
1.820661304E1,5.264915153E-2,2.004587799E-1,-9.158696979E-2
1.829672104E1,2.703589797E-1,3.625632823E-1,-2.971107960E-1
1.838682904E1,2.936618403E-2,9.074552059E-1,-3.022565842E-1
1.847693704E1,2.586509585E-1,6.562247276E-1,-1.041731685E-1
1.856704404E1,1.514818221E-1,4.585292935E-1,-2.308995090E-2
1.865715204E1,-4.286117256E-1,-3.889102936E-1,2.738674283E-1
1.874726004E1,1.159532554E-2,-2.477228791E-1,3.447925150E-1
1.883736704E1,9.491138905E-2,-3.973012045E-2,-3.222492039E-1
1.892747504E1,2.184142470E-1,-1.981535107E-1,-3.211833164E-2
1.901758367E1,-3.124860823E-1,-3.795918822E-1,-2.138422579E-1
1.910769167E1,-7.223981619E-2,5.919109583E-1,-1.451325566E-1
1.919779867E1,-1.128460988E-1,9.351151586E-1,-3.157886863E-1
1.928790667E1,-2.682075202E-1,3.499208689E-1,5.550989881E-2
1.937801467E1,2.920471430E-1,4.045712352E-1,1.665106602E-2
1.946812167E1,-8.949869871E-2,4.814062715E-1,-4.617717266E-1
1.955822967E1,-3.878023028E-1,9.130422473E-1,-3.198825121E-1
1.964833767E1,-2.990539074E-1,1.523262262E0,-1.795290262E-1
1.973844467E1,1.811809093E-1,1.753434777E0,-4.638781250E-1
1.982855267E1,2.179794461E-1,1.265823603E0,-5.879105069E-3
1.991866067E1,-2.097067088E-1,2.742776871E0,-4.020944536E-1
2.000876879E1,-3.721506894E-2,7.950640917E-1,-8.601827174E-2
2.009887579E1,-1.710853875E-1,1.456794262E0,-2.826575041E-1
2.018898379E1,-1.804803461E-1,3.242910206E-1,-6.551722884E-1
2.027909179E1,-3.362897038E-1,7.748222351E-1,-6.954284310E-1
2.036919879E1,6.475203484E-2,1.112470031E0,-3.039049804E-1
2.045930679E1,1.438945383E-1,3.840317130E-1,-2.417293191E-1
2.054941479E1,6.639615446E-2,8.398907185E-1,-4.495642185E-1
2.063952179E1,-1.587925702E-1,4.285229445E-1,-3.988841772E-1
2.072962979E1,-1.101648137E-1,2.339164764E-1,2.102153003E-2
2.081973779E1,8.897580206E-2,3.826717436E-1,1.149656028E-1
2.090984579E1,-4.680463299E-2,-2.759082317E-1,-1.053757668E-1
2.099995221E1,-2.669532299E-1,-1.111215234E0,-1.562280506E-1
2.109006021E1,-3.534301221E-1,-6.203452349E-1,1.232471466E-1
2.118016821E1,1.090245470E-1,8.530583978E-1,-1.038426161E-2
2.127027521E1,-6.164666265E-4,2.715856433E-1,-1.357703842E-2
2.136038321E1,3.398728371E-2,3.982929885E-1,-6.733947992E-2
2.145049121E1,-1.536631491E-2,-2.535030618E-2,4.434567690E-2
2.154059821E1,5.082865711E-3,-2.389203012E-1,-1.491106302E-1
2.163070621E1,-1.018007398E-1,3.411678597E-2,-1.534175426E-1
2.172081421E1,-8.694204688E-2,5.792622641E-2,8.328179270E-2
2.181092121E1,-4.963024706E-2,-2.507493645E-2,-9.608239681E-2
2.190102921E1,4.735327512E-2,1.809601188E-1,-1.786298156E-1
2.199113796E1,1.438087821E-1,1.302921474E-1,-2.031505704E-1
2.208124596E1,2.388285995E-1,3.149369657E-1,-2.855923772E-1
2.217135296E1,2.109966427E-1,6.730555296E-1,-2.199197561E-1
2.226146096E1,2.013162524E-1,3.120666742E-1,-2.905637622E-1
2.235156896E1,3.429201245E-1,3.049868941E-1,-1.959786862E-1
2.244167596E1,9.977077693E-2,2.082246244E-1,-4.379379749E-2
2.253178396E1,8.568308502E-2,2.968941629E-1,-6.728269160E-2
2.262189196E1,-1.742480695E-1,1.870791614E-1,4.683712125E-2
2.271199896E1,-2.854642868E-1,1.566354632E-1,5.527046695E-2
2.280210696E1,-2.206438035E-1,8.660396188E-2,-1.506539620E-2
2.289221496E1,-1.895532161E-1,2.136250772E-2,-2.349048704E-1
2.298232183E1,-9.486089647E-2,1.556286663E-1,1.668510288E-1
2.307242983E1,-6.639980525E-2,-5.057437345E-3,-1.339854021E-2
2.316253783E1,1.203934997E-1,1.787327230E-1,-1.288694590E-1
2.325264583E1,2.490999848E-1,8.458364755E-2,-1.064665988E-1
2.334275283E1,2.800838053E-1,-5.229539052E-2,-1.193183810E-1
2.343286083E1,1.718543321E-1,-2.665788829E-1,-2.016031742E-2
2.352296883E1,-2.100402676E-2,-8.062459230E-1,1.169043779E-1
2.361307583E1,-2.012207508E-1,-1.057557106E0,1.730562150E-1
2.370318383E1,-2.156763971E-1,-1.081349730E0,2.742676139E-1
2.379329183E1,-7.246362418E-2,-2.387520552E0,2.357547134E-1
2.388339883E1,1.234829947E-1,-8.958303928E-1,2.202119678E-2
2.397350667E1,1.997499615E-1,-1.260270119E0,-1.447230279E-1
2.406361467E1,2.170796543E-1,-7.794199586E-1,-2.026365399E-1
2.415372167E1,2.495310754E-1,-4.937917590E-1,-2.644279003E-1
2.424382967E1,2.307200879E-1,-5.448721647E-1,-1.123785377E-1
2.433393767E1,1.379932910E-1,-4.846345484E-1,7.838711143E-2
2.442404567E1,-4.802825674E-2,-6.879534125E-1,3.130535185E-1
2.451415267E1,-7.376169413E-2,-4.883662462E-1,2.944311500E-1
2.460426067E1,-1.881058142E-2,-2.368750721E-1,2.545404732E-1
2.469436867E1,-4.220528901E-2,5.385617539E-2,1.088634059E-1
2.478447567E1,7.225726731E-4,1.243443042E-1,-4.354674369E-2
2.487458367E1,-3.907816485E-3,1.190762073E-1,-1.754173040E-1
2.496469167E1,-6.926929951E-2,2.601034641E-1,-2.234579176E-1
2.505479867E1,-2.959730290E-2,3.407520354E-1,-1.073808894E-1
2.514490667E1,-3.370723873E-2,-1.464553922E-1,-8.632452786E-2
2.523501467E1,-6.167140976E-2,3.775376827E-2,1.041032001E-1
2.532512167E1,-5.315633863E-2,-1.984574199E-1,2.216133326E-1
2.541522967E1,-3.458383679E-2,-2.185134292E-1,1.713556051E-1
2.550533767E1,-7.915950567E-2,1.310205758E-1,3.649815544E-2
2.559544467E1,-6.341844797E-2,5.402893424E-1,-6.378567219E-2
2.568555267E1,1.611526124E-2,3.554545045E-1,-1.373573691E-1
