"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.741881196E1,-1.571121663E-1,-2.978052497E-1,-1.657865942E-4
2.751892396E1,-2.329358272E-2,-3.300363943E-2,5.535784364E-2
2.761903596E1,2.859725058E-2,-1.032783389E-1,3.785325214E-2
2.771914696E1,6.697010249E-2,6.551383995E-4,2.626945451E-2
2.781925846E1,9.014013410E-2,1.141018048E-1,4.732334241E-2
2.791937046E1,9.687860310E-2,-8.144761436E-3,9.770987183E-2
2.801948246E1,1.090630144E-1,2.456878275E-1,7.354134228E-3
2.811959446E1,1.024473459E-1,3.678682446E-1,-8.928701282E-2
2.821970546E1,1.562483013E-1,5.923733711E-1,-1.727966070E-1
2.831981746E1,1.564091146E-1,3.984133601E-1,-1.848608255E-1
2.841992946E1,1.256750971E-1,4.518129826E-1,-7.919965684E-2
2.852004146E1,3.104732558E-2,-7.180203497E-2,3.732013702E-2
2.862015346E1,-7.227673382E-2,1.154565215E-1,8.073654771E-2
2.872026446E1,-2.159958333E-1,1.386013478E-1,1.676985174E-1
2.882037712E1,-2.734403610E-1,1.139351428E-1,2.365372926E-1
2.892048912E1,-2.599118054E-1,3.378507495E-2,1.276999563E-1
2.902060112E1,-1.628627479E-1,-1.257491857E-1,6.502405554E-2
2.912071312E1,2.749851905E-2,1.187322736E-1,-5.368505046E-2
2.922082512E1,1.483401358E-1,1.652653664E-1,-1.286991984E-1
2.932093712E1,2.244179547E-1,8.990924805E-2,-2.336900681E-1
2.942104912E1,3.208458722E-1,4.718274474E-1,-1.043821424E-1
2.952116012E1,2.182426304E-1,1.174070835E-1,-2.215441018E-1
2.962127212E1,5.376258120E-2,-1.190103814E-1,-9.941067547E-2
2.972138412E1,-1.289192289E-1,-3.009247780E-1,1.633204967E-1
2.982149546E1,-2.147934586E-1,-2.776217759E-1,3.135620356E-1
2.992160746E1,-2.881791592E-1,2.076320946E-1,3.140440583E-1
3.002171946E1,-2.553176284E-1,3.841880262E-1,6.802098453E-2
3.012183146E1,-1.175227314E-1,3.318624496E-1,-1.583522558E-1
3.022194346E1,1.358419210E-1,-2.284531742E-1,-1.110711992E-1
3.032205546E1,3.518504500E-1,-2.576828003E-1,-1.909609884E-1
3.042216646E1,4.739608169E-1,-6.467215717E-2,-1.635048240E-1
3.052227846E1,3.542920351E-1,-2.204840034E-1,-1.024549380E-1
3.062239046E1,1.115449369E-1,-1.461210370E0,-4.189281538E-2
3.072250246E1,-1.811068505E-1,-1.396706939E0,-4.359908104E-1
3.082261500E1,6.986682862E-2,-1.747080564E0,2.283751518E-1
3.092272700E1,1.331064224E0,-7.114508748E-1,1.159135818E0
3.102283900E1,3.115534544E0,3.607118428E-1,1.984757066E0
3.112295100E1,3.905539989E0,8.439660668E-1,2.855255842E0
3.122306300E1,1.947843313E0,1.473733068E0,1.279579997E0
3.132317500E1,-7.562325001E-1,2.251961231E0,-1.393461227E0
3.142328700E1,-2.755436420E0,1.398426533E0,-4.727392673E0
3.152339900E1,-6.550745964E-1,-7.260384560E-1,-2.395306349E0
3.162351100E1,7.552617192E-1,3.481687903E-1,3.593280792E0
3.172362300E1,1.109384298E0,-1.748078346E0,3.207431555E0
3.182373433E1,-5.337808728E-1,-8.439766243E-3,-1.023470521E0
3.192384633E1,-2.108624220E0,2.082515955E0,-4.976285458E0
3.202395833E1,-6.752617657E-2,-6.972137690E-1,-3.625667393E-1
3.212407033E1,6.912510991E-1,-5.582669377E-1,4.671595573E0
3.222418333E1,8.095415235E-1,-3.072342157E0,3.016974449E0
3.232429533E1,-1.529541850E0,5.026502013E-1,-1.605870843E0
3.242440733E1,-2.096885920E0,7.477423668E0,-5.281439781E0
3.252451933E1,6.378752589E-1,-7.723236680E-1,1.216662526E0
3.262463133E1,7.483249903E-1,-2.135084629E0,3.819835186E0
3.272474333E1,2.697898746E-1,-1.429855824E0,2.545641661E-1
3.282485646E1,-1.033221126E0,4.658376873E-1,-3.680033445E0
3.292496846E1,1.158677697E0,-1.795431972E0,-9.062693119E-1
3.302508046E1,2.376485348E0,2.413844347E0,1.711477280E0
3.312519346E1,2.599094152E0,7.157499194E-1,1.312412620E0
3.322530546E1,2.034299612E0,5.576571822E-1,7.657135129E-1
3.332541746E1,1.567476273E0,1.085777581E-1,-1.163673624E-1
3.342552946E1,1.075482368E0,1.182185650E0,-8.987997770E-1
3.352564146E1,7.419063449E-1,5.889437795E-1,-1.242235303E0
3.362575346E1,1.670603305E-1,1.781133413E-1,-1.150298357E0
3.372586546E1,-8.933492005E-3,7.384829223E-2,-9.478420615E-1
3.382597721E1,-2.455109805E-1,-1.164155677E-1,-4.497851729E-1
3.392608921E1,-3.683612347E-1,9.789876640E-2,-1.325948536E-1
3.402620121E1,-4.405938983E-1,-2.523406446E-1,-3.464536965E-1
3.412631321E1,-5.574582815E-1,-7.144126892E-1,-7.533406606E-4
3.422642621E1,-5.331578255E-1,5.576690286E-2,5.070934892E-1
3.432653821E1,2.349045426E-1,1.602590322E0,8.321630955E-1
3.442665021E1,-3.838010132E-1,1.200369835E0,5.484927297E-1
3.452676221E1,-4.591146708E-1,-1.238334060E0,8.675865531E-1
3.462687421E1,-6.720725447E-2,7.532057762E-1,1.032029986E0
3.472698621E1,-1.156053185E0,2.952492476E0,-3.121229708E-1
3.482709775E1,-7.202956080E-2,1.958562374E0,-1.002197027E0
3.492720975E1,2.649644613E-1,-2.614615202E0,2.134062648E-1
3.502732175E1,3.125958741E-1,-2.530729055E0,3.579253852E-1
3.512743375E1,8.982886374E-2,4.772318602E-1,1.716520041E-1
3.522754575E1,4.032078087E-1,-1.140401363E0,1.395537853E-1
3.532765775E1,7.255868912E-1,5.499226451E-1,-1.992714703E-1
3.542776975E1,-6.017915010E-1,-6.051330566E-1,-1.295507848E-1
3.552788175E1,1.501716822E-1,-1.012017846E0,-1.890809238E-1
3.562799375E1,2.178251445E-1,1.237594843E0,-1.891632527E-1
3.572810575E1,2.399985641E-1,4.392932892E0,-2.187808305E-1
3.582821871E1,7.718327045E-1,-1.379534006E0,1.014920324E-1
3.592833071E1,3.975302577E-1,-5.032171011E-1,-3.688811660E-1
3.602844271E1,-4.689251259E-2,-2.671849728E-1,-5.466839671E-1
3.612855471E1,-1.431166530E-1,6.995232403E-2,-3.372408152E-1
3.622866671E1,5.066499487E-2,6.201353073E-1,-3.144003749E-1
3.632877871E1,2.325621247E-1,6.059714556E-1,-3.493731916E-1
3.642889071E1,-2.441939525E-2,-3.160130978E-1,1.466404181E-3
3.652900271E1,-4.661276340E-1,-9.049285054E-1,-1.449272968E-2
3.662911471E1,-4.355303049E-1,-2.788325585E-2,-2.577073872E-1
3.672922671E1,-2.943481207E-1,-1.801190823E-1,-1.894290745E-1
3.682933850E1,-6.032356620E-1,-1.297206640E0,-4.460384250E-1
3.692945050E1,-3.583287001E-1,-2.022639036E0,-3.485300541E-1
3.702956250E1,-2.288396358E-1,-8.993859887E-1,-8.621950448E-2
3.712967450E1,-1.755151302E-1,-8.008810878E-1,9.043058008E-2
3.722978650E1,-2.585359812E-1,-8.419468403E-1,3.673809469E-1
3.732989850E1,-6.316267848E-1,-8.873972297E-1,4.444166422E-1
3.743001050E1,-8.408364058E-1,-1.566703320E0,3.768888116E-1
3.753012350E1,-8.841706514E-1,-1.556995869E0,5.104671121E-1
3.763023550E1,-5.518434048E-1,-1.965089917E0,5.702640414E-1
3.773034750E1,-4.655802846E-1,-1.565343618E0,1.048215032E0
3.783045971E1,-4.277571142E-1,-8.413424492E-1,1.086597562E0
3.793057171E1,-4.019836187E-1,-7.770498991E-1,8.735593557E-1
3.803068371E1,-5.227369070E-1,-3.856051862E-1,5.466136932E-1
3.813079571E1,2.909916453E-2,-4.814015925E-1,1.049456149E-1
3.823090771E1,7.250446081E-2,-3.508093953E-2,-2.345201224E-1
3.833101971E1,7.974974066E-2,-4.628891051E-1,-1.870660186E-1
