"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.374460227E2,2.665245056E1,3.974340820E1,2.142663574E1
3.375461367E2,2.603263855E1,3.886398315E1,2.254016113E1
3.376462497E2,2.723854065E1,3.815797424E1,2.160571289E1
3.377463637E2,2.733663940E1,3.798150635E1,2.169210815E1
3.378464777E2,2.614137268E1,3.859187317E1,2.169607544E1
3.379465917E2,2.420237732E1,3.990338135E1,2.198779297E1
3.380467057E2,2.156101990E1,4.157655334E1,2.345474243E1
3.381468187E2,1.863285828E1,4.317910767E1,2.274896240E1
3.382469327E2,1.719317627E1,4.413379669E1,2.129534912E1
3.383470472E2,1.696833801E1,4.448293304E1,1.962246704E1
3.384471612E2,1.668728638E1,4.503847504E1,1.907427979E1
3.385472742E2,1.669999695E1,4.534186554E1,1.954202271E1
3.386473882E2,1.738348389E1,4.541141510E1,2.220025635E1
3.387475022E2,2.046911621E1,4.427841949E1,2.655557251E1
3.388476162E2,2.487312317E1,4.290275574E1,2.847229004E1
3.389477302E2,2.919148254E1,4.268254089E1,2.605825806E1
3.390478432E2,2.922129822E1,4.434751129E1,2.391027832E1
3.391479572E2,2.744232178E1,4.656383514E1,2.069281006E1
3.392480712E2,2.594306946E1,4.788012695E1,1.551794434E1
3.393481849E2,2.468572998E1,4.848842621E1,1.260974121E1
3.394482989E2,2.542964172E1,4.832857513E1,1.257006836E1
3.395484119E2,2.653146362E1,4.783788300E1,1.404748535E1
3.396485259E2,2.626078796E1,4.642438507E1,1.533978271E1
3.397486399E2,2.719441223E1,4.384231567E1,1.363226318E1
3.398487539E2,2.878079224E1,4.063076019E1,1.192385864E1
3.399488679E2,3.087400818E1,3.798938751E1,1.174200439E1
3.400489819E2,3.820091248E1,3.064338684E1,9.281066895E0
3.401490949E2,4.647314453E1,1.200537872E1,5.582733154E0
3.402492089E2,4.737561035E1,-4.602767944E0,3.873443604E0
3.403493227E2,4.737060547E1,-5.071327209E0,2.050598145E0
3.404494367E2,4.594125366E1,1.270104980E1,5.903839111E0
3.405495507E2,3.344938660E1,3.097398376E1,1.641513062E1
3.406496647E2,3.014907837E1,3.334519196E1,1.855999756E1
3.407497787E2,4.076985168E1,2.184799194E1,1.438662720E1
3.408498927E2,4.731010437E1,6.022857666E0,5.807525635E0
3.409500067E2,4.766703796E1,6.342971802E0,1.130401611E0
3.410501207E2,3.970530701E1,2.314317322E1,1.435232544E1
3.411502347E2,3.387808228E1,2.987202454E1,1.774981689E1
3.412503487E2,4.169337463E1,1.797753906E1,1.640701294E1
3.413504632E2,4.706719971E1,1.586044312E0,9.116027832E0
3.414505772E2,4.777424622E1,2.157287598E-1,4.334167480E0
3.415506912E2,4.431953430E1,1.584906006E1,7.054901123E0
3.416508052E2,3.277944946E1,2.881353760E1,1.943142700E1
3.417509192E2,3.028887939E1,2.955461121E1,2.158456421E1
3.418510332E2,3.134671021E1,2.955390930E1,1.836651611E1
3.419511472E2,3.077545166E1,3.065946960E1,1.529315186E1
3.420512612E2,2.974661255E1,3.259472656E1,1.173248291E1
3.421513762E2,2.627566528E1,3.559706116E1,1.058398438E1
3.422514902E2,2.166876221E1,3.839694214E1,9.716003418E0
3.423516041E2,1.774992371E1,4.002171326E1,9.300628662E0
3.424517181E2,1.494903564E1,4.055061340E1,1.018164062E1
3.425518321E2,1.391748047E1,4.058091736E1,1.119418335E1
3.426519461E2,1.344525146E1,4.024940491E1,1.239086914E1
3.427520601E2,1.329531860E1,4.005758667E1,1.369857788E1
3.428521741E2,1.473854065E1,3.917051697E1,1.504577637E1
3.429522881E2,1.748704529E1,3.824824524E1,1.496594238E1
3.430524021E2,1.737281799E1,3.794114685E1,1.622631836E1
3.431525161E2,1.121139526E1,3.732904053E1,2.149774170E1
3.432526301E2,1.126119995E1,3.646499634E1,2.272692871E1
3.433527442E2,1.348200989E1,3.661888123E1,2.151074219E1
3.434528582E2,1.365429688E1,3.630364990E1,2.180249023E1
3.435529722E2,1.047784424E1,3.508570862E1,2.517736816E1
3.436530862E2,7.894683838E0,3.429284668E1,2.713531494E1
3.437532012E2,1.120404053E1,3.475830078E1,2.488769531E1
3.438533152E2,1.457553101E1,3.576408386E1,2.217681885E1
3.439534292E2,1.459225464E1,3.647433472E1,2.095245361E1
3.440535432E2,1.198864746E1,3.727613831E1,2.161715698E1
3.441536572E2,9.264450073E0,3.787362671E1,2.146215820E1
3.442537722E2,9.177947998E0,3.853999329E1,2.055957031E1
