"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.541164692E1,2.340583801E1,4.029609680E1,1.826904297E1
8.550175492E1,2.363613892E1,4.026576233E1,1.919641113E1
8.559186292E1,2.339741516E1,4.044529724E1,1.871841431E1
8.568196992E1,2.202647400E1,4.099433136E1,1.812792969E1
8.577207792E1,2.063290405E1,4.103418732E1,1.696060181E1
8.586218492E1,1.978018188E1,4.086782074E1,1.608444214E1
8.595229292E1,1.974310303E1,4.046340942E1,1.562533569E1
8.604239971E1,2.028297424E1,3.939387512E1,1.575064087E1
8.613250771E1,2.089579773E1,3.797463226E1,1.620956421E1
8.622261571E1,2.093022156E1,3.665910339E1,1.740759277E1
8.631272271E1,2.032479858E1,3.536798096E1,1.888146973E1
8.640283071E1,1.887377930E1,3.441563416E1,2.060372925E1
8.649293771E1,1.693444824E1,3.415589905E1,2.181735229E1
8.658304571E1,1.435195923E1,3.473170471E1,2.268313599E1
8.667315371E1,1.169055176E1,3.593871307E1,2.354251099E1
8.676326071E1,1.015353394E1,3.635100555E1,2.435986328E1
8.685336871E1,1.055334473E1,3.538922882E1,2.541595459E1
8.694347571E1,1.093353271E1,3.415772247E1,2.636489868E1
8.703358371E1,1.055525208E1,3.456290436E1,2.615695190E1
8.712369171E1,9.825897217E0,3.525910950E1,2.580325317E1
8.721379871E1,1.039265442E1,3.373291016E1,2.648922729E1
8.730390671E1,1.080004883E1,3.306142426E1,2.657931519E1
8.739401371E1,1.035888672E1,3.400507355E1,2.598880005E1
8.748412171E1,1.024626160E1,3.385063934E1,2.641323853E1
8.757422971E1,1.071008301E1,3.301677704E1,2.688696289E1
8.766433671E1,1.044152832E1,3.403955841E1,2.620748901E1
8.775444471E1,1.097718811E1,3.413609314E1,2.595727539E1
8.784455171E1,1.195948792E1,3.325290680E1,2.599981689E1
8.793465971E1,1.236535645E1,3.342157745E1,2.537854004E1
8.802476842E1,1.268099976E1,3.354576874E1,2.472640991E1
8.811487542E1,1.319049072E1,3.380419922E1,2.422607422E1
8.820498342E1,1.365390015E1,3.445729065E1,2.351382446E1
8.829509042E1,1.466673279E1,3.514376068E1,2.294427490E1
8.838519842E1,1.635295105E1,3.561267090E1,2.192651367E1
8.847530642E1,1.770372009E1,3.602594757E1,2.157437134E1
8.856541342E1,2.048115540E1,3.628602600E1,1.993115234E1
8.865552142E1,2.285412598E1,3.560279846E1,1.946932983E1
8.874562942E1,2.612631226E1,3.360712433E1,1.915615845E1
8.883573642E1,3.078294373E1,3.134221649E1,1.625509644E1
8.892584442E1,3.350065613E1,2.925605774E1,1.486022949E1
8.901595142E1,3.574362183E1,2.804992676E1,1.205801392E1
8.910605917E1,3.730035400E1,2.645813751E1,1.070474243E1
8.919616717E1,3.858218384E1,2.511901855E1,9.090301514E0
8.928627417E1,3.913264465E1,2.469781494E1,8.307434082E0
8.937638217E1,3.915005493E1,2.535208130E1,6.453521729E0
8.946649017E1,3.854217529E1,2.602935791E1,7.974761963E0
8.955659717E1,4.029817200E1,2.378044891E1,5.996795654E0
8.964670517E1,4.184730530E1,2.165872192E1,9.886169434E-1
8.973681317E1,4.026953125E1,2.493871307E1,1.258758545E0
8.982692017E1,3.991371155E1,2.561746216E1,1.331939697E0
8.991702817E1,4.150883484E1,2.256848145E1,-1.147583008E0
9.000713617E1,4.088249207E1,2.400384521E1,-2.601562500E0
9.009724317E1,3.911007690E1,2.724468231E1,-2.136260986E0
9.018735117E1,4.042263794E1,2.459201813E1,-4.655120850E0
9.027745917E1,4.139892578E1,2.196431732E1,-7.216278076E0
9.036756617E1,4.056370544E1,2.403734589E1,-7.163421631E0
9.045767417E1,4.005657959E1,2.473165131E1,-7.287475586E0
9.054778217E1,4.052293396E1,2.232663727E1,-1.162051392E1
9.063788917E1,3.950453186E1,2.472238159E1,-1.094583130E1
9.072799717E1,3.906069946E1,2.668177032E1,-7.730895996E0
9.081810517E1,4.019238281E1,2.369375610E1,-1.127734375E1
9.090821317E1,4.085853577E1,2.163855743E1,-1.288088989E1
9.099832017E1,3.986007690E1,2.383821869E1,-1.260989380E1
9.108842846E1,3.957452393E1,2.475949097E1,-1.122512817E1
9.117853646E1,4.048884583E1,2.191598511E1,-1.405236816E1
9.126864346E1,4.040736389E1,2.268679810E1,-1.304681396E1
9.135875146E1,3.963435364E1,2.501604462E1,-1.112686157E1
9.144885946E1,4.004975891E1,2.295865631E1,-1.321282959E1
9.153896646E1,4.055314636E1,2.058477020E1,-1.515768433E1
9.162907446E1,3.995635986E1,2.328404999E1,-1.321856689E1
9.171918246E1,4.008337402E1,2.437318420E1,-1.077810669E1
9.180929046E1,4.118809509E1,2.098236847E1,-1.273318481E1
9.189939746E1,4.148860168E1,2.021629333E1,-1.315408325E1
9.198950546E1,4.093850708E1,2.297137451E1,-1.071707153E1
9.207961292E1,4.102940369E1,2.278826904E1,-9.392883301E0
9.216971992E1,4.161137390E1,2.090215302E1,-1.045846558E1
9.225982792E1,4.097300720E1,2.240709686E1,-1.057476807E1
9.234993592E1,4.009689331E1,2.467251587E1,-8.829193115E0
9.244004392E1,4.000865173E1,2.469430542E1,-7.829040527E0
9.253015092E1,4.066459656E1,2.288298035E1,-9.353881836E0
9.262025892E1,4.100488281E1,2.162274933E1,-9.740081787E0
9.271036692E1,4.153431702E1,2.051745605E1,-9.663360596E0
9.280047392E1,4.114170837E1,2.004930115E1,-1.286007690E1
9.289058192E1,3.991470337E1,2.026330566E1,-1.690368652E1
9.298068992E1,3.742352295E1,2.050968933E1,-2.221777344E1
9.307079858E1,3.467123413E1,2.051068878E1,-2.713769531E1
9.316090558E1,3.145953369E1,2.032232666E1,-3.122308350E1
9.325101358E1,2.950865173E1,1.966777039E1,-3.397595215E1
9.334112158E1,2.728385925E1,1.934381866E1,-3.630270386E1
9.343122858E1,2.570712280E1,1.882251740E1,-3.812689209E1
9.352133658E1,2.394441223E1,1.780278778E1,-3.990914917E1
9.361144458E1,2.335867310E1,1.702290344E1,-4.078744507E1
9.370155258E1,2.162339783E1,1.737191010E1,-4.150875854E1
9.379165958E1,2.171110535E1,1.893633270E1,-4.072256470E1
9.388176758E1,2.353379822E1,1.906014252E1,-3.979092407E1
9.397187558E1,2.567079163E1,1.825591278E1,-3.879470825E1
9.406198342E1,2.425701904E1,1.860702515E1,-3.986514282E1
9.415209042E1,2.447915649E1,2.017533875E1,-3.902148438E1
9.424219842E1,2.589154053E1,2.011487579E1,-3.801431274E1
9.433230642E1,2.567582703E1,1.844277191E1,-3.877294922E1
9.442241442E1,2.384342957E1,1.958716583E1,-3.944479370E1
9.451252142E1,2.406687927E1,2.118572998E1,-3.840631104E1
9.460262942E1,2.377000427E1,2.001544189E1,-3.902212524E1
9.469273742E1,2.040641785E1,1.955895233E1,-4.121270752E1
9.478284442E1,2.132051086E1,2.136666870E1,-3.999273682E1
9.487295242E1,2.337294006E1,2.063985443E1,-3.926293945E1
9.496306042E1,2.229302979E1,1.874785614E1,-4.068670654E1
9.505316779E1,2.254431152E1,1.979164886E1,-3.995443726E1
