"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.318072967E1,1.665220642E1,4.400819397E1,1.472235107E1
4.328084567E1,1.846659851E1,4.390055847E1,1.823779297E1
4.338096167E1,2.263101196E1,4.181521606E1,2.287042236E1
4.348107767E1,2.457180786E1,3.993498230E1,2.550109863E1
4.358119396E1,2.214813232E1,4.081094360E1,2.614877319E1
4.368130996E1,1.893804932E1,4.295487976E1,2.341491699E1
4.378142596E1,1.706945801E1,4.419940186E1,1.819293213E1
4.388154196E1,1.652375793E1,4.423103333E1,1.514822388E1
4.398165796E1,1.679646301E1,4.391679382E1,1.644488525E1
4.408177396E1,1.900128174E1,4.290342712E1,2.009707642E1
4.418188996E1,2.250331116E1,4.157780457E1,2.205487061E1
4.428200596E1,2.310151672E1,4.117173767E1,2.169628906E1
4.438212196E1,2.138543701E1,4.186856079E1,1.893344116E1
4.448223796E1,2.104321289E1,4.109400940E1,1.611373901E1
4.458235308E1,2.231582642E1,3.836395264E1,1.607250977E1
4.468246908E1,2.226321411E1,3.507168579E1,1.881771851E1
4.478258508E1,2.009475708E1,3.272474670E1,2.256713867E1
4.488270108E1,1.792024231E1,3.097447205E1,2.587844849E1
4.498281708E1,1.599475098E1,3.118417358E1,2.740612793E1
4.508293308E1,1.380444336E1,3.153517151E1,2.889993286E1
4.518304908E1,1.359661865E1,2.961305237E1,3.053884888E1
4.528316608E1,1.433718872E1,2.782958984E1,3.162832642E1
4.538328208E1,1.389562988E1,2.906468201E1,3.138745117E1
4.548339808E1,1.340844727E1,2.808784485E1,3.263519287E1
4.558351454E1,1.270498657E1,2.950811768E1,3.214019775E1
4.568363054E1,1.376638794E1,2.902662659E1,3.168673706E1
4.578374654E1,1.475280762E1,2.897962952E1,3.088134766E1
4.588386254E1,1.593438721E1,2.942095947E1,2.946856689E1
4.598397854E1,1.613378906E1,2.974041748E1,2.909078979E1
4.608409454E1,2.049731445E1,2.913888550E1,2.691091919E1
4.618421054E1,2.827391052E1,2.647496033E1,2.263308716E1
4.628432654E1,3.678303528E1,2.307197571E1,1.433129883E1
4.638444254E1,4.168127441E1,2.022975159E1,4.020080566E-1
4.648455854E1,4.072720337E1,1.940003967E1,-1.338409424E1
4.658467471E1,3.619226074E1,1.981053162E1,-2.400842285E1
4.668479071E1,3.373799133E1,1.997552490E1,-2.750082397E1
4.678490671E1,3.252386475E1,2.016294861E1,-2.891217041E1
