"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.343865775E1,2.262837887E-1,-3.456255436E0,-3.974968791E-1
2.353877475E1,1.596660912E-1,-9.580113888E-1,2.655902803E-1
2.363889075E1,3.297873735E-1,5.344638348E0,8.943983912E-2
2.373900775E1,1.547930390E-1,2.932662010E0,3.310339898E-2
2.383912375E1,-5.038781166E-1,-2.703666687E0,2.154654860E-1
2.393924075E1,-2.648405433E-1,-4.883200645E0,-6.885370016E-1
2.403935783E1,1.691941917E-1,1.284601912E-2,6.806135178E-2
2.413947383E1,2.564178407E-1,7.491268158E0,-4.843823016E-1
2.423959083E1,-1.049705222E-2,1.686393023E0,-7.960491776E-1
2.433970683E1,-3.684372902E-1,-4.137476534E-2,3.200051486E-1
2.443982383E1,-8.224795759E-2,-6.462830544E0,9.770882130E-1
2.453994083E1,5.118368268E-1,-1.177217811E-1,7.595380545E-1
2.464005683E1,-4.063380957E-1,-7.672662735E-1,-2.638366818E-1
2.474017383E1,2.681363523E-1,2.247351646E0,-6.784697771E-1
2.484028983E1,7.058385611E-1,4.995734215E0,-8.287721127E-2
2.494040683E1,-3.697370589E-1,-2.375641823E0,6.356213987E-2
2.504052396E1,-2.632308900E-1,-3.522125721E0,1.135358810E0
2.514063996E1,3.797593713E-1,-6.648644060E-2,1.772275120E-1
2.524075696E1,-3.986868262E-2,8.772698045E-2,4.387580603E-2
2.534087296E1,-7.833241671E-2,3.136367723E-2,-1.370882690E-1
2.544098996E1,-1.723971684E-3,6.612374187E-1,-4.427504241E-1
2.554110696E1,4.396829903E-1,1.389050841E0,-4.849217236E-1
2.564122296E1,4.389516711E-1,1.063561916E0,-4.177477360E-1
2.574133996E1,-3.611564934E-1,2.436506987E0,-3.163084388E-1
2.584145596E1,-1.593530923E-2,3.047377348E0,-1.717386693E-1
2.594157296E1,-3.864442706E-1,3.882546425E0,-7.837591171E-1
2.604169071E1,-1.270734072E-1,1.662644029E0,-8.381488919E-2
2.614180671E1,-6.769464612E-1,9.267700315E-1,2.092287093E-1
2.624192371E1,-4.161949754E-1,-3.484330893E0,3.607938588E-1
2.634203971E1,-3.642828390E-2,-5.082474709E0,1.617730856E-1
2.644215671E1,5.743126851E-3,-1.547086358E0,-8.470179886E-2
2.654227371E1,-2.759703696E-1,6.822531700E0,-9.769700766E-1
2.664238971E1,-1.681449115E-1,3.866358280E0,-7.571079135E-1
2.674250671E1,-5.439546704E-1,1.697703958E0,3.176341057E-1
2.684262271E1,1.256383359E-1,-5.688332081E0,9.606079459E-1
2.694273971E1,-9.531717002E-2,-5.877122879E0,-1.087255180E-1
2.704285558E1,-8.703981340E-2,-1.021292925E0,-7.439230382E-2
2.714297158E1,-9.349068254E-2,9.116139412E0,-8.560953736E-1
2.724308858E1,-3.220027313E-2,1.638511300E0,-9.441199899E-1
2.734320558E1,4.355641454E-2,3.940398097E-1,2.848873734E-1
2.744332158E1,-9.698937833E-2,9.825246334E-1,2.214655876E-1
