"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.086705542E0,3.202114216E0,-1.042345127E0,-4.484779322E-1
9.186817750E0,1.572725156E0,6.152791142E-1,-1.532272217E0
9.286929750E0,-5.015067403E0,5.767863089E-1,1.451364294E0
9.387041750E0,5.435971620E0,-9.174681893E-1,-2.764493394E-1
9.487154750E0,-5.561028945E0,-2.708810067E0,-1.323701450E0
9.587266750E0,5.343847860E-1,-1.652829525E-1,-1.702251946E0
9.687379750E0,8.351263536E0,-2.563916355E-1,-1.598299561E0
9.787491750E0,-1.077866378E1,-3.680784246E-1,-2.202698177E0
9.887604750E0,8.233388931E0,3.762028384E-1,-5.014952213E-1
9.987716750E0,-1.084673589E1,-1.261184482E0,2.812711873E0
1.008782975E1,3.788834944E0,3.935176134E-3,-1.367953178E0
1.018794188E1,6.063100702E0,5.977579325E-1,2.557548738E-1
1.028805487E1,-3.749037040E0,-1.464125258E0,-7.760787141E-1
1.038816687E1,6.232935419E0,8.712719697E-1,3.110560852E-1
1.048827887E1,-2.733870941E0,-1.553418088E-1,1.439193900E0
1.058839188E1,-3.957200841E0,-3.689628160E-1,-2.753833920E-1
1.068850388E1,3.882063243E0,7.209926802E-1,-1.410464190E0
1.078861687E1,2.759591673E0,1.300742358E-1,-9.393587029E-1
1.088872887E1,-1.769427683E0,1.818499855E0,6.850130081E-1
1.098884188E1,-4.235997838E-1,-8.777085847E-1,1.609329456E0
1.108895388E1,8.774589086E-1,-1.302362037E-1,1.513147437E0
1.118906650E1,1.249567527E-1,1.334521723E-1,-2.429249863E-1
1.128917850E1,7.612875974E-1,-9.727492279E-1,-5.271644980E-1
1.138929150E1,5.325351655E-2,-3.796825165E-1,-3.466007245E-1
1.148940350E1,-3.906700194E-1,2.395855683E-1,-4.373975316E-1
1.158951650E1,-3.767761579E-1,-9.100366706E-1,-2.981775928E-1
1.168962850E1,1.416306728E-1,-6.560564268E-1,-2.061330628E-1
1.178974150E1,6.270504364E-1,-8.674929142E-2,-2.679406174E-1
1.188985350E1,4.977544650E-1,-4.112621588E-1,1.311776054E-1
1.198996650E1,4.438694492E-1,-4.762849510E-1,2.063600810E-1
1.209007850E1,1.448285151E-1,-4.683035016E-1,2.625575244E-1
1.219019187E1,2.133046728E-1,-3.313207805E-2,1.098704977E-1
1.229030387E1,-1.689161199E-1,-6.441819012E-2,-3.551436527E-1
1.239041688E1,-3.246830213E-1,2.440545952E-1,-2.379324143E-1
1.249052888E1,4.363589931E-1,4.366028219E-1,-1.534706998E-1
1.259064187E1,-2.616371727E-1,4.468325257E-1,-1.239165330E-1
1.269075387E1,-6.821630752E-1,4.763229579E-1,-1.522578411E-1
1.279086688E1,-5.415334457E-1,4.300931168E-1,-1.388479829E-1
1.289097888E1,8.814034402E-2,3.668888086E-1,2.165199105E-1
1.299109088E1,-4.599642026E-1,5.695889711E-2,3.135778432E-1
1.309120387E1,-1.149585986E-1,2.607285154E-1,-4.002606225E-1
1.319131637E1,1.558090013E-1,3.499552721E-1,-5.528343594E-1
1.329142937E1,3.750240397E-1,1.779097223E-1,-1.233762503E-1
1.339154137E1,1.095134375E0,-9.253721631E-1,4.630668814E-1
1.349165438E1,5.294308788E-1,-6.737974638E-1,6.195839806E-1
1.359176638E1,5.439957082E-1,-4.212164587E-1,1.565722091E-1
1.369187937E1,-3.750076675E-1,-1.260916972E-1,1.102653310E-2
1.379199137E1,-2.933723509E-2,-3.705374712E-1,1.552016218E-1
1.389210438E1,2.411140305E-1,-4.862269717E-1,5.027859941E-1
