"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.597492467E1,2.854428101E1,3.689315033E1,-1.555337524E1
9.607504067E1,3.007693481E1,3.428527832E1,-1.698837280E1
9.617515667E1,3.339736938E1,2.910469818E1,-1.844128418E1
9.627527167E1,3.588796997E1,2.484542084E1,-1.831933594E1
9.637538742E1,4.076678467E1,2.202423096E1,-4.071105957E0
9.647550242E1,4.032008362E1,2.028598785E1,1.083129883E1
9.657561842E1,4.109315491E1,1.825344086E1,1.082110596E1
9.667573342E1,4.088114929E1,1.789402008E1,1.229962158E1
9.677584942E1,4.013917542E1,1.823441315E1,1.505242920E1
9.687596542E1,4.006449890E1,1.872444153E1,1.552624512E1
9.697608042E1,3.833157349E1,2.062325287E1,1.773348999E1
9.707619642E1,3.980918884E1,1.553830719E1,1.821533203E1
9.717631242E1,4.022407532E1,1.518846130E1,1.791284180E1
9.727642742E1,4.021191406E1,1.593859100E1,1.684005737E1
9.737654367E1,4.076339722E1,1.292548370E1,1.766088867E1
9.747665967E1,4.015213013E1,1.376743317E1,1.787081909E1
9.757677567E1,4.028860474E1,1.437696838E1,1.768032837E1
9.767689067E1,4.032962036E1,1.392366791E1,1.771282959E1
9.777700667E1,4.085682678E1,1.328852081E1,1.692807007E1
9.787712267E1,4.145295715E1,1.223373413E1,1.629443359E1
9.797723867E1,4.213804626E1,1.299214935E1,1.406921387E1
9.807735367E1,4.122908020E1,1.519232941E1,1.451199341E1
9.817746967E1,4.173837280E1,1.391483307E1,1.358505249E1
9.827758567E1,4.193513489E1,1.470834351E1,1.251922607E1
9.837770067E1,4.165837097E1,1.659523010E1,1.113076782E1
9.847781667E1,4.127905273E1,1.558071136E1,1.327972412E1
9.857793267E1,4.195823669E1,1.429460144E1,1.264392090E1
9.867804767E1,4.102742004E1,1.641806030E1,1.319277954E1
9.877816367E1,4.158073425E1,1.489021301E1,1.306884766E1
9.887827967E1,4.178268433E1,1.426226807E1,1.288092041E1
9.897839467E1,4.052241516E1,1.673807526E1,1.404757690E1
9.907851067E1,4.102914429E1,1.540640259E1,1.393719482E1
9.917862667E1,4.146498108E1,1.430658722E1,1.403973389E1
9.927874167E1,4.161851501E1,1.424205017E1,1.383499146E1
9.937885729E1,4.213606262E1,1.133867645E1,1.452639771E1
9.947897329E1,4.177491760E1,1.208860779E1,1.490213013E1
