"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.207366625E0,-1.081590820E1,-3.300187225E0,7.996221771E0
9.307481750E0,3.970343628E0,1.919608154E0,1.253478378E1
9.407595750E0,-4.968767395E0,-5.766757965E0,7.414830780E0
9.507710750E0,-8.218958588E0,-5.843548279E0,2.885100403E0
9.607825750E0,-7.262447662E0,-2.995870056E0,6.116430817E0
9.707940750E0,-1.120869141E0,-1.222956848E-1,1.218675751E1
9.808054750E0,-4.914879456E0,-2.796185303E0,8.506211243E0
9.908169750E0,-4.846621399E0,-5.059628448E0,5.743855591E0
1.000828475E1,-7.754624176E0,-3.540737000E0,6.489604797E0
1.010839975E1,-2.870730286E0,-2.521656189E0,1.089239914E1
1.020851375E1,-3.265758820E0,-3.286415863E0,9.194479980E0
1.030862858E1,-2.767445068E0,-3.066972198E0,7.695946198E0
1.040874358E1,-8.225694580E0,-5.046904907E0,8.396339722E0
1.050885858E1,-5.831722870E0,-2.958298187E0,8.309969330E0
1.060897258E1,2.920127563E0,-2.030976563E0,1.122740250E1
1.070908758E1,-4.311035156E0,-4.952301636E0,6.908583527E0
1.080920258E1,-1.996997223E0,-4.894970856E0,7.938441925E0
1.090931758E1,-2.466870117E0,-3.299738159E0,9.872270508E0
1.100943258E1,-1.475332031E0,-3.558699646E0,1.124746078E1
1.110954658E1,-8.250842285E-1,-3.294499054E0,1.115061218E1
1.120966158E1,1.705852661E0,-2.903961182E0,8.852441254E0
1.130977633E1,1.477427673E0,-2.484084320E0,6.806046753E0
1.140989133E1,4.857698364E0,-8.186326447E0,1.023242157E1
1.151000533E1,3.383563843E0,-2.173779602E0,6.984924774E0
1.161012033E1,-4.866380310E-1,-2.956651611E0,7.232060852E0
1.171023533E1,6.985373840E0,-5.824238434E0,9.260792084E0
1.181035033E1,1.224753113E0,-4.751868439E0,9.290580139E0
1.191046533E1,4.544399872E0,-5.135670319E0,1.238793915E1
1.201057933E1,1.034648438E0,-3.210673370E0,8.872499542E0
1.211069433E1,-2.310595093E0,-4.301305389E0,8.034691772E0
1.221080933E1,1.733844452E0,-4.942272491E0,9.718240814E0
1.231092462E1,-2.214345245E0,-2.748434601E0,6.819069672E0
1.241103963E1,-1.083237396E1,-3.201841736E0,1.021131546E1
1.251115363E1,8.309220886E-1,-6.494843903E0,1.403182068E1
1.261126862E1,-3.004252625E-1,-4.104015656E0,7.101232910E0
1.271138363E1,-1.248269211E1,-8.289761353E-1,1.135583542E1
1.281149863E1,5.226681061E0,-2.538571014E0,9.582173767E0
1.291161362E1,-1.077010345E0,-4.115841064E0,8.352929993E0
1.301172762E1,-5.734724579E0,-2.420316925E0,7.774233398E0
1.311184263E1,5.462291107E0,-4.568050690E0,8.800050201E0
1.321195762E1,-6.585704956E0,-3.581003265E0,1.004620880E1
1.331207250E1,-1.398392029E0,-2.891686707E0,8.697663116E0
1.341218750E1,6.416856079E0,-4.036356354E0,1.085961731E1
1.351230150E1,-4.959486694E0,-1.996099091E0,8.573122101E0
1.361241650E1,-3.041974182E0,-4.345014496E0,8.001610565E0
1.371253150E1,9.066346436E0,-4.308789825E0,9.804760895E0
1.381264650E1,-1.040860519E1,-2.914439392E0,9.533973999E0
1.391276150E1,3.978127441E0,-3.114124146E0,1.039169037E1
1.401287550E1,2.749781799E0,-4.154311066E0,9.752968597E0
1.411299050E1,-3.827390900E0,-1.264420624E0,7.671996002E0
1.421310550E1,-3.663930817E0,-8.762777710E-1,9.968670044E0
1.431322025E1,-7.184459839E0,-2.305355988E0,6.265221405E0
1.441333525E1,-7.113507385E0,-9.535171509E-1,1.064286804E0
1.451344925E1,-9.532626801E0,-2.536475372E0,4.119433594E-1
1.461356425E1,-8.741521912E0,-2.451901245E0,2.526895294E0
1.471367925E1,-8.311915283E0,-3.434008942E0,3.650907898E0
1.481379425E1,-6.392905884E0,-4.063749390E0,6.066285095E0
1.491390925E1,-7.984695740E0,-2.653382263E0,4.983137512E0
1.501402325E1,-6.337820435E0,-3.731590118E0,5.999972992E0
1.511413825E1,-7.724836121E0,-3.069067841E0,7.162006531E0
1.521425325E1,-6.628665619E0,-3.294349365E0,5.500611420E0
1.531436796E1,-5.930068359E0,-1.707798615E0,6.376889191E0
1.541448296E1,-6.065087585E0,-2.999013519E0,8.051756287E0
1.551459696E1,-5.691165161E-1,-3.098855896E0,8.031997375E0
1.561471196E1,-5.456153870E-1,-2.791395264E0,1.095541809E1
1.571482696E1,-1.845661926E-1,-2.969973907E0,8.951834564E0
1.581494196E1,2.215393066E0,-1.892664185E0,8.583899689E0
1.591505696E1,-5.487139435E0,-2.044149170E0,2.926414490E-1
1.601517096E1,-1.781460434E1,-7.336693268E0,1.132993927E0
1.611528596E1,-6.386169891E0,-3.471281433E0,-2.293979645E0
1.621540096E1,9.301058350E0,9.262738037E-1,1.399544632E1
1.631551683E1,7.264543304E0,-8.228388977E-1,8.695268097E0
1.641563183E1,-1.687111633E1,-8.898395691E0,-4.015549622E0
1.651574583E1,-7.672594757E0,-4.895419922E0,-3.106040955E0
1.661586083E1,8.863518219E0,-7.752378845E-1,1.339175171E1
1.671597583E1,2.603835297E0,-1.586999817E0,1.093461136E1
1.681609083E1,-1.769709869E1,-7.179071045E0,-4.593797150E0
1.691620583E1,-1.209020828E1,-6.492748260E0,-1.429078217E0
1.701632083E1,-3.127296753E0,-3.430566101E0,3.114423523E0
1.711643483E1,-1.366807709E0,-2.089055786E0,8.027806091E0
1.721654983E1,-2.888543243E0,-3.496429138E0,9.110654297E0
1.731666446E1,-8.262817383E-1,-2.831212463E0,1.025352768E1
1.741677946E1,-6.405180359E-1,-1.875899048E0,9.428593140E0
1.751689446E1,-9.175918579E-2,-2.493065643E0,1.095691498E1
1.761700946E1,2.147733765E0,-2.630330200E0,7.083569641E0
1.771712346E1,-1.971101074E0,-3.509002991E0,8.609346771E0
1.781723846E1,4.465214539E-1,-3.510350189E0,8.379724274E0
1.791735346E1,-6.469546509E-1,-2.585872650E0,9.800120544E0
1.801746846E1,-3.281326447E0,-2.377655640E0,8.640032959E0
1.811758346E1,-3.801494751E0,-3.058439941E0,8.128696289E0
1.821769846E1,-4.892725525E0,-2.698438568E0,6.506369934E0
1.831781258E1,-7.462581482E0,-3.238066406E0,5.051694946E0
1.841792758E1,-7.349716187E0,-4.387226715E0,3.554957428E0
1.851804258E1,-9.022487640E0,-4.698728943E0,5.734574890E-1
1.861815758E1,-9.988578644E0,-5.148693237E0,-1.581760712E0
1.871827258E1,-1.169503006E1,-5.893843689E0,-1.574276276E0
1.881838758E1,-7.670349426E0,-3.574866028E0,1.753453674E0
1.891850258E1,-3.196602631E0,-3.862118683E0,5.312153320E0
1.901861658E1,2.823428650E0,-2.227368164E0,6.839277649E0
1.911873158E1,-1.543485306E1,-6.687792664E0,-1.152333710E1
1.921884658E1,-7.587870941E0,-5.569318542E0,2.960842896E-1
1.931896150E1,-4.602329407E0,-3.243305511E0,5.306764526E0
1.941907650E1,1.332978058E0,-5.791007538E0,8.141569519E0
1.951919150E1,-7.341034241E0,-5.934109955E0,-2.694396973E0
1.961930650E1,-8.559350739E0,-5.901028748E0,1.935475159E0
1.971942050E1,-4.665498047E0,-5.553601227E0,4.928650818E0
1.981953550E1,-5.649252319E0,-2.975063324E0,4.344864807E0
1.991965050E1,3.904929657E0,-3.482508087E0,9.410331116E0
2.001976550E1,-9.501641235E0,-6.707102509E0,-3.427871704E-1
2.011988050E1,-1.083611618E1,-6.675368500E0,1.579515381E0
2.021999550E1,-1.322005875E1,-6.019731903E0,-5.624553680E0
2.032011058E1,-8.493338013E-1,-2.503693542E0,3.899241486E0
2.042022558E1,-1.442699890E0,-5.844446411E0,5.788911896E0
2.052033958E1,-7.623945923E0,-4.581372986E0,1.144819336E0
2.062045458E1,-1.267713776E1,-5.645659790E0,-7.753875732E-1
2.072056958E1,-1.021221359E1,-3.632196808E0,3.538641357E-1
2.082068458E1,-8.653504944E0,-4.130061493E0,6.191125488E-1
2.092079958E1,-7.657476196E0,-3.679797821E0,3.850293274E0
2.102091458E1,-6.961723022E0,-1.425635376E0,4.851710815E0
2.112102958E1,-5.110372925E0,-5.579048309E0,9.507928162E0
2.122114458E1,-2.408491516E0,-7.081324310E0,6.931036835E0
2.132125946E1,-6.741979980E-1,-1.936822357E0,8.816965027E0
2.142137346E1,-7.762707367E0,-3.088227997E0,7.050937500E0
2.152148846E1,-4.086502075E0,-9.892029419E0,8.729846191E0
2.162160346E1,4.874613190E0,-2.745740204E0,8.814420319E0
2.172171846E1,-7.607779541E0,2.764750671E-1,7.851173401E0
2.182183346E1,-6.655459900E0,-7.805817719E0,4.775219879E0
2.192194846E1,3.803291016E0,-5.337151337E0,8.398585052E0
2.202206346E1,-5.389542389E0,1.061293030E-1,8.854536896E0
2.212217846E1,-8.526419220E0,-6.583609314E0,6.764882355E0
2.222229346E1,3.451073456E0,-7.273075562E0,8.949439545E0
2.232240696E1,1.895358582E0,-1.896556091E0,8.881031799E0
2.242252196E1,-1.100765945E1,-4.495301971E0,8.292455750E0
2.252263696E1,4.160298615E0,-8.962312775E0,1.033675461E1
2.262275196E1,1.581012268E0,-1.907782745E0,7.431146851E0
2.272286696E1,-1.084764221E1,-5.072651367E0,8.731792145E0
2.282298196E1,3.372786255E0,-3.909270630E0,7.939639435E0
2.292309696E1,-4.472698975E0,-4.124672699E0,9.077722778E0
2.302321196E1,-6.899602203E0,-4.944667511E0,6.744524689E0
2.312332696E1,-8.359366608E0,-5.659431152E0,5.318889313E0
2.322344196E1,-7.036118317E0,-4.994214478E0,3.757186890E-1
2.332355746E1,-6.238576813E0,-3.608396301E0,-3.697161713E0
2.342367146E1,-7.404951324E0,-3.223845978E0,-7.461833038E0
2.352378646E1,-1.030008087E1,-2.121687927E0,-5.791606293E0
2.362390146E1,-1.147274231E1,-6.251899109E0,-3.594026184E-1
2.372401646E1,-7.083569641E0,-6.821614380E0,-3.252885590E0
2.382413146E1,-5.402265930E0,-3.073259125E0,-7.621999969E0
2.392424646E1,-7.432643738E0,-2.610421600E0,-4.313430176E0
2.402436146E1,-1.067624863E1,-7.832013245E0,-3.827540588E-1
2.412447646E1,-5.440286865E0,-5.596112823E0,-3.667373657E0
2.422459146E1,-6.498586121E0,-2.196232910E0,-8.517288208E0
2.432470625E1,-1.100197128E1,-3.817212067E0,-3.982917480E0
2.442482125E1,-8.518485718E0,-6.527925110E0,-3.664080505E0
2.452493625E1,-4.582869873E0,-3.410507812E0,-6.092929688E0
2.462505125E1,-8.738378448E0,-1.706002350E0,-5.237159271E0
2.472516625E1,-1.150522476E1,-7.148235168E0,-1.729054413E0
2.482528125E1,-4.477039948E0,-5.774691467E0,-3.680246887E0
2.492539525E1,-4.205504608E0,-2.356250153E0,-9.946366425E0
2.502551025E1,-1.072190369E1,-3.361110535E0,-1.852996674E0
2.512562525E1,-8.497229919E0,-7.457941132E0,-2.911146240E0
