"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.766792721E1,-2.920264602E-1,-1.218410015E0,1.180174202E-1
1.775803821E1,-8.321897388E-1,-1.900721908E0,2.813132107E-1
1.784815021E1,-6.062117219E-1,-9.552222490E-1,2.925717533E-1
1.793826121E1,-6.051169708E-2,-1.105458021E0,2.948240563E-2
1.802837321E1,-1.384943277E-1,-2.093071222E0,-1.151650399E-1
1.811848421E1,-1.742526144E-1,-1.665159583E0,-1.198329777E-1
1.820859563E1,-1.693428159E-1,-8.541675210E-1,-4.493341446E-1
1.829870662E1,-1.702194475E-2,1.713580191E-1,-1.997505426E-1
1.838881863E1,3.532891572E-1,-1.170175791E0,-1.747069657E-1
1.847892963E1,2.691578269E-1,3.884446621E-1,-5.071043596E-2
1.856904162E1,3.213613331E-1,9.290487766E-1,1.074774005E-2
1.865915363E1,5.389070511E-1,1.129399911E-1,-1.823582351E-1
1.874926463E1,2.452321500E-1,8.620203733E-1,-1.664988548E-1
1.883937663E1,1.349263638E-2,4.955662489E-1,-9.143384546E-2
1.892948762E1,-2.481699437E-1,-1.012120008E0,-2.163535357E-1
1.901959963E1,-2.922746539E-1,-6.591026783E-1,1.072755158E-1
1.910971063E1,-6.334781647E-2,-1.286827564E0,-2.512592264E-2
1.919982262E1,3.890234604E-2,1.233774424E-1,-4.087944329E-1
1.928993363E1,1.356470585E-1,-4.380287603E-2,-2.454183847E-1
1.938004563E1,1.083583310E-1,-3.478881717E-1,-2.911509871E-1
1.947015663E1,6.296692416E-3,-2.971279621E-1,1.619048715E-1
1.956026862E1,-1.769994050E-1,-4.374606311E-1,-1.256209463E-1
1.965037963E1,1.787122041E-1,4.080940485E-1,3.031911328E-2
1.974049163E1,4.016802609E-1,2.068915129E0,9.734799713E-2
1.983060262E1,-5.211772397E-2,5.891237736E0,-5.369597077E-1
1.992071463E1,1.326115429E-1,-6.177295685E0,-2.800414264E-1
2.001082563E1,-3.710131049E-1,-3.231722593E0,3.946710527E-1
2.010093763E1,1.009618398E-2,8.419915438E-1,1.653343067E-2
2.019104963E1,6.727982759E-1,5.294769287E0,-1.118289948E0
2.028116071E1,-7.092635334E-2,2.131453276E0,-7.397418618E-1
2.037127271E1,-9.846040606E-1,-3.161417246E0,1.036176801E0
2.046138371E1,-8.085987717E-2,-3.498222113E0,-2.642576694E-1
2.055149571E1,-1.845840067E-1,2.682219744E-1,-4.688530564E-1
2.064160671E1,-6.971705705E-2,-7.625117302E-1,-1.527620852E-1
2.073171871E1,1.301492304E-1,-1.213561177E0,3.612389863E-1
2.082182971E1,3.537527919E-1,7.903312147E-2,2.222747207E-1
2.091194171E1,6.678333282E-1,6.638380289E-1,-4.426510930E-1
2.100205271E1,2.715372741E-1,3.396398388E-4,-7.208394259E-2
2.109216471E1,2.706912458E-1,1.529909492E0,-3.047588468E-1
2.118227571E1,4.257167876E-1,1.905907989E0,-4.498376548E-1
2.127238783E1,3.281875551E-1,5.804837346E-1,-4.199905992E-1
2.136249883E1,-2.824180722E-1,1.137734056E0,-1.032485589E-1
2.145261083E1,-3.688868880E-1,2.607137203E0,-4.134853184E-1
2.154272183E1,-2.193903923E-1,2.825525999E0,-8.421326876E-1
2.163283383E1,-1.997427344E-1,7.890965939E-1,-5.612395406E-1
2.172294483E1,-2.042270154E-1,1.289356947E0,-2.625190914E-1
2.181305683E1,4.570690915E-2,-7.477555871E-1,9.489102289E-3
2.190316783E1,1.069695055E-1,-5.567090511E0,5.733248591E-1
2.199327983E1,-1.068021134E-1,-4.652984619E0,6.311019659E-1
2.208339083E1,-2.884287015E-2,-2.364662409E0,5.175399780E-1
2.217350283E1,-3.211683035E-2,9.672819972E-1,-3.045713902E-1
2.226361371E1,-6.315449625E-2,6.477408409E0,-5.831871629E-1
2.235372571E1,-3.580941856E-1,3.201023340E0,-7.218382359E-1
2.244383671E1,1.197376661E-2,-2.289402008E0,4.083271325E-1
2.253394871E1,3.383584321E-1,-2.505990744E0,3.647970259E-1
2.262405971E1,4.098044634E-1,-1.426639676E0,5.180926323E-1
2.271417171E1,4.327982664E-1,-3.303088188E0,-2.361048944E-2
2.280428271E1,6.969833374E-2,-4.192733169E-1,6.149603799E-2
2.289439471E1,1.609689370E-2,-4.791547656E-1,-1.159357429E-1
2.298450571E1,-4.392636716E-1,1.171988726E0,-2.049390078E-1
2.307461771E1,-5.946428776E-1,2.103425741E0,-2.172955722E-1
2.316472871E1,-5.878357291E-1,1.584767461E0,-2.796258926E-1
