"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.520405208E0,2.586769104E1,4.051865387E1,8.272521973E0
3.610517208E0,2.553482056E1,3.868470001E1,1.047769165E1
3.700629208E0,2.374786377E1,3.718197632E1,1.337158203E1
3.790740208E0,2.186030579E1,3.625299072E1,1.600585938E1
3.880852208E0,2.145739746E1,3.491892242E1,1.742730713E1
3.970963208E0,2.110453796E1,3.416823578E1,1.843106079E1
4.061075208E0,2.018241882E1,3.456665802E1,1.841665649E1
4.151187208E0,1.915817261E1,3.604190063E1,1.837417603E1
4.241298125E0,1.762344360E1,3.644724274E1,2.010659790E1
4.331410125E0,1.796975708E1,3.494086456E1,2.144604492E1
4.421522125E0,1.804489136E1,3.411101532E1,2.183624268E1
4.511633125E0,1.677383423E1,3.491934967E1,2.254336548E1
4.601745125E0,1.671516418E1,3.411345673E1,2.381005859E1
4.691857125E0,1.711814880E1,3.457653809E1,2.305569458E1
4.781968125E0,1.722515869E1,3.520697021E1,2.217187500E1
4.872080125E0,1.769927979E1,3.467831421E1,2.216790771E1
4.962191125E0,1.858850098E1,3.537339783E1,2.093960571E1
5.052303125E0,2.056851196E1,3.599149323E1,1.832272339E1
5.142415125E0,2.330657959E1,3.579038239E1,1.791864014E1
5.232525833E0,2.901637268E1,3.431909943E1,1.564770508E1
5.322637833E0,3.592642212E1,3.075642395E1,1.125570679E1
5.412749833E0,4.155480957E1,2.614334106E1,4.360961914E-2
5.502860833E0,4.236460876E1,2.251003265E1,-1.247842407E1
5.592972833E0,3.863487244E1,2.080587006E1,-2.340747070E1
5.683083833E0,3.297741699E1,2.155706787E1,-3.094149780E1
5.773195833E0,3.147781372E1,2.563790894E1,-3.038638306E1
5.863307833E0,2.957746887E1,2.832763672E1,-3.015560913E1
5.953418833E0,3.222123718E1,2.693190002E1,-2.760922241E1
6.043530833E0,3.135168457E1,2.274417114E1,-3.180398560E1
6.133642833E0,3.249452209E1,2.164367676E1,-3.165338135E1
6.223754250E0,3.257720947E1,2.446451569E1,-2.998193359E1
6.313866250E0,3.142337036E1,2.582747650E1,-3.010598755E1
6.403978250E0,3.232142639E1,2.262798309E1,-3.044619751E1
6.494089250E0,3.036299133E1,2.021198273E1,-3.457858276E1
6.584201250E0,3.184329224E1,2.219899750E1,-3.275546265E1
6.674312250E0,3.113275146E1,2.517826080E1,-3.102886963E1
6.764424250E0,3.204907227E1,2.474929047E1,-2.982839966E1
6.854536250E0,2.996520996E1,2.051801300E1,-3.444732666E1
6.944647250E0,3.079895020E1,1.945894623E1,-3.453244019E1
7.034759250E0,3.083367920E1,2.272517395E1,-3.279132080E1
7.124871250E0,3.037759399E1,2.469465637E1,-3.176181030E1
7.214982208E0,3.183918762E1,2.231813812E1,-3.140582275E1
7.305094208E0,2.904826355E1,1.878604889E1,-3.595083618E1
7.395206208E0,2.848094177E1,1.947419739E1,-3.617953491E1
7.485317208E0,3.044050598E1,2.437712860E1,-3.165505981E1
7.575429208E0,3.003332520E1,2.504879761E1,-3.111026001E1
7.665540208E0,3.042565918E1,2.110952759E1,-3.267953491E1
7.755652208E0,2.882752991E1,1.926528168E1,-3.567526245E1
7.845764208E0,2.925871277E1,2.219756317E1,-3.422451782E1
7.935875208E0,3.006892395E1,2.526478577E1,-3.132275391E1
8.025987208E0,3.128259277E1,2.336901855E1,-3.092889404E1
8.116099208E0,2.879432678E1,2.057122803E1,-3.536129761E1
8.206209833E0,2.952519226E1,2.047026062E1,-3.507147217E1
8.296321833E0,3.118334961E1,2.382234955E1,-3.128851318E1
8.386433833E0,3.104962158E1,2.423390961E1,-3.084509277E1
8.476544833E0,3.182125854E1,2.151203156E1,-3.158581543E1
8.566656833E0,3.249455261E1,1.908891296E1,-3.220516968E1
8.656768833E0,3.353845215E1,1.593082428E1,-3.263485718E1
8.746879833E0,3.214981079E1,1.267047119E1,-3.532876587E1
8.836991833E0,3.159426880E1,1.351213837E1,-3.540155029E1
8.927102833E0,2.955276489E1,1.842479706E1,-3.563143921E1
9.017214833E0,2.763153076E1,2.713282776E1,-3.219042969E1
9.107326833E0,3.211729431E1,2.674056244E1,-2.715051270E1
9.197437833E0,3.319490051E1,2.175548553E1,-2.916189575E1
9.287549833E0,3.266682434E1,2.439614105E1,-2.801315308E1
9.377661833E0,3.092425537E1,2.907106781E1,-2.654351807E1
9.467772833E0,3.191769409E1,2.960991669E1,-2.448025513E1
9.557884833E0,3.452622986E1,2.531125641E1,-2.401504517E1
9.647995833E0,3.304495239E1,2.546321106E1,-2.540100098E1
9.738107833E0,3.208396912E1,3.001647949E1,-2.320864868E1
9.828219833E0,3.088093567E1,3.159786987E1,-2.310552979E1
9.918330833E0,3.311590576E1,2.708332825E1,-2.427767944E1
1.000844283E1,3.281059265E1,2.546063995E1,-2.610281372E1
1.009855483E1,3.261619568E1,2.835852051E1,-2.410733032E1
1.018866621E1,3.011041260E1,3.080772400E1,-2.541610718E1
1.027877821E1,2.813925171E1,2.870066071E1,-2.929449463E1
1.036888921E1,2.711833191E1,2.687767029E1,-3.141458130E1
1.045900121E1,2.597024536E1,2.448760223E1,-3.374426270E1
1.054911321E1,2.500811768E1,2.160169983E1,-3.618246460E1
1.063922421E1,2.527935791E1,1.964912415E1,-3.688278198E1
1.072933621E1,2.489070129E1,1.872273254E1,-3.762765503E1
1.081944721E1,2.518112183E1,1.873846436E1,-3.728784180E1
1.090955921E1,2.537809753E1,1.913101196E1,-3.716098022E1
1.099967121E1,2.556639099E1,2.067803192E1,-3.604568481E1
1.108978221E1,2.596585083E1,2.556846619E1,-3.315975952E1
1.117989421E1,2.597776794E1,2.946223450E1,-3.070120239E1
1.127000471E1,2.851734924E1,2.576461029E1,-3.078213501E1
1.136011671E1,2.956332397E1,2.188071442E1,-3.242007446E1
1.145022871E1,2.948368835E1,2.556201935E1,-2.996337891E1
1.154033971E1,2.803387451E1,3.031561279E1,-2.769528198E1
1.163045171E1,2.992643738E1,2.535627747E1,-2.883227539E1
1.172056271E1,3.024531555E1,2.127495575E1,-3.151150513E1
1.181067471E1,3.059057617E1,2.504952240E1,-2.827713013E1
1.190078671E1,2.944297791E1,2.962366486E1,-2.598953247E1
1.199089771E1,3.051701355E1,2.411379242E1,-2.881918335E1
1.208100971E1,2.900170898E1,2.054784393E1,-3.285552979E1
1.217112071E1,3.006553650E1,2.411011505E1,-2.908993530E1
1.226123263E1,2.952363586E1,2.785157776E1,-2.698648071E1
1.235134362E1,3.061512756E1,2.358045197E1,-2.844918823E1
1.244145563E1,2.919465637E1,2.081276703E1,-3.180383301E1
1.253156763E1,3.073428345E1,2.409814453E1,-2.812365723E1
1.262167863E1,2.910847473E1,2.714522552E1,-2.756341553E1
1.271179062E1,2.869558716E1,2.587538147E1,-2.861077881E1
1.280190163E1,3.014526367E1,2.486557770E1,-2.787615967E1
1.289201363E1,3.240502930E1,2.314332581E1,-2.642904663E1
1.298212562E1,3.374328613E1,2.154888916E1,-2.579266357E1
1.307223663E1,3.510449219E1,2.008119965E1,-2.446411133E1
1.316234863E1,3.760188293E1,1.867488861E1,-2.192083740E1
1.325246037E1,4.051637268E1,1.696534729E1,-1.747082520E1
1.334257238E1,4.250117493E1,1.543775177E1,-1.232116699E1
1.343268338E1,4.329135132E1,1.516835785E1,-9.361541748E0
1.352279537E1,4.360581970E1,1.559278107E1,-7.715698242E0
1.361290738E1,4.338447571E1,1.684078979E1,-5.283081055E0
1.370301838E1,4.303469849E1,1.660150909E1,-8.184356689E0
1.379313038E1,4.337376404E1,1.631415558E1,-6.644134521E0
1.388324137E1,4.366557312E1,1.584259796E1,-5.295806885E0
1.397335338E1,4.365032959E1,1.496435547E1,-6.757751465E0
1.406346438E1,4.356837463E1,1.641220856E1,-3.794616699E0
1.415357637E1,4.342108154E1,1.742145538E1,-1.544738770E0
1.424368808E1,4.390841675E1,1.527738953E1,-3.849670410E0
1.433379908E1,4.376425171E1,1.589408112E1,-4.167480469E0
1.442391108E1,4.328620911E1,1.745755768E1,-3.857452393E0
1.451402208E1,4.354196167E1,1.632626343E1,-4.625762939E0
1.460413408E1,4.350064087E1,1.467454529E1,-7.692382812E0
1.469424508E1,4.283757019E1,1.757063293E1,-6.072448730E0
1.478435708E1,4.226097107E1,1.961533356E1,-4.376831055E0
1.487446908E1,4.281750488E1,1.841668701E1,-3.768524170E0
1.496458008E1,4.319515991E1,1.717616272E1,-3.836029053E0
1.505469208E1,4.305441284E1,1.713184357E1,-2.643493652E0
1.514480308E1,4.318089294E1,1.682599640E1,-3.378723145E0
1.523491458E1,4.289671326E1,1.741934967E1,-3.198608398E0
1.532502558E1,4.270899963E1,1.828633118E1,-3.085052490E0
1.541513758E1,4.292068481E1,1.804386902E1,-2.180603027E0
1.550524958E1,4.350459290E1,1.628683472E1,-1.471313477E0
1.559536058E1,4.328657532E1,1.684960938E1,-2.207672119E0
1.568547258E1,4.257667542E1,1.897562408E1,-1.136444092E0
1.577558358E1,4.259066772E1,1.850798035E1,-1.042053223E0
1.586569558E1,4.338323975E1,1.634703064E1,3.773193359E-1
1.595580658E1,4.278375244E1,1.813403320E1,1.903320312E0
1.604591858E1,4.221989441E1,1.935003662E1,-7.276000977E-1
1.613602958E1,4.286029053E1,1.729322815E1,-1.137664795E0
1.622614138E1,4.350141907E1,1.602300262E1,-3.750610352E-1
1.631625338E1,4.275639343E1,1.772884369E1,8.078002930E-1
1.640636438E1,4.296203613E1,1.724011230E1,-9.254150391E-1
1.649647638E1,4.349919128E1,1.500051117E1,-5.625915527E-1
1.658658738E1,4.335792542E1,1.587480927E1,-8.767700195E-2
1.667669937E1,4.281773376E1,1.738942719E1,-1.171051025E0
1.676681038E1,4.294424438E1,1.686237335E1,1.889038086E-1
1.685692238E1,4.303126526E1,1.577339935E1,2.928680420E0
1.694703337E1,4.244236755E1,1.693023682E1,3.403625488E0
1.703714538E1,4.210328674E1,1.764918518E1,3.354644775E0
1.712725638E1,4.195101929E1,1.816349792E1,3.333679199E0
1.721736921E1,4.098518372E1,1.996836853E1,5.581756592E0
1.730748121E1,4.045066833E1,2.127600861E1,4.971954346E0
1.739759221E1,4.098146057E1,2.030690765E1,3.863006592E0
1.748770421E1,4.199523926E1,1.860188293E1,3.169891357E0
1.757781521E1,4.283085632E1,1.657186127E1,2.650665283E0
1.766792721E1,4.353762817E1,1.531922150E1,-3.169708252E0
1.775803821E1,4.348989868E1,1.475398254E1,-7.146392822E0
1.784815021E1,4.230343628E1,1.403839874E1,-1.316162109E1
1.793826121E1,4.038865662E1,1.366448975E1,-1.858227539E1
1.802837321E1,3.776940918E1,1.378744507E1,-2.366680908E1
1.811848421E1,3.263693237E1,1.441555023E1,-3.040069580E1
1.820859563E1,2.842849731E1,1.525573730E1,-3.465393066E1
1.829870662E1,2.624487305E1,1.664580536E1,-3.544577026E1
1.838881863E1,2.484498596E1,1.628173065E1,-3.677676392E1
1.847892963E1,2.246487427E1,1.545272064E1,-3.881237793E1
1.856904162E1,2.363941956E1,1.483477783E1,-3.844549561E1
1.865915363E1,2.658665466E1,1.363677979E1,-3.701596069E1
1.874926463E1,2.922225952E1,1.265097809E1,-3.505767822E1
1.883937663E1,3.051553345E1,1.222978973E1,-3.423016357E1
1.892948762E1,3.194033813E1,1.259858704E1,-3.244271851E1
1.901959963E1,2.953729248E1,1.364994812E1,-3.427987671E1
1.910971063E1,2.625000000E1,1.399053192E1,-3.677844238E1
1.919982262E1,2.290000916E1,1.445123291E1,-3.904699707E1
1.928993363E1,2.376367188E1,1.506735229E1,-3.812313843E1
1.938004563E1,2.272805786E1,1.537294006E1,-3.885479736E1
1.947015663E1,2.138906860E1,1.571467590E1,-3.955029297E1
1.956026862E1,1.929457092E1,1.583567047E1,-4.064718628E1
1.965037963E1,1.960604858E1,1.629468536E1,-4.026995850E1
1.974049163E1,2.123799133E1,1.516867065E1,-3.972879028E1
1.983060262E1,3.147842407E1,1.420477295E1,-3.116040039E1
1.992071463E1,3.807479858E1,1.428219604E1,-2.045812988E1
2.001082563E1,2.616902161E1,1.426755524E1,-3.765750122E1
2.010093763E1,2.145014954E1,1.421302795E1,-4.165243530E1
2.019104963E1,2.856777954E1,1.414503479E1,-3.414154053E1
2.028116071E1,4.026306152E1,1.575681305E1,-1.969155884E1
2.037127271E1,4.001155090E1,1.735688782E1,-1.774826050E1
2.046138371E1,3.084912109E1,1.659703064E1,-3.080935669E1
2.055149571E1,2.470068359E1,1.789032745E1,-3.630801392E1
2.064160671E1,2.492376709E1,1.939618683E1,-3.567596436E1
2.073171871E1,2.199378967E1,1.926066589E1,-3.758682251E1
2.082182971E1,1.984497070E1,1.793337250E1,-3.951501465E1
2.091194171E1,2.028295898E1,1.648615265E1,-3.996398926E1
2.100205271E1,2.096382141E1,1.524650574E1,-4.023046875E1
2.109216471E1,2.156695557E1,1.470857239E1,-4.034783936E1
2.118227571E1,2.840122986E1,1.421148682E1,-3.535562134E1
2.127238783E1,3.303387451E1,1.443956757E1,-3.146401978E1
2.136249883E1,3.458607483E1,1.466132355E1,-2.955865479E1
2.145261083E1,3.824485779E1,1.595222473E1,-2.316192627E1
2.154272183E1,4.195721436E1,1.860824585E1,-1.189947510E1
2.163283383E1,4.211032104E1,2.169670105E1,-1.832489014E0
2.172294483E1,4.114413452E1,2.340867615E1,3.081207275E0
2.181305683E1,4.007742310E1,2.424869537E1,7.186035156E0
2.190316783E1,4.048907471E1,2.332219696E1,-2.444763184E-1
2.199327983E1,3.675271606E1,2.146584320E1,-2.046450806E1
2.208339083E1,2.820970154E1,1.989832306E1,-3.327154541E1
2.217350283E1,2.342658997E1,1.920092773E1,-3.737075806E1
2.226361371E1,2.961853027E1,2.035597229E1,-3.089776611E1
2.235372571E1,4.072663879E1,2.273919678E1,-9.369720459E0
2.244383671E1,4.101049805E1,2.402146149E1,-3.978637695E0
2.253394871E1,3.981440735E1,2.198192596E1,-1.357754517E1
2.262405971E1,3.683769226E1,2.002873230E1,-2.255178833E1
2.271417171E1,3.212483215E1,1.764337158E1,-3.023059082E1
2.280428271E1,2.579850769E1,1.711637878E1,-3.680200195E1
2.289439471E1,2.350616455E1,1.680612946E1,-3.842031860E1
2.298450571E1,2.354377747E1,1.764912415E1,-3.789291382E1
2.307461771E1,2.642636108E1,1.957561493E1,-3.452960205E1
2.316472871E1,3.092425537E1,2.171279907E1,-2.888305664E1
2.325484058E1,3.614469910E1,2.386952209E1,-1.903970337E1
2.334495158E1,3.881044006E1,2.650728607E1,-8.786529541E0
2.343506358E1,3.852632141E1,2.867347717E1,-6.494140625E-2
2.352517458E1,3.755285645E1,3.069438934E1,2.957244873E0
2.361528658E1,3.589022827E1,3.290135956E1,7.018188477E0
2.370539758E1,3.463227844E1,3.493026733E1,8.690704346E0
2.379550958E1,3.326564026E1,3.671791840E1,1.111837769E1
2.388562058E1,3.179095459E1,3.847449493E1,1.368841553E1
2.397573258E1,3.045286560E1,4.029094696E1,1.653381348E1
2.406584358E1,2.913642883E1,4.114633942E1,1.975082397E1
2.415595558E1,2.774705505E1,4.111811829E1,2.283688354E1
2.424606708E1,2.574099731E1,4.176200867E1,2.400595093E1
2.433617908E1,2.305709839E1,4.346180725E1,2.244824219E1
2.442629008E1,2.073266602E1,4.447470856E1,1.878503418E1
2.451640208E1,2.003268433E1,4.458625793E1,1.542428589E1
2.460651308E1,2.009365845E1,4.462518311E1,1.388955688E1
2.469662508E1,2.037637329E1,4.448930359E1,1.372128296E1
2.478673608E1,2.068304443E1,4.447790527E1,1.419564819E1
2.487684808E1,2.087156677E1,4.444660950E1,1.508297729E1
2.496695908E1,2.111972046E1,4.474095917E1,1.640362549E1
2.505707108E1,2.148997498E1,4.474401855E1,1.839468384E1
2.514718208E1,2.234936523E1,4.429551697E1,2.047769165E1
2.523729325E1,2.346726990E1,4.351743317E1,2.259655762E1
2.532740425E1,2.470152283E1,4.260240173E1,2.445645142E1
2.541751625E1,2.584664917E1,4.152284241E1,2.522009277E1
2.550762725E1,2.657772827E1,4.121195984E1,2.583792114E1
2.559773825E1,2.630525208E1,4.147906494E1,2.554525757E1
2.568785025E1,2.537968445E1,4.236968994E1,2.487203979E1
2.577796125E1,2.409854126E1,4.383601379E1,2.313995361E1
2.586807325E1,2.266125488E1,4.485733795E1,2.049908447E1
2.595818425E1,2.153169250E1,4.523160553E1,1.776324463E1
2.604829625E1,2.133233643E1,4.500319672E1,1.678689575E1
2.613840725E1,2.175541687E1,4.476696014E1,1.686358643E1
2.622851975E1,2.273919678E1,4.468013763E1,1.828256226E1
2.631863075E1,2.408711243E1,4.434748840E1,1.976559448E1
2.640874275E1,2.545109558E1,4.380863953E1,2.106814575E1
2.649885375E1,2.619195557E1,4.361647034E1,2.153503418E1
2.658896575E1,2.605249023E1,4.365182495E1,2.069937134E1
2.667907675E1,2.550704956E1,4.388040161E1,1.926998901E1
2.676918775E1,2.487377930E1,4.421191406E1,1.689959717E1
2.685929975E1,2.474775696E1,4.442216492E1,1.495898438E1
2.694941075E1,2.502709961E1,4.390646362E1,1.306201172E1
2.703952275E1,2.491613770E1,4.365152740E1,1.123623657E1
2.712963375E1,2.488546753E1,4.349897003E1,9.624420166E0
2.721974646E1,2.462152100E1,4.315445709E1,9.204772949E0
2.730985746E1,2.479458618E1,4.283650970E1,9.150665283E0
2.739996946E1,2.467436218E1,4.268321228E1,9.143463135E0
2.749008046E1,2.591159058E1,4.208192444E1,7.926177979E0
2.758019246E1,2.866653442E1,4.040036774E1,6.089141846E0
2.767030346E1,3.366746521E1,3.636925507E1,3.100677490E0
2.776041446E1,3.960452271E1,2.853820038E1,-6.118774414E-1
2.785052646E1,4.485789490E1,1.652642059E1,-4.375915527E0
2.794063746E1,4.567964172E1,5.931297302E0,-1.167791748E1
2.803074946E1,4.507127380E1,5.985519409E0,-1.409359741E1
2.812086046E1,4.345581055E1,1.766970825E1,-8.799682617E0
2.821097213E1,3.250280762E1,3.453210449E1,8.486145020E0
2.830108312E1,3.037738037E1,3.704473114E1,7.729492188E0
2.839119513E1,3.805657959E1,2.858898163E1,5.903625488E0
2.848130613E1,4.538041687E1,1.334832764E1,-3.016296387E0
2.857141713E1,4.568360901E1,4.983551025E0,-1.106195068E1
2.866152913E1,4.497860718E1,1.057648468E1,-1.045556641E1
2.875164013E1,3.857913208E1,2.773907471E1,1.465789795E0
2.884175213E1,3.004754639E1,3.686230469E1,7.264892578E0
2.893186312E1,3.621784973E1,2.974481201E1,7.546722412E0
2.902197513E1,4.480081177E1,1.408632660E1,-8.882141113E-1
2.911208613E1,4.560182190E1,4.023124695E0,-1.038702393E1
2.920219775E1,4.544226074E1,6.294960022E0,-9.707031250E0
2.929230875E1,4.139093018E1,2.182306671E1,-2.598358154E0
2.938241975E1,3.090251160E1,3.448544312E1,1.004537964E1
2.947253175E1,3.435278320E1,3.094212341E1,9.029907227E0
2.956264275E1,4.183053589E1,2.015441132E1,2.342559814E0
2.965275475E1,4.364663696E1,1.573823547E1,-4.813812256E0
2.974286575E1,4.103717041E1,2.188949585E1,-4.268554688E0
2.983297775E1,3.176567078E1,3.319657135E1,8.497131348E0
2.992308875E1,3.097872925E1,3.400874329E1,6.440551758E0
3.001319975E1,3.288137817E1,3.120010376E1,8.030303955E0
3.010331175E1,3.465673828E1,2.973043823E1,3.527679443E0
3.019342275E1,3.345129395E1,3.059526825E1,5.726440430E0
3.028353500E1,3.046871948E1,3.340560150E1,8.265563965E0
3.037364600E1,2.696148682E1,3.635834503E1,8.554077148E0
3.046375800E1,2.326670837E1,3.883858490E1,7.085937500E0
3.055386900E1,1.895574951E1,4.098806000E1,6.238281250E0
3.064398000E1,1.476704407E1,4.235232544E1,6.257568359E0
3.073409200E1,1.250517273E1,4.343699646E1,6.678100586E0
3.082420300E1,1.157646179E1,4.367614746E1,7.227020264E0
3.091431500E1,1.181706238E1,4.357637024E1,7.409973145E0
3.100442600E1,1.289718628E1,4.378050995E1,6.663635254E0
3.109453800E1,1.327662659E1,4.373902893E1,6.865417480E0
3.118464900E1,1.469619751E1,4.297052002E1,6.636474609E0
3.127476025E1,1.561140442E1,4.194975281E1,8.826812744E0
3.136487225E1,1.963046265E1,4.027156067E1,8.868011475E0
3.145498325E1,2.177235413E1,3.876058197E1,1.098596191E1
3.154509525E1,1.940684509E1,3.879443359E1,1.370120239E1
3.163520625E1,1.769480896E1,3.913530731E1,1.480578613E1
3.172531825E1,1.612963867E1,3.962481689E1,1.520184326E1
3.181542925E1,1.716513062E1,3.914479065E1,1.560653687E1
3.190554025E1,1.811401367E1,3.881522369E1,1.539248657E1
3.199565225E1,2.066282654E1,3.854363251E1,1.284161377E1
3.208576325E1,2.326567078E1,3.847054291E1,8.771453857E0
3.217587525E1,2.478706360E1,3.860254669E1,4.299224854E0
3.226598596E1,2.173524475E1,3.927135468E1,8.642456055E0
3.235609696E1,1.892279053E1,3.945274353E1,1.250231934E1
3.244620896E1,1.946098328E1,3.921009827E1,1.266574097E1
3.253631996E1,2.016757202E1,3.959751892E1,1.084005737E1
3.262643196E1,1.914057922E1,4.031264496E1,9.761962891E0
3.271654296E1,1.887904358E1,4.030416870E1,9.180328369E0
3.280665496E1,1.905998230E1,4.060247040E1,8.094055176E0
3.289676596E1,2.104470825E1,4.007357025E1,5.413452148E0
3.298687696E1,2.445249939E1,3.894719696E1,1.581207275E0
3.307698896E1,2.531355286E1,3.815147400E1,3.122741699E0
3.316709996E1,2.075859070E1,3.874480438E1,1.199319458E1
3.325721258E1,2.043103027E1,3.964276886E1,9.608459473E0
3.334732358E1,2.253277588E1,3.955493927E1,4.540191650E0
3.343743458E1,2.379975891E1,3.947029114E1,6.927490234E-1
3.352754658E1,2.386862183E1,3.975963593E1,-1.466369629E-1
3.361765758E1,2.394630432E1,4.011268616E1,6.242675781E-1
3.370776958E1,2.385243225E1,4.032035065E1,2.090240479E0
3.379788058E1,2.308607483E1,4.054033661E1,3.302551270E0
3.388799158E1,2.239663696E1,4.146639252E1,1.738342285E0
3.397810358E1,2.272476196E1,4.151502991E1,1.801452637E-1
3.406821458E1,2.250959778E1,4.141310120E1,-2.430419922E-1
3.415832658E1,2.224291992E1,4.123434448E1,3.280334473E-1
3.424843675E1,2.237913513E1,4.116261292E1,-7.288513184E-1
3.433854875E1,2.285565186E1,4.086663818E1,-2.516723633E0
3.442865975E1,2.331306458E1,4.019812012E1,-5.371917725E0
3.451877075E1,2.376847839E1,3.896427155E1,-8.813812256E0
3.460888275E1,2.384550476E1,3.740168762E1,-1.399078369E1
3.469899375E1,2.304437256E1,3.578336334E1,-1.947015381E1
3.478910575E1,2.173367310E1,3.417787170E1,-2.366912842E1
3.487921675E1,1.991358948E1,3.244435120E1,-2.787405396E1
3.496932775E1,1.837820435E1,3.082066345E1,-3.142098999E1
3.505943975E1,1.771972656E1,2.909866333E1,-3.350830078E1
3.514955075E1,1.754776001E1,2.744107819E1,-3.514627075E1
3.523966346E1,1.767626953E1,2.638784027E1,-3.595468140E1
3.532977446E1,1.780247498E1,2.556042480E1,-3.680056763E1
3.541988546E1,1.757907104E1,2.480377197E1,-3.733206177E1
3.550999746E1,1.773046875E1,2.382469177E1,-3.814837646E1
3.560010846E1,1.777185059E1,2.254805756E1,-3.871939087E1
3.569022046E1,1.793942261E1,2.133434296E1,-3.943258667E1
3.578033146E1,1.837898254E1,1.998469543E1,-4.025979614E1
3.587044246E1,1.850382996E1,1.837974548E1,-4.104266357E1
3.596055446E1,1.871618652E1,1.674504852E1,-4.182476807E1
3.605066546E1,1.901693726E1,1.549909210E1,-4.235470581E1
3.614077746E1,1.909130859E1,1.398680878E1,-4.296734619E1
3.623088808E1,1.939256287E1,1.312091827E1,-4.315759277E1
3.632099908E1,1.944912720E1,1.267385101E1,-4.299414062E1
3.641111108E1,1.963037109E1,1.259840393E1,-4.315579224E1
3.650122208E1,1.967535400E1,1.264233398E1,-4.334286499E1
3.659133408E1,1.979872131E1,1.281584167E1,-4.308413696E1
3.668144508E1,2.007762146E1,1.330754089E1,-4.281619263E1
3.677155608E1,2.021882629E1,1.368537903E1,-4.268206787E1
3.686166808E1,2.049250793E1,1.396594238E1,-4.257269287E1
3.695177908E1,2.052682495E1,1.390180969E1,-4.250402832E1
3.704189108E1,2.053446960E1,1.375856018E1,-4.266293335E1
3.713200208E1,2.076629639E1,1.368287659E1,-4.265847778E1
3.722211300E1,2.077818298E1,1.365789032E1,-4.254522705E1
3.731222500E1,2.079534912E1,1.360034943E1,-4.252380371E1
3.740233600E1,2.091339111E1,1.362743378E1,-4.229913330E1
3.749244800E1,2.094213867E1,1.361112213E1,-4.244903564E1
3.758255900E1,2.093994141E1,1.350975800E1,-4.246911621E1
3.767267000E1,2.080799866E1,1.331485748E1,-4.271768188E1
3.776278200E1,2.086100769E1,1.330254364E1,-4.281152344E1
3.785289300E1,2.091685486E1,1.340665436E1,-4.270840454E1
3.794300500E1,2.098654175E1,1.342392731E1,-4.278219604E1
3.803311600E1,2.104887390E1,1.345572662E1,-4.266323853E1
3.812322700E1,2.113781738E1,1.358016205E1,-4.273049927E1
3.821333883E1,2.108970642E1,1.357622528E1,-4.259313965E1
3.830344983E1,2.126266479E1,1.373600006E1,-4.238455200E1
