"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.518272595E2,2.100134277E1,1.947537231E1,-3.981640625E1
3.519273755E2,2.266871643E1,1.861254120E1,-3.919683838E1
3.520274905E2,2.235411072E1,1.644940186E1,-4.010928345E1
3.521276055E2,2.097886658E1,1.834835815E1,-3.993490601E1
3.522277205E2,2.322233582E1,1.988300323E1,-3.780316162E1
3.523278352E2,2.535885620E1,1.733924103E1,-3.748635864E1
3.524279502E2,2.340596008E1,1.651293945E1,-3.902313232E1
3.525280652E2,2.540162659E1,2.005284882E1,-3.620996094E1
3.526281802E2,2.847869873E1,1.850305939E1,-3.414916992E1
3.527282952E2,2.595156860E1,1.608245087E1,-3.708126831E1
3.528284102E2,2.767955017E1,1.889871979E1,-3.480386353E1
3.529285252E2,2.837329102E1,1.854109192E1,-3.438772583E1
3.530286402E2,2.787704468E1,1.805342865E1,-3.477984619E1
3.531287552E2,3.295384216E1,1.979895020E1,-2.875842285E1
3.532288702E2,4.111376953E1,2.114519501E1,-1.239596558E1
3.533289849E2,4.146351624E1,2.306975555E1,9.029541016E0
3.534291009E2,3.571691895E1,2.751440430E1,1.830627441E1
3.535292159E2,2.950244141E1,3.082711792E1,2.363034058E1
3.536293309E2,2.502255249E1,3.254296112E1,2.635955811E1
3.537294459E2,2.305627441E1,3.239485168E1,2.871865845E1
3.538295609E2,2.224882507E1,3.157196045E1,3.037188721E1
3.539296759E2,2.275976562E1,3.229487610E1,2.904150391E1
3.540297909E2,2.342060852E1,3.259548950E1,2.842788696E1
3.541299059E2,2.198669434E1,3.116966248E1,3.083081055E1
3.542300209E2,2.412602234E1,3.106993103E1,2.899719238E1
3.543301363E2,2.333923340E1,3.268421936E1,2.766046143E1
3.544302513E2,2.100228882E1,3.186978149E1,3.058895874E1
3.545303663E2,2.172294617E1,3.210719299E1,2.971707153E1
3.546304813E2,2.229486084E1,3.368413544E1,2.714291382E1
3.547305963E2,2.184893799E1,3.333807373E1,2.807391357E1
3.548307113E2,2.126966858E1,3.166400146E1,3.055654907E1
3.549308273E2,2.140106201E1,3.289279938E1,2.867568970E1
3.550309423E2,2.159681702E1,3.426034546E1,2.663729858E1
3.551310573E2,2.214903259E1,3.371570587E1,2.713693237E1
3.552311723E2,2.446138000E1,3.332848358E1,2.561999512E1
3.553312867E2,2.871987915E1,3.320827484E1,2.001699829E1
3.554314017E2,3.242654419E1,3.336526489E1,1.325405884E1
3.555315167E2,3.422315979E1,3.338967896E1,5.964324951E0
3.556316327E2,3.380500793E1,3.467997742E1,-1.205902100E0
3.557317477E2,3.266891479E1,3.621070099E1,-1.800537109E-1
3.558318627E2,3.139982605E1,3.872302246E1,7.904968262E-1
3.559319777E2,2.970854187E1,4.213597870E1,5.164642334E0
3.560320927E2,2.946380615E1,4.457919312E1,1.103237915E1
3.561322077E2,3.121885681E1,4.871457672E1,1.520983887E1
3.562323227E2,2.861355591E1,4.765554047E1,1.911361694E1
3.563324392E2,2.331353760E1,4.946144867E1,2.391137695E1
3.564325542E2,2.138296509E1,5.173165894E1,2.071490479E1
3.565326692E2,2.162326050E1,5.450001526E1,1.602966309E1
3.566327842E2,2.192347717E1,5.571629333E1,1.259924316E1
3.567328992E2,2.170018005E1,5.635356140E1,1.261703491E1
3.568330142E2,2.273405457E1,5.695333099E1,1.504986572E1
3.569331292E2,2.254913330E1,5.952679443E1,2.070431519E1
3.570332452E2,2.301257324E1,5.757158661E1,2.343481445E1
3.571333602E2,2.223385620E1,5.724526978E1,2.284915161E1
3.572334752E2,1.894987488E1,5.958493042E1,2.123937988E1
3.573335900E2,1.772297668E1,6.153520203E1,1.717446899E1
3.574337050E2,1.798699951E1,6.151087952E1,1.476513672E1
3.575338200E2,2.034584045E1,6.138239288E1,1.339526367E1
