"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.961931333E0,3.547435570E-1,1.442870629E0,-1.654112989E-1
9.062042333E0,-4.888383383E-1,1.402437133E-1,-3.856045765E-1
9.162154333E0,-2.684161129E0,-3.034782107E0,-9.913942444E-1
9.262266333E0,-2.423098738E0,-3.394275942E0,1.253838918E0
9.362378333E0,-1.965424597E-1,1.275382984E-1,3.605919421E-1
9.462489083E0,1.451484747E0,2.464384466E0,6.406121761E-1
9.562601083E0,2.767075524E0,-4.397936475E-1,-2.671791637E-1
9.662713083E0,-2.373726895E0,-4.628731340E0,-2.459163487E0
9.762824083E0,-1.271450731E-1,-1.265535103E0,-2.342130296E0
9.862936083E0,8.548983625E0,7.014073729E0,4.615847000E0
9.963048083E0,2.140469769E-1,-1.622877163E-1,2.224345154E0
1.006316008E1,-2.713056315E0,-4.519169136E0,-1.377408711E0
1.016327108E1,-2.031137069E0,-2.267702258E0,-1.275909233E-1
1.026338308E1,-1.366358058E0,2.553542518E0,2.022965877E0
1.036349508E1,1.936187350E0,2.632370878E0,3.581595004E-2
1.046360733E1,-9.584258884E-2,-2.834865804E0,-1.061063234E0
1.056371833E1,-3.534043984E0,-2.845914118E0,-3.982567817E-1
1.066383033E1,-1.816769957E0,-8.580233485E-2,-1.885813587E0
1.076394233E1,-1.332037826E0,9.400562757E-1,4.813755369E-1
1.086405433E1,-1.719780144E-1,9.014441872E-1,7.702198040E-1
1.096416533E1,1.680722790E0,-6.949766636E-2,1.269735743E0
1.106427733E1,-4.287277919E-1,-5.563906360E-1,-6.380908567E-1
1.116438933E1,5.545332679E-1,1.136456648E0,-3.289263457E-1
1.126450133E1,1.310852194E0,2.066728486E0,-2.116224289E-1
1.136461233E1,-3.610038784E-1,3.186089337E-2,-1.973386166E0
1.146472408E1,-3.453332820E0,-3.941099364E0,5.344904745E-1
1.156483608E1,-2.133029187E0,-3.915257009E0,6.569639146E-1
1.166494808E1,2.706498955E0,2.831731696E0,-1.034080088E0
1.176505908E1,1.631948825E0,3.601807366E0,-6.490602332E-1
1.186517108E1,-1.151916686E0,-8.976762414E-1,5.802741730E-1
1.196528308E1,1.012648581E0,-2.019023684E0,3.144901550E-1
1.206539508E1,-2.853813998E0,-3.202509780E0,9.609828758E-1
1.216550608E1,5.177153975E0,4.614552719E0,-1.742879570E-1
1.226561808E1,7.153202963E-1,1.220406877E0,-1.056567895E0
1.236573008E1,-1.698151293E0,2.324642444E-1,-4.107809329E-1
1.246584233E1,-1.603441310E0,-4.130438054E0,1.260139877E0
1.256595333E1,1.795865284E0,3.443415942E0,-1.090157810E0
1.266606533E1,2.290837643E0,2.278045982E0,1.272780973E-1
1.276617733E1,8.958940101E-1,-9.636316645E-1,5.368094802E-2
1.286628933E1,-2.421331125E0,-2.678054590E0,-5.494745493E-1
1.296640033E1,2.488404243E0,-1.102008362E0,2.718750626E-1
1.306651233E1,-9.204435450E-1,-7.986793721E-1,-3.681266642E-1
1.316662433E1,5.252951431E-1,3.740203652E-1,-7.750016570E-2
1.326673533E1,1.008382160E0,2.086761046E0,2.042099136E-1
1.336684733E1,1.286071694E0,5.416199845E-1,3.854812002E-1
1.346695971E1,-5.055596209E-1,-2.439663023E-2,6.737512708E-2
1.356707171E1,1.244403266E0,1.849784213E-1,-1.861925957E-1
1.366718271E1,4.507751863E0,-4.522894397E-1,7.547220513E-1
1.376729471E1,1.066542075E0,8.694873995E-1,-1.681135896E-1
1.386740671E1,-1.746434677E-1,1.370349367E0,2.910393119E-1
1.396751871E1,-1.266243786E-1,-3.255641967E-1,-8.012132630E-1
1.406762971E1,-4.819210821E-1,-6.353941208E-1,8.576131663E-1
1.416774171E1,1.167940396E-1,-3.672542596E-1,1.153876673E0
1.426785371E1,-1.472700784E0,7.899298909E-1,-2.451707410E0
1.436796571E1,1.292860311E-1,-2.745434394E-1,-1.211345740E0
1.446807596E1,1.088172680E0,-4.554016203E-2,-2.430377644E-1
1.456818796E1,4.662378557E0,1.806067798E0,5.809160804E0
1.466829996E1,-2.998308345E0,-2.378872153E0,-4.775896987E0
1.476841196E1,5.318101108E-1,-6.610476100E-1,-3.074305776E0
1.486852296E1,1.315015996E0,1.936830836E0,4.533904120E0
1.496863496E1,9.493223584E-1,4.740969229E-1,1.107794474E0
1.506874696E1,-5.703724980E-1,-1.517588689E0,-4.174975711E0
1.516885896E1,-1.731519599E0,-5.289762577E-1,-3.904612738E0
1.526896996E1,-2.014827722E0,-9.958334506E-2,4.316471313E0
1.536908196E1,-4.247242033E-2,-9.249856621E-2,-2.240419734E0
1.546919371E1,2.060760525E0,1.214107380E0,-1.886592436E0
1.556930571E1,-1.767430274E0,-2.042090950E0,-1.368450192E0
1.566941671E1,-7.019348502E-1,7.713459778E-1,3.858669410E0
1.576952871E1,-3.036870732E0,7.458842772E-1,2.847190565E0
1.586964071E1,-5.251969099E-1,-2.251578853E0,-4.680719811E0
1.596975271E1,-1.711006397E-1,6.863537747E-1,2.020432571E0
1.606986471E1,4.695893043E-1,-1.171998948E0,1.587039578E0
1.616997571E1,-1.011664202E0,-3.495305303E0,-4.304561119E0
1.627008771E1,1.214271979E0,-3.278291157E-1,-1.475287592E0
1.637019971E1,-7.562566531E-1,-6.297907341E-1,5.079306668E-1
1.647031158E1,-1.527609648E0,-1.551666262E0,1.413921064E-1
1.657042258E1,3.733160681E-1,-2.840021878E-2,1.710895300E-2
1.667053458E1,-2.390933497E0,-1.163285428E0,-2.661784712E0
1.677064658E1,5.160711604E-1,-6.320407426E-1,-1.457959954E0
1.687075858E1,-5.577980608E-1,-8.497545084E-1,1.211520864E0
1.697086958E1,4.316057914E-1,-4.848584309E-1,1.731387452E0
1.707098158E1,-9.961787286E-1,5.068594569E-1,-4.097132313E-1
1.717109358E1,-7.376986139E-1,2.258205210E0,1.438871718E0
1.727120558E1,6.580512044E-1,-1.022464594E-1,-4.216327804E-1
1.737131758E1,2.750417392E0,-1.471595076E0,-6.818677908E-1
1.747142925E1,1.179578986E0,1.077601791E0,-3.939282049E0
1.757154125E1,-1.475513441E0,4.573589757E-1,7.699841613E-1
1.767165325E1,1.385990084E0,-1.237945308E0,1.856593881E0
1.777176525E1,6.662008343E-1,-1.018353417E0,-3.030185026E-1
1.787187625E1,-3.410717728E0,9.539545226E-1,-2.001961509E0
1.797198825E1,3.641678360E0,-4.457168770E-1,2.877582638E0
1.807210025E1,6.336870262E-1,-1.036718644E0,3.870120013E-1
1.817221225E1,-1.472337087E0,1.073863959E0,-1.681867967E0
1.827232325E1,-1.076108997E0,1.033270833E0,-4.942587072E-1
1.837243525E1,5.236116713E0,-1.099732625E-1,-1.289164871E0
1.847254671E1,3.065713439E-1,2.816054142E-1,-4.455888230E-1
1.857265871E1,-3.359479162E0,1.832970545E-1,-1.570556277E-1
1.867276971E1,6.707597183E0,-1.133841481E0,2.573136830E0
1.877288171E1,-5.687297813E0,-1.741504304E0,1.495261096E0
1.887299371E1,-8.874994549E-1,1.124124286E-1,-1.560624197E0
1.897310571E1,3.641458797E0,3.636260623E-1,-1.698932481E0
1.907321771E1,-1.088185325E0,-8.415108114E-1,-4.453654593E-1
1.917332871E1,-9.344454338E-1,2.729632294E-1,-4.322244269E-1
1.927344071E1,-1.452726111E0,5.359516937E-1,-9.816597998E-1
1.937355271E1,7.414817624E-2,-1.842945895E-1,1.191481871E0
1.947366546E1,5.208264086E-1,7.700388327E-1,-3.028705680E-1
1.957377646E1,-1.801710160E0,1.270316079E0,-1.661885692E0
1.967388846E1,-2.551140189E-2,-2.128898129E0,-1.166630035E0
1.977400046E1,-5.431806064E-1,-1.350923163E-1,-1.086168839E0
1.987411246E1,1.872144258E0,1.091684518E0,-1.476977438E-1
1.997422446E1,1.503654482E0,1.878976437E-1,-5.148379827E-1
2.007433546E1,-3.357284117E0,1.490291255E0,2.183039837E0
2.017444746E1,6.025757093E-1,4.463033527E-1,7.798618627E-1
2.027455946E1,3.725896100E0,9.203888735E-1,-1.493669484E0
2.037467146E1,-8.130020099E0,-3.270873379E0,-4.380986567E0
2.047478271E1,4.018829325E0,1.272050655E0,1.864219235E0
2.057489471E1,-1.471290290E0,4.183185786E-1,-2.233232921E-1
2.067500671E1,5.447135270E-1,8.526538503E-1,-2.945416186E0
2.077511871E1,-2.354890383E0,-8.994920942E-1,4.925378716E-1
2.087523071E1,-2.177106668E0,4.777771604E-1,-7.075680578E-1
2.097534171E1,-2.123183060E0,8.108918667E-3,-1.040986235E0
2.107545371E1,-1.909673735E0,1.170888562E0,-5.170055455E-1
2.117556571E1,-5.784736691E-1,6.693611813E-1,-1.111767365E0
2.127567771E1,-2.653608258E-1,4.244777432E-1,5.823078346E-1
2.137578971E1,-1.731164234E0,9.970350534E-2,-3.559796584E-1
2.147589988E1,2.367830271E0,1.790779083E0,-4.799780524E-1
2.157601188E1,2.735932669E-1,9.905379197E-1,-1.014772582E-1
2.167612388E1,1.169647783E0,-1.227323841E0,-1.321430976E0
2.177623588E1,4.251276612E-2,4.223902872E-1,1.322662400E0
2.187634788E1,1.286966318E-1,1.692877105E-1,4.287178516E-2
2.197645888E1,6.811006361E-1,7.343348569E-1,2.383687627E-1
2.207657088E1,-3.452862704E-1,5.033926427E-2,-1.601565816E0
2.217668288E1,-1.576449686E0,-7.033107001E-1,-1.820051122E-1
2.227679488E1,-5.789298981E-1,-1.240048259E-1,7.809763420E-1
2.237690688E1,-1.737523520E-1,-2.414546308E-1,-2.924426436E-1
2.247701771E1,6.939783685E0,6.299901241E-1,-1.467754624E0
2.257712971E1,-9.958732116E0,-2.780799232E0,-4.552338052E-1
2.267724171E1,2.843379934E0,1.318909072E0,-1.249676285E0
2.277735371E1,-4.476113749E-1,-1.098622824E0,-1.474880334E0
2.287746571E1,-8.663187933E-1,2.545312269E0,-1.930059468E0
2.297757771E1,-8.801737708E-1,-8.637293538E-1,-1.250053723E0
2.307768871E1,-5.680768812E-1,-2.446831709E-1,1.418771330E0
2.317780071E1,-5.123084772E-1,-4.097524077E-2,1.958495354E0
2.327791271E1,-1.183341962E-1,-1.090570916E0,1.419312782E0
2.337802471E1,3.827523047E-1,1.951256794E-1,-8.402425504E-1
2.347813671E1,1.322755955E0,2.841951460E-2,1.085856013E0
2.357824871E1,-1.756354478E0,-1.451966558E0,1.559733081E-1
2.367835971E1,-1.950090859E0,9.574514499E-1,5.712840790E-1
2.377847171E1,1.723655679E0,6.239332858E-1,-2.336300622E0
2.387858371E1,-8.291307941E0,-8.778322533E-1,2.554765463E-2
2.397869571E1,6.629039256E0,-3.877493059E0,3.140033158E0
2.407880771E1,-1.693046089E0,2.354368226E0,6.439433348E-1
2.417891971E1,-7.785206283E0,-4.152954219E0,-8.923704779E-1
2.427903071E1,1.012601862E1,-1.468531135E0,1.656682840E0
2.437914271E1,-6.686785188E0,1.340708369E0,-3.185989934E-1
2.447925471E1,3.175716084E0,-5.690931273E-1,-6.675678402E-1
2.457936671E1,9.683895439E-2,2.145472062E-1,-5.287625420E-1
2.467947871E1,5.857389808E-1,-3.569026414E-1,-1.072097515E0
2.477959071E1,2.680322725E-1,-9.937673369E-1,1.143445825E0
2.487970271E1,-6.391708374E-1,1.359878173E-1,6.713875338E-2
2.497981371E1,-1.070042803E0,-9.648111941E-1,-3.608001029E-1
2.507992571E1,-5.062875992E-1,1.394901533E-1,-1.634331858E-1
2.518003771E1,-1.801690865E0,9.384864445E-1,-9.012721328E-1
2.528014971E1,-2.586134021E0,-1.504071973E0,5.133892765E0
2.538026171E1,3.029553527E-1,-7.686074343E-1,-3.186191371E0
2.548037408E1,-6.669953978E-1,7.537246625E-1,-6.837456241E-1
2.558048608E1,-1.178484095E0,-8.674402893E-1,2.702525479E0
2.568059808E1,8.805778134E-1,2.064638691E-1,-1.322303089E0
2.578071008E1,-1.634103817E0,9.718332615E-1,-3.454707500E-1
2.588082208E1,-1.282550501E0,-3.488055633E-1,2.877690811E0
2.598093408E1,1.855384676E0,-3.007562149E-1,-2.831503655E0
2.608104608E1,-1.319830593E0,8.660223395E-1,-1.234138186E0
2.618115808E1,-2.372962664E0,6.467920983E-1,5.679605801E0
2.628127008E1,2.290256723E0,-1.355365292E0,-1.911712074E0
2.638138208E1,2.349703610E-2,-1.354123929E0,-7.064442229E-1
2.648149400E1,-1.887592894E0,5.614642650E-2,-9.109368494E-1
2.658160600E1,1.285788689E0,1.044360078E0,-2.103665639E0
2.668171800E1,1.969929292E0,5.343527725E-1,-4.208878452E-1
2.678183000E1,-8.227646381E-1,6.541660219E-1,-2.022610366E-2
2.688194200E1,4.599916846E-1,1.768325483E0,8.719520009E-1
2.698205400E1,8.858783144E-1,9.699887574E-1,1.630672086E0
2.708216600E1,2.945861160E0,-9.546953648E-1,-7.735992023E-1
2.718227800E1,9.738888502E-2,-8.348391384E-1,-1.003315694E0
2.728239000E1,3.632465780E-2,-6.017971891E-1,-2.251518334E0
2.738250200E1,1.544266611E0,-1.736517214E0,2.185564080E0
2.748261346E1,1.537443495E0,1.387035567E-1,6.237739491E-1
2.758272546E1,-1.439255295E0,5.531109327E-1,-1.638721948E0
2.768283746E1,-1.539763085E0,1.350747746E0,-2.314882271E0
2.778294946E1,8.769624799E-1,-1.143858638E0,1.604196478E0
2.788306146E1,2.908921959E0,-2.264389225E0,3.023904532E0
2.798317346E1,8.900748610E-1,-6.486105824E-1,4.922490191E-1
2.808328546E1,-2.426108592E0,1.672207198E0,-3.053106111E0
2.818339746E1,-1.230102730E0,8.377802879E-1,-1.936996019E0
2.828350946E1,9.442323571E-1,-1.017176372E0,1.276744800E0
2.838362146E1,1.496046377E0,-1.242264939E0,7.705735606E-1
2.848373400E1,1.949935323E-1,-2.886062855E-1,1.015584980E-1
2.858384600E1,-4.108978772E-1,3.519088268E-1,-9.773547873E-3
2.868395800E1,-7.107816875E-2,-2.238629901E-1,-3.306102707E-1
2.878407000E1,5.245934772E-1,-2.212960625E-1,-8.957496569E-1
2.888418200E1,4.878273547E-2,-5.039855504E-1,-6.843576083E-1
2.898429400E1,-1.007630208E0,-1.507115741E0,1.593040575E0
2.908440600E1,-4.086837705E0,-1.074153981E0,3.342446807E0
2.918451800E1,-2.533137197E0,-2.356417968E0,1.888945940E-1
2.928463000E1,5.823838484E0,-1.217659125E0,-3.467194814E0
2.938474200E1,1.055612928E1,4.187037639E-1,-7.283884724E0
2.948485396E1,4.752990519E0,-1.321121074E0,-2.819009324E0
2.958496596E1,-1.623934105E1,-7.114158180E0,8.888160140E0
2.968507796E1,-9.637125315E0,-2.024963286E0,4.203430308E0
2.978518996E1,4.222227060E0,-5.662316169E0,-4.858492416E0
2.988530196E1,1.225884900E1,2.606794719E-2,-1.325214593E1
2.998541396E1,4.379979091E0,-1.042249525E0,1.859820959E0
3.008552596E1,-1.686519661E1,-7.777559879E0,1.121653486E1
3.018563796E1,-6.787951959E0,-2.979314834E0,1.158883936E0
3.028574996E1,6.105767834E0,-4.821496498E0,-6.322293738E0
3.038586296E1,1.118189245E1,9.303146683E-2,-8.705480259E0
3.048597513E1,3.941937854E0,-1.503289616E0,1.304221451E0
3.058608713E1,-8.652993312E0,-7.489845294E0,8.648992063E0
3.068619913E1,3.768506514E0,-6.238558102E-1,2.129213294E0
3.078631113E1,2.281651375E0,-6.335966867E-1,-2.749536216E-1
3.088642313E1,-6.470020133E-1,9.272678304E-1,-3.107284073E0
3.098653513E1,-9.260767525E-1,1.088632856E0,-3.134880299E0
3.108664713E1,-5.670495254E-1,5.170476454E-1,-2.054315724E0
3.118675913E1,-8.219624001E-1,-5.228931069E-1,-7.775302854E-1
3.128687113E1,-6.958888292E-1,-1.426691383E0,3.502660516E-1
3.138698313E1,-6.239441031E-1,-2.236315573E0,5.896441899E-1
3.148709533E1,1.370093844E0,-1.791640086E0,1.500281516E0
3.158720733E1,-1.147810771E0,-3.027881223E-1,-1.238397591E0
3.168731933E1,1.156783909E0,6.283610898E-1,-1.005478579E0
3.178743133E1,2.538317245E-1,2.066423553E-1,-5.738610931E-1
3.188754333E1,1.057547888E0,-2.689555478E-1,2.706202501E-1
3.198765533E1,2.031509829E-1,6.180612195E-1,-1.602468480E0
3.208776733E1,1.037980181E0,6.028064185E-1,4.371143656E0
3.218787933E1,3.074032127E0,-5.833006918E-2,-2.488407167E0
3.228799133E1,2.330130640E0,8.311501300E-1,8.016139434E-1
3.238810333E1,3.163788056E-1,-3.262296098E-1,-8.200313571E-1
3.248821538E1,1.377461920E0,3.391624814E-1,2.988269261E-1
3.258832738E1,-1.475986335E0,1.132039661E0,1.532534757E-1
3.268843938E1,-2.155804676E0,-4.836249608E-1,-4.390124595E-1
3.278855238E1,7.064091396E-1,9.315181714E-1,-1.079395425E0
